play_id,play_type,down,distance,yards_to_goal,yard_line,ppa,scoring,home,away,offense_score,defense_score,period,clock_minutes,clock_seconds,week,opponent,season,team,player_name,draft_year,opponent_normalized,team_normalized,opponent_defense_sp,team_offense_sp
400868948.0,Pass Reception,,,98.0,2.0,1.3113054037094116,False,Notre Dame,Michigan State,7.0,8.0,2,7,20,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Fumble Recovery (Opponent),,,75.0,25.0,-4.014535903930664,False,Notre Dame,Michigan State,7.0,8.0,2,9,19,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Sack,,,67.0,33.0,-1.2754632234573364,False,Notre Dame,Michigan State,7.0,0.0,2,13,30,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Reception,,,28.0,72.0,-1.2673640251159668,False,Notre Dame,Michigan State,0.0,0.0,1,4,19,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Reception,,,76.0,24.0,3.762845039367676,False,Notre Dame,Michigan State,0.0,0.0,1,5,0,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Reception,,,89.0,11.0,2.2646191120147705,False,Notre Dame,Michigan State,0.0,0.0,1,6,2,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Incompletion,,,59.0,41.0,-1.5106966495513916,False,Notre Dame,Michigan State,0.0,0.0,1,13,18,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Incompletion,,,59.0,41.0,-0.9554550051689148,False,Notre Dame,Michigan State,0.0,0.0,1,13,24,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Incompletion,,,59.0,41.0,-0.6498516798019409,False,Notre Dame,Michigan State,0.0,0.0,1,13,26,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868948.0,Pass Reception,,,90.0,10.0,1.4800976514816284,False,Notre Dame,Michigan State,0.0,0.0,1,14,24,3,Michigan State,2016,Notre Dame,DeShone Kizer,2017,Michigan State,Notre Dame,24.1,39.4
400868949.0,Pass Reception,,,74.0,26.0,0.4197014570236206,False,Notre Dame,Duke,35.0,35.0,4,1,27,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,63.0,37.0,-0.8910782933235168,False,Notre Dame,Duke,35.0,38.0,4,1,27,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,63.0,37.0,-0.363772302865982,False,Notre Dame,Duke,35.0,38.0,4,1,27,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,63.0,37.0,-0.3307082056999206,False,Notre Dame,Duke,35.0,38.0,4,1,27,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,56.0,44.0,-1.940603256225586,False,Notre Dame,Duke,35.0,38.0,4,1,27,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Sack,,,88.0,12.0,-1.2635411024093628,False,Notre Dame,Duke,35.0,35.0,4,6,47,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Interception Return,,,95.0,5.0,-1.4220945835113523,False,Notre Dame,Duke,35.0,35.0,4,6,47,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Passing Touchdown,,,12.0,88.0,2.6655054092407227,True,Notre Dame,Duke,35.0,28.0,4,7,46,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,65.0,35.0,2.0869860649108887,False,Notre Dame,Duke,28.0,28.0,4,11,52,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,80.0,20.0,1.7688722610473633,False,Notre Dame,Duke,28.0,28.0,3,2,49,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,55.0,45.0,0.0562732219696044,False,Notre Dame,Duke,28.0,28.0,3,2,49,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,49.0,51.0,-1.0867266654968262,False,Notre Dame,Duke,28.0,28.0,3,2,49,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,49.0,51.0,-1.4123655557632446,False,Notre Dame,Duke,28.0,28.0,3,2,49,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,83.0,17.0,-1.6240816116333008,False,Notre Dame,Duke,21.0,28.0,3,7,26,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,60.0,40.0,2.2915406227111816,False,Notre Dame,Duke,21.0,28.0,3,7,26,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Fumble Recovery (Opponent),,,71.0,29.0,-3.311047315597534,False,Notre Dame,Duke,21.0,28.0,3,11,44,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,54.0,46.0,-0.1602561473846435,False,Notre Dame,Duke,21.0,28.0,2,0,52,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,54.0,46.0,-0.4867385625839233,False,Notre Dame,Duke,21.0,28.0,2,0,52,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,65.0,35.0,-0.2671646475791931,False,Notre Dame,Duke,21.0,28.0,2,1,22,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,65.0,35.0,-0.3521513640880584,False,Notre Dame,Duke,21.0,28.0,2,1,22,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,65.0,35.0,1.1630786657333374,False,Notre Dame,Duke,21.0,28.0,2,1,22,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Sack,,,50.0,50.0,-0.7109878063201904,False,Notre Dame,Duke,21.0,28.0,2,1,22,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,72.0,28.0,1.4509496688842771,False,Notre Dame,Duke,14.0,21.0,2,6,35,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,50.0,50.0,-0.7792810201644897,False,Notre Dame,Duke,14.0,21.0,2,6,35,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,50.0,50.0,2.5367894172668457,False,Notre Dame,Duke,14.0,21.0,2,6,35,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,25.0,75.0,0.272475004196167,False,Notre Dame,Duke,14.0,21.0,2,6,35,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Sack,,,75.0,25.0,-2.10530972480774,False,Notre Dame,Duke,14.0,14.0,2,10,25,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,87.0,13.0,-0.0714098215103149,False,Notre Dame,Duke,14.0,14.0,2,10,25,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,76.0,24.0,0.0316009521484375,False,Notre Dame,Duke,14.0,14.0,2,10,25,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,59.0,41.0,1.9721031188964844,False,Notre Dame,Duke,14.0,14.0,1,3,32,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Fumble Recovery (Own),,,29.0,71.0,1.0974056720733645,False,Notre Dame,Duke,14.0,14.0,1,3,32,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,24.0,76.0,-0.5987274646759033,False,Notre Dame,Duke,14.0,14.0,1,3,32,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,62.0,38.0,-0.9533770084381104,False,Notre Dame,Duke,14.0,7.0,1,8,44,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Passing Touchdown,,,44.0,56.0,3.375672578811645,True,Notre Dame,Duke,14.0,0.0,1,8,57,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,61.0,39.0,1.1384992599487305,False,Notre Dame,Duke,7.0,0.0,1,10,45,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,71.0,29.0,-1.079433560371399,False,Notre Dame,Duke,0.0,0.0,1,15,0,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,71.0,29.0,3.310776948928833,False,Notre Dame,Duke,0.0,0.0,1,15,0,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,45.0,55.0,1.0286035537719729,False,Notre Dame,Duke,0.0,0.0,1,15,0,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Reception,,,25.0,75.0,1.609499454498291,False,Notre Dame,Duke,0.0,0.0,1,15,0,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868949.0,Pass Incompletion,,,8.0,92.0,-5.098727226257324,False,Notre Dame,Duke,0.0,0.0,1,15,0,4,Duke,2016,Notre Dame,DeShone Kizer,2017,Duke,Notre Dame,27.6,39.4
400868950.0,Pass Incompletion,,,23.0,23.0,-1.1135613918304443,False,Syracuse,Notre Dame,47.0,27.0,4,11,19,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,25.0,25.0,-0.5939230918884277,False,Syracuse,Notre Dame,47.0,27.0,4,11,45,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,32.0,32.0,0.1331629753112793,False,Syracuse,Notre Dame,47.0,27.0,4,13,0,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,40.0,40.0,0.4540128707885742,False,Syracuse,Notre Dame,47.0,27.0,4,13,24,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,53.0,53.0,0.6188280582427979,False,Syracuse,Notre Dame,47.0,27.0,4,13,45,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,88.0,88.0,-1.6800222396850586,False,Syracuse,Notre Dame,47.0,27.0,3,2,30,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,83.0,83.0,-0.8018435835838318,False,Syracuse,Notre Dame,47.0,27.0,3,6,20,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,83.0,83.0,-1.0853304862976074,False,Syracuse,Notre Dame,47.0,27.0,3,6,37,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,80.0,80.0,-0.8380134105682373,False,Syracuse,Notre Dame,47.0,27.0,3,6,45,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,70.0,70.0,0.468937873840332,False,Syracuse,Notre Dame,40.0,27.0,3,9,30,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Passing Touchdown,,,54.0,54.0,3.698659896850586,True,Syracuse,Notre Dame,40.0,27.0,3,11,23,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,82.0,82.0,1.2423644065856934,False,Syracuse,Notre Dame,33.0,27.0,3,12,30,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Interception Return,,,67.0,67.0,-1.89534878730774,False,Syracuse,Notre Dame,33.0,27.0,2,0,16,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Sack,,,35.0,35.0,-2.048266649246216,False,Syracuse,Notre Dame,33.0,20.0,2,0,54,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,35.0,35.0,-0.545661449432373,False,Syracuse,Notre Dame,33.0,20.0,2,1,10,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,42.0,42.0,0.7324032783508301,False,Syracuse,Notre Dame,33.0,20.0,2,1,25,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,67.0,67.0,1.3570928573608398,False,Syracuse,Notre Dame,33.0,20.0,2,1,30,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,62.0,62.0,-0.519127607345581,False,Syracuse,Notre Dame,33.0,20.0,2,1,38,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,78.0,78.0,0.344154953956604,False,Syracuse,Notre Dame,33.0,20.0,2,1,55,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,86.0,86.0,0.2789804339408874,False,Syracuse,Notre Dame,33.0,20.0,2,2,15,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,14.0,14.0,-0.901280641555786,False,Syracuse,Notre Dame,30.0,20.0,2,5,10,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Sack,,,6.0,6.0,-1.766364812850952,False,Syracuse,Notre Dame,30.0,20.0,2,5,45,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,31.0,31.0,1.5033211708068848,False,Syracuse,Notre Dame,30.0,20.0,2,7,0,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,50.0,50.0,1.768718719482422,False,Syracuse,Notre Dame,30.0,20.0,2,7,30,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,43.0,43.0,-1.9147710800170896,False,Syracuse,Notre Dame,30.0,20.0,2,9,22,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,70.0,70.0,0.944077491760254,False,Syracuse,Notre Dame,30.0,20.0,2,10,55,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,48.0,48.0,2.9005126953125,False,Syracuse,Notre Dame,23.0,20.0,2,12,44,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,71.0,71.0,1.957667589187622,False,Syracuse,Notre Dame,23.0,20.0,2,13,10,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,71.0,71.0,-0.7075052261352539,False,Syracuse,Notre Dame,23.0,20.0,2,13,15,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,49.0,49.0,-2.015564680099488,False,Syracuse,Notre Dame,23.0,13.0,1,1,40,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Incompletion,,,56.0,56.0,-0.5702822208404541,False,Syracuse,Notre Dame,23.0,13.0,1,2,20,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,1.0,1.0,-3.6920785903930655,False,Syracuse,Notre Dame,23.0,13.0,1,4,37,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,58.0,58.0,1.2164344787597656,False,Syracuse,Notre Dame,23.0,13.0,1,8,15,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Pass Reception,,,70.0,70.0,0.4853005409240722,False,Syracuse,Notre Dame,23.0,13.0,1,9,2,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Passing Touchdown,,,67.0,67.0,5.542274951934815,True,Syracuse,Notre Dame,16.0,6.0,1,11,23,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868950.0,Passing Touchdown,,,79.0,79.0,4.972809791564941,True,Syracuse,Notre Dame,7.0,0.0,1,14,42,5,Syracuse,2016,Notre Dame,DeShone Kizer,2017,Syracuse,Notre Dame,31.2,39.4
400868951.0,Pass Reception,,,16.0,16.0,-2.806559801101685,False,NC State,Notre Dame,3.0,10.0,4,1,52,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,29.0,29.0,1.3162002563476562,False,NC State,Notre Dame,3.0,10.0,4,2,32,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,29.0,29.0,-0.4368326663970947,False,NC State,Notre Dame,3.0,10.0,4,2,50,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Sack,,,54.0,54.0,-0.980176329612732,False,NC State,Notre Dame,3.0,10.0,4,7,3,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,80.0,80.0,0.775252103805542,False,NC State,Notre Dame,3.0,10.0,4,9,16,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,78.0,78.0,-1.0199306011199951,False,NC State,Notre Dame,3.0,3.0,3,1,1,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,78.0,78.0,-1.0519715547561646,False,NC State,Notre Dame,3.0,3.0,3,1,7,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Sack,,,75.0,75.0,-1.1693072319030762,False,NC State,Notre Dame,3.0,3.0,3,1,45,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,24.0,24.0,-2.8019909858703613,False,NC State,Notre Dame,3.0,3.0,3,9,39,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Sack,,,22.0,22.0,-1.258868932723999,False,NC State,Notre Dame,3.0,3.0,3,9,55,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Sack,,,21.0,21.0,-1.6703665256500244,False,NC State,Notre Dame,0.0,3.0,3,11,28,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,54.0,54.0,-1.8386718034744265,False,NC State,Notre Dame,0.0,3.0,2,4,23,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Interception Return,,,19.0,19.0,-4.162677764892578,False,NC State,Notre Dame,0.0,3.0,2,7,24,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Sack,,,11.0,11.0,-1.3552532196044922,False,NC State,Notre Dame,0.0,3.0,2,7,53,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,17.0,17.0,1.3414688110351562,False,NC State,Notre Dame,0.0,3.0,2,8,40,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,27.0,27.0,-0.8032610416412354,False,NC State,Notre Dame,0.0,3.0,2,9,34,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,27.0,27.0,-0.6255612373352051,False,NC State,Notre Dame,0.0,3.0,2,9,51,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,36.0,36.0,0.7424824237823486,False,NC State,Notre Dame,0.0,3.0,2,11,29,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,46.0,46.0,0.5574986934661865,False,NC State,Notre Dame,0.0,3.0,2,11,57,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,74.0,74.0,1.7440537214279177,False,NC State,Notre Dame,0.0,0.0,1,6,44,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,74.0,74.0,-2.128335952758789,False,NC State,Notre Dame,0.0,0.0,1,14,3,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Incompletion,,,74.0,74.0,-1.0293536186218262,False,NC State,Notre Dame,0.0,0.0,1,14,18,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868951.0,Pass Reception,,,80.0,80.0,0.2433215379714965,False,NC State,Notre Dame,0.0,0.0,1,14,30,6,NC State,2016,Notre Dame,DeShone Kizer,2017,NC State,Notre Dame,19.3,39.4
400868952.0,Pass Reception,,,14.0,86.0,0.4357361793518066,False,Notre Dame,Stanford,10.0,17.0,4,0,41,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Sack,,,8.0,92.0,-1.4251198768615725,False,Notre Dame,Stanford,10.0,17.0,4,0,41,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Incompletion,,,14.0,86.0,-0.955113410949707,False,Notre Dame,Stanford,10.0,17.0,4,0,41,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Incompletion,,,75.0,25.0,-0.5170183181762695,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Incompletion,,,65.0,35.0,-0.5081444978713989,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,65.0,35.0,1.0455838441848757,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,54.0,46.0,1.024940848350525,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Incompletion,,,38.0,62.0,-0.4461822509765625,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,38.0,62.0,1.361896276473999,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,25.0,75.0,-0.4828155040740967,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,25.0,75.0,-0.2809085845947265,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,22.0,78.0,0.0646059513092041,False,Notre Dame,Stanford,10.0,17.0,4,3,44,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Sack,,,89.0,11.0,-1.360751748085022,False,Notre Dame,Stanford,10.0,17.0,4,10,38,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Incompletion,,,74.0,26.0,-0.9862145781517028,False,Notre Dame,Stanford,10.0,7.0,3,7,26,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Incompletion,,,74.0,26.0,-1.1646326780319214,False,Notre Dame,Stanford,10.0,7.0,3,7,26,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Interception Return Touchdown,,,64.0,36.0,-9.27110767364502,True,Notre Dame,Stanford,10.0,7.0,3,13,16,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
400868952.0,Pass Reception,,,79.0,21.0,3.292109966278076,False,Notre Dame,Stanford,10.0,7.0,3,13,16,7,Stanford,2016,Notre Dame,DeShone Kizer,2017,Stanford,Notre Dame,17.5,39.4
