season,week,season_type,home_team,away_team,home_division,away_division,completed
2022,12,regular,Morehead State,San Diego,fcs,fcs,True
2022,12,regular,Michigan State,Indiana,fbs,fbs,True
2022,12,regular,Furman,Wofford,fcs,fcs,True
2022,12,regular,Nebraska,Wisconsin,fbs,fbs,True
2022,12,regular,Ithaca College,UMass Dartmouth,iii,iii,True
2022,12,regular,Assumption,Slippery Rock,ii,ii,True
2022,12,regular,Maine,New Hampshire,fcs,fcs,True
2022,12,regular,Mississippi State,East Tennessee State,fbs,fcs,True
2022,12,regular,Alabama,Austin Peay,fbs,fcs,True
2022,12,regular,Monmouth,Stony Brook,fcs,fcs,True
2022,12,regular,Army,UConn,fbs,fbs,True
2022,12,regular,Liberty,Virginia Tech,fbs,fbs,True
2022,12,regular,Michigan,Illinois,fbs,fbs,True
2022,12,regular,Susquehanna,Utica,iii,iii,True
2022,12,regular,Texas A&M,Massachusetts,fbs,fbs,True
2022,12,regular,Duquesne,Wagner,fcs,fcs,True
2022,12,regular,Delaware Valley,Gallaudet,iii,iii,True
2022,12,regular,Lafayette,Lehigh,fcs,fcs,True
2022,12,regular,Georgetown,Holy Cross,fcs,fcs,True
2022,12,regular,Minnesota State Mankato,Wayne State (NE),ii,ii,True
2022,12,regular,Fordham,Colgate,fcs,fcs,True
2022,12,regular,Stonehill,Central Connecticut,fcs,fcs,True
2022,12,regular,Columbia,Cornell,fcs,fcs,True
2022,12,regular,Rhode Island,UAlbany,fcs,fcs,True
2022,12,regular,Sam Houston,Southern Utah,fcs,fcs,True
2022,12,regular,West Florida,Limestone,ii,ii,True
2022,12,regular,Western Carolina,Chattanooga,fcs,fcs,True
2022,12,regular,Valparaiso,Drake,fcs,fcs,True
2022,12,regular,Indiana State,Missouri State,fcs,fcs,True
2022,12,regular,Ferris State,Davenport,ii,ii,True
2022,12,regular,Saint John's (MN),Northwestern (MN),iii,iii,True
2022,12,regular,Mary Hardin-Baylor,Huntingdon College (AL),iii,iii,True
2022,12,regular,Trinity University TX,Hardin-Simmons,iii,iii,True
2022,12,regular,Wheaton,Bethel (MN),iii,iii,True
2022,12,regular,Wisconsin-Whitewater,Aurora,iii,iii,True
2022,12,regular,North Central College,Lake Forest College,iii,iii,True
2022,12,regular,Virginia Union,Wingate,ii,ii,True
2022,12,regular,Samford,Mercer,fcs,fcs,True
2022,12,regular,Princeton,Pennsylvania,fcs,fcs,True
2022,12,regular,Villanova,Delaware,fcs,fcs,True
2022,12,regular,Towson,Hampton,fcs,fcs,True
2022,12,regular,Wartburg,Wisconsin-Lacrosse,iii,iii,True
2022,12,regular,Stetson,Presbyterian,fcs,fcs,True
2022,12,regular,Bucknell,Marist,fcs,fcs,True
2022,12,regular,Ashland,Notre Dame College,ii,ii,True
2022,12,regular,Davidson,Dayton,fcs,fcs,True
2022,12,regular,Rice,UTSA,fbs,fbs,True
2022,12,regular,Dartmouth,Brown,fcs,fcs,True
2022,12,regular,South Carolina State,Norfolk State,fcs,fcs,True
2022,12,regular,East Carolina,Houston,fbs,fbs,True
2022,12,regular,Memphis,North Alabama,fbs,fcs,True
2022,12,regular,Montana State,Montana,fcs,fcs,True
2022,12,regular,Northwestern State,Incarnate Word,fcs,fcs,True
2022,12,regular,Delta State,Fayetteville State,ii,ii,True
2022,12,regular,Pittsburg St,Indianapolis,ii,ii,True
2022,12,regular,Bemidji State,Winona State,ii,ii,True
2022,12,regular,Arizona,Washington State,fbs,fbs,True
2022,12,regular,Ouachita Baptist,Northwest Missouri St,ii,ii,True
2022,12,regular,Colorado School Of Mines,CSU Pueblo,ii,ii,True
2022,12,regular,Southeast Missouri State,Murray State,fcs,fcs,True
2022,12,regular,James Madison,Georgia State,fbs,fbs,True
2022,12,regular,South Dakota,Northern Iowa,fcs,fcs,True
2022,12,regular,Alabama A&M,Texas Southern,fcs,fcs,True
2022,12,regular,Delaware State,Campbell,fcs,fcs,True
2022,12,regular,West Virginia,Kansas State,fbs,fbs,True
2022,12,regular,Mississippi Valley State,Prairie View A&M,fcs,fcs,True
2022,12,regular,Arizona State,Oregon State,fbs,fbs,True
2022,12,regular,Florida A&M,Bethune-Cookman,fcs,fcs,True
2022,12,regular,Notre Dame,Boston College,fbs,fbs,True
2022,12,regular,Tennessee Tech,North Carolina Central,fcs,fcs,True
2022,12,regular,App State,Old Dominion,fbs,fbs,True
2022,12,regular,East Texas A&M,Tennessee State,fcs,fcs,True
2022,12,regular,Alcorn State,Jackson State,fcs,fcs,True
2022,12,regular,UT Martin,Eastern Illinois,fcs,fcs,True
2022,12,regular,Linfield College,Pomona Pitzer,iii,iii,True
2022,12,regular,Eastern Kentucky,Kennesaw State,fcs,fcs,True
2022,12,regular,Tarleton State,Houston Christian,fcs,fcs,True
2022,12,regular,Northern Arizona,Weber State,fcs,fcs,True
2022,12,regular,Idaho State,Idaho,fcs,fcs,True
2022,12,regular,Abilene Christian,Stephen F. Austin,fcs,fcs,True
2022,12,regular,Louisville,NC State,fbs,fbs,True
2022,12,regular,Southern Miss,South Alabama,fbs,fbs,True
2022,12,regular,Troy,UL Monroe,fbs,fbs,True
2022,12,regular,Charlotte,Louisiana Tech,fbs,fbs,True
2022,12,regular,Rutgers,Penn State,fbs,fbs,True
2022,12,regular,Clemson,Miami,fbs,fbs,True
2022,12,regular,North Dakota State,North Dakota,fcs,fcs,True
2022,12,regular,Maryland,Ohio State,fbs,fbs,True
2022,12,regular,BYU,Utah Tech,fbs,fcs,True
2022,12,regular,Kansas,Texas,fbs,fbs,True
2022,12,regular,Kentucky,Georgia,fbs,fbs,True
2022,12,regular,Middle Tennessee,Florida Atlantic,fbs,fbs,True
2022,12,regular,Minnesota,Iowa,fbs,fbs,True
2022,12,regular,UTEP,Florida International,fbs,fbs,True
2022,12,regular,Auburn,Western Kentucky,fbs,fbs,True
2022,12,regular,Eastern Washington,Northern Colorado,fcs,fcs,True
2022,12,regular,Temple,Cincinnati,fbs,fbs,True
2022,12,regular,Sacramento State,UC Davis,fcs,fcs,True
2022,12,regular,Texas State,Arkansas State,fbs,fbs,True
2022,12,regular,Central Arkansas,Jacksonville State,fcs,fcs,True
2022,12,regular,California,Stanford,fbs,fbs,True
2022,12,regular,North Carolina,Georgia Tech,fbs,fbs,True
2022,12,regular,Georgia Southern,Marshall,fbs,fbs,True
2022,12,regular,South Carolina,Tennessee,fbs,fbs,True
2022,12,regular,Iowa State,Texas Tech,fbs,fbs,True
2022,12,regular,Wyoming,Boise State,fbs,fbs,True
2022,12,regular,Arkansas,Ole Miss,fbs,fbs,True
2022,12,regular,Oklahoma,Oklahoma State,fbs,fbs,True
2022,12,regular,Missouri,New Mexico State,fbs,fbs,True
2022,12,regular,UCLA,USC,fbs,fbs,True
2022,12,regular,Cal Poly,Portland State,fcs,fcs,True
2022,12,regular,McNeese,Lamar,fcs,fcs,True
2022,12,regular,Wake Forest,Syracuse,fbs,fbs,True
2022,12,regular,Air Force,Colorado State,fbs,fbs,True
2022,12,regular,Washington,Colorado,fbs,fbs,True
2022,12,regular,LSU,UAB,fbs,fbs,True
2022,12,regular,Utah State,San José State,fbs,fbs,True
2022,12,regular,Oregon,Utah,fbs,fbs,True
2022,12,regular,Nevada,Fresno State,fbs,fbs,True
2022,12,regular,Hawai'i,UNLV,fbs,fbs,True
2022,13,regular,Miami (OH),Ball State,fbs,fbs,True
2022,13,regular,Ohio,Bowling Green,fbs,fbs,True
2022,13,regular,Alabama State,Arkansas-Pine Bluff,fcs,fcs,True
2022,13,regular,Ole Miss,Mississippi State,fbs,fbs,True
2022,13,regular,Texas,Baylor,fbs,fbs,True
2022,13,regular,Western Michigan,Toledo,fbs,fbs,True
2022,13,regular,Boise State,Utah State,fbs,fbs,True
2022,13,regular,Eastern Michigan,Central Michigan,fbs,fbs,True
2022,13,regular,Cincinnati,Tulane,fbs,fbs,True
2022,13,regular,Arizona,Arizona State,fbs,fbs,True
2022,13,regular,Missouri,Arkansas,fbs,fbs,True
2022,13,regular,North Carolina,NC State,fbs,fbs,True
2022,13,regular,Colorado State,New Mexico,fbs,fbs,True
2022,13,regular,Iowa,Nebraska,fbs,fbs,True
2022,13,regular,California,UCLA,fbs,fbs,True
2022,13,regular,Florida State,Florida,fbs,fbs,True
2022,13,regular,Fresno State,Wyoming,fbs,fbs,True
2022,13,regular,Florida Atlantic,Western Kentucky,fbs,fbs,True
2022,13,regular,Massachusetts,Army,fbs,fbs,True
2022,13,regular,Shepherd,Slippery Rock,ii,ii,True
2022,13,regular,Alma,Aurora,iii,iii,True
2022,13,regular,Delaware Valley,Randolph-Macon,iii,iii,True
2022,13,regular,University of Mount Union,Utica,iii,iii,True
2022,13,regular,Saint John's (MN),Wartburg,iii,iii,True
2022,13,regular,Liberty,New Mexico State,fbs,fbs,True
2022,13,regular,Oklahoma State,West Virginia,fbs,fbs,True
2022,13,regular,Clemson,South Carolina,fbs,fbs,True
2022,13,regular,Ithaca College,Springfield,iii,iii,True
2022,13,regular,Furman,Elon,fcs,fcs,True
2022,13,regular,Georgia,Georgia Tech,fbs,fbs,True
2022,13,regular,Marshall,Georgia State,fbs,fbs,True
2022,13,regular,James Madison,Coastal Carolina,fbs,fbs,True
2022,13,regular,Ohio State,Michigan,fbs,fbs,True
2022,13,regular,South Alabama,Old Dominion,fbs,fbs,True
2022,13,regular,Maryland,Rutgers,fbs,fbs,True
2022,13,regular,Grand Valley State University,Northwest Missouri St,ii,ii,True
2022,13,regular,Temple,East Carolina,fbs,fbs,True
2022,13,regular,Indiana-Pennsylvania,Ashland,ii,ii,True
2022,13,regular,Trinity University TX,Mary Hardin-Baylor,iii,iii,True
2022,13,regular,Benedict College,Wingate,ii,ii,True
2022,13,regular,North Central College,Carnegie Mellon,iii,iii,True
2022,13,regular,Ferris State,Pittsburg St,ii,ii,True
2022,13,regular,Buffalo,Kent State,fbs,fbs,True
2022,13,regular,Northern Illinois,Akron,fbs,fbs,True
2022,13,regular,Delaware,St. Francis (PA),fcs,fcs,True
2022,13,regular,Southern,Grambling,fcs,fcs,True
2022,13,regular,Richmond,Davidson,fcs,fcs,True
2022,13,regular,New Hampshire,Fordham,fcs,fcs,True
2022,13,regular,Angelo State,Bemidji State,ii,ii,True
2022,13,regular,North Texas,Rice,fbs,fbs,True
2022,13,regular,Colorado School Of Mines,Minnesota State Mankato,ii,ii,True
2022,13,regular,Delta State,West Florida,ii,ii,True
2022,13,regular,Kentucky,Louisville,fbs,fbs,True
2022,13,regular,Linfield College,Bethel (MN),iii,iii,True
2022,13,regular,San José State,Hawai'i,fbs,fbs,True
2022,13,regular,Arkansas State,Troy,fbs,fbs,True
2022,13,regular,Louisiana Tech,UAB,fbs,fbs,True
2022,13,regular,UTSA,UTEP,fbs,fbs,True
2022,13,regular,Wisconsin,Minnesota,fbs,fbs,True
2022,13,regular,Northwestern,Illinois,fbs,fbs,True
2022,13,regular,SMU,Memphis,fbs,fbs,True
2022,13,regular,Oregon State,Oregon,fbs,fbs,True
2022,13,regular,Indiana,Purdue,fbs,fbs,True
2022,13,regular,Duke,Wake Forest,fbs,fbs,True
2022,13,regular,Alabama,Auburn,fbs,fbs,True
2022,13,regular,Weber State,North Dakota,fcs,fcs,True
2022,13,regular,TCU,Iowa State,fbs,fbs,True
2022,13,regular,Penn State,Michigan State,fbs,fbs,True
2022,13,regular,Colorado,Utah,fbs,fbs,True
2022,13,regular,UL Monroe,Southern Miss,fbs,fbs,True
2022,13,regular,Texas State,Louisiana,fbs,fbs,True
2022,13,regular,Eastern Kentucky,Gardner-Webb,fcs,fcs,True
2022,13,regular,UNLV,Nevada,fbs,fbs,True
2022,13,regular,Florida International,Middle Tennessee,fbs,fbs,True
2022,13,regular,Georgia Southern,App State,fbs,fbs,True
2022,13,regular,South Florida,UCF,fbs,fbs,True
2022,13,regular,Texas A&M,LSU,fbs,fbs,True
2022,13,regular,SE Louisiana,Idaho,fcs,fcs,True
2022,13,regular,Vanderbilt,Tennessee,fbs,fbs,True
2022,13,regular,Texas Tech,Oklahoma,fbs,fbs,True
2022,13,regular,Houston,Tulsa,fbs,fbs,True
2022,13,regular,USC,Notre Dame,fbs,fbs,True
2022,13,regular,Boston College,Syracuse,fbs,fbs,True
2022,13,regular,Miami,Pittsburgh,fbs,fbs,True
2022,13,regular,Kansas State,Kansas,fbs,fbs,True
2022,13,regular,San Diego State,Air Force,fbs,fbs,True
2022,13,regular,Montana,Southeast Missouri State,fcs,fcs,True
2022,13,regular,Washington State,Washington,fbs,fbs,True
2022,13,regular,Stanford,BYU,fbs,fbs,True
2022,14,regular,Buffalo,Akron,fbs,fbs,True
2022,14,regular,UTSA,North Texas,fbs,fbs,True
2022,14,regular,USC,Utah,fbs,fbs,True
2022,14,regular,Ohio,Toledo,fbs,fbs,True
2022,14,regular,University of Mount Union,Delaware Valley,iii,iii,True
2022,14,regular,Holy Cross,New Hampshire,fcs,fcs,True
2022,14,regular,TCU,Kansas State,fbs,fbs,True
2022,14,regular,Mary Hardin-Baylor,Bethel (MN),iii,iii,True
2022,14,regular,Indiana-Pennsylvania,Shepherd,ii,ii,True
2022,14,regular,Grand Valley State University,Ferris State,ii,ii,True
2022,14,regular,Wartburg,Aurora,iii,iii,True
2022,14,regular,West Florida,Wingate,ii,ii,True
2022,14,regular,North Central College,Ithaca College,iii,iii,True
2022,14,regular,Angelo State,Colorado School Of Mines,ii,ii,True
2022,14,regular,William & Mary,Gardner-Webb,fcs,fcs,True
2022,14,regular,Incarnate Word,Furman,fcs,fcs,True
2022,14,regular,Samford,SE Louisiana,fcs,fcs,True
2022,14,regular,Montana State,Weber State,fcs,fcs,True
2022,14,regular,New Mexico State,Valparaiso,fbs,fcs,True
2022,14,regular,South Dakota State,Delaware,fcs,fcs,True
2022,14,regular,Troy,Coastal Carolina,fbs,fbs,True
2022,14,regular,North Dakota State,Montana,fcs,fcs,True
2022,14,regular,Jackson State,Southern,fcs,fcs,True
2022,14,regular,Boise State,Fresno State,fbs,fbs,True
2022,14,regular,Tulane,UCF,fbs,fbs,True
2022,14,regular,Georgia,LSU,fbs,fbs,True
2022,14,regular,Sacramento State,Richmond,fcs,fcs,True
2022,14,regular,Michigan,Purdue,fbs,fbs,True
2022,14,regular,North Carolina,Clemson,fbs,fbs,True
2022,15,regular,North Dakota State,Samford,fcs,fcs,True
2022,15,regular,Montana State,William & Mary,fcs,fcs,True
2022,15,regular,Sacramento State,Incarnate Word,fcs,fcs,True
2022,15,regular,South Dakota State,Holy Cross,fcs,fcs,True
2022,15,regular,Ferris State,West Florida,ii,ii,True
2022,15,regular,University of Mount Union,Wartburg,iii,iii,True
2022,15,regular,Army,Navy,fbs,fbs,True
2022,15,regular,North Central College,Mary Hardin-Baylor,iii,iii,True
2022,15,regular,Colorado School Of Mines,Shepherd,ii,ii,True
2022,1,postseason,UAB,Miami (OH),fbs,fbs,True
2022,1,postseason,Troy,UTSA,fbs,fbs,True
2022,1,postseason,North Dakota State,Incarnate Word,fcs,fcs,True
2022,1,postseason,North Central College,University of Mount Union,iii,iii,True
2022,1,postseason,Louisville,Cincinnati,fbs,fbs,True
2022,1,postseason,North Carolina Central,Jackson State,fcs,fcs,True
2022,1,postseason,Ferris State,Colorado School Of Mines,ii,ii,True
2022,1,postseason,Oregon State,Florida,fbs,fbs,True
2022,1,postseason,Fresno State,Washington State,fbs,fbs,True
2022,1,postseason,South Dakota State,Montana State,fcs,fcs,True
2022,1,postseason,Southern Miss,Rice,fbs,fbs,True
2022,1,postseason,BYU,SMU,fbs,fbs,True
2022,1,postseason,Boise State,North Texas,fbs,fbs,True
2022,1,postseason,UConn,Marshall,fbs,fbs,True
2022,1,postseason,San José State,Eastern Michigan,fbs,fbs,True
2022,1,postseason,Toledo,Liberty,fbs,fbs,True
2022,1,postseason,South Alabama,Western Kentucky,fbs,fbs,True
2022,1,postseason,Air Force,Baylor,fbs,fbs,True
2022,1,postseason,Houston,Louisiana,fbs,fbs,True
2022,1,postseason,Missouri,Wake Forest,fbs,fbs,True
2022,1,postseason,San Diego State,Middle Tennessee,fbs,fbs,True
2022,1,postseason,Bowling Green,New Mexico State,fbs,fbs,True
2022,1,postseason,Buffalo,Georgia Southern,fbs,fbs,True
2022,1,postseason,Utah State,Memphis,fbs,fbs,True
2022,1,postseason,East Carolina,Coastal Carolina,fbs,fbs,True
2022,1,postseason,Oklahoma State,Wisconsin,fbs,fbs,True
2022,1,postseason,Duke,UCF,fbs,fbs,True
2022,1,postseason,Arkansas,Kansas,fbs,fbs,True
2022,1,postseason,North Carolina,Oregon,fbs,fbs,True
2022,1,postseason,Ole Miss,Texas Tech,fbs,fbs,True
2022,1,postseason,Minnesota,Syracuse,fbs,fbs,True
2022,1,postseason,Florida State,Oklahoma,fbs,fbs,True
2022,1,postseason,Washington,Texas,fbs,fbs,True
2022,1,postseason,NC State,Maryland,fbs,fbs,True
2022,1,postseason,UCLA,Pittsburgh,fbs,fbs,True
2022,1,postseason,South Carolina,Notre Dame,fbs,fbs,True
2022,1,postseason,Wyoming,Ohio,fbs,fbs,True
2022,1,postseason,Clemson,Tennessee,fbs,fbs,True
2022,1,postseason,Kansas State,Alabama,fbs,fbs,True
2022,1,postseason,Kentucky,Iowa,fbs,fbs,True
2022,1,postseason,Michigan,TCU,fbs,fbs,True
2022,1,postseason,Georgia,Ohio State,fbs,fbs,True
2022,1,postseason,Illinois,Mississippi State,fbs,fbs,True
2022,1,postseason,Purdue,LSU,fbs,fbs,True
2022,1,postseason,USC,Tulane,fbs,fbs,True
2022,1,postseason,Utah,Penn State,fbs,fbs,True
2022,1,postseason,South Dakota State,North Dakota State,fcs,fcs,True
2022,1,postseason,Georgia,TCU,fbs,fbs,True
2023,1,regular,Notre Dame,Navy,fbs,fbs,True
2023,1,regular,Mercer,North Alabama,fcs,fcs,True
2023,1,regular,Jacksonville State,UTEP,fbs,fbs,True
2023,1,regular,San Diego State,Ohio,fbs,fbs,True
2023,1,regular,New Mexico State,Massachusetts,fbs,fbs,True
2023,1,regular,UAlbany,Fordham,fcs,fcs,True
2023,1,regular,Jackson State,South Carolina State,fcs,fcs,True
2023,1,regular,Vanderbilt,Hawai'i,fbs,fbs,True
2023,1,regular,USC,San José State,fbs,fbs,True
2023,1,regular,Louisiana Tech,Florida International,fbs,fbs,True
2023,1,regular,Morehead State,West Virginia State,fcs,ii,True
2023,1,regular,East Texas A&M,UC Davis,fcs,fcs,True
2023,1,regular,Lamar,Idaho,fcs,fcs,True
2023,1,regular,Hiram College,Heidelberg,iii,iii,True
2023,1,regular,Kennesaw State,Greeneville,fcs,ii,True
2023,1,regular,New Haven,Frostburg State,ii,ii,True
2023,1,regular,Northwood (MI),Glenville State,ii,ii,True
2023,1,regular,Saginaw Valley State,Winona State,ii,ii,True
2023,1,regular,Wilson,Chowan,ii,ii,True
2023,1,regular,Charleston Southern,North Greenville,fcs,ii,True
2023,1,regular,UNC Pembroke,Fayetteville State,ii,ii,True
2023,1,regular,Alderson-Broaddus,PennWest California,ii,ii,True
2023,1,regular,Keiser University,Mississippi College,,ii,True
2023,1,regular,Rowan,Stevenson,iii,iii,True
2023,1,regular,Wingate,Albany State GA,ii,ii,True
2023,1,regular,Furman,Tennessee Tech,fcs,fcs,True
2023,1,regular,Wheeling,Seton Hill,ii,ii,True
2023,1,regular,Lakeland,Wisconsin-Platteville,iii,iii,True
2023,1,regular,Georgia State,Rhode Island,fbs,fcs,True
2023,1,regular,Sioux Falls,Minnesota State Mankato,ii,ii,True
2023,1,regular,Missouri S&T,Delta State,ii,ii,True
2023,1,regular,Minot State,Southwest Minnesota State,ii,ii,True
2023,1,regular,Millersville,St. Anselm,ii,ii,True
2023,1,regular,Kentucky State,Clark Atlanta,ii,ii,True
2023,1,regular,Louisiana College,East Texas Baptist University,,iii,True
2023,1,regular,Bemidji State,Northern State,ii,ii,True
2023,1,regular,Southwestern Oklahoma State,Ouachita Baptist,ii,ii,True
2023,1,regular,Quincy,Chadron St,ii,ii,True
2023,1,regular,Wayne State (NE),Minnesota State Moorhead,ii,ii,True
2023,1,regular,McMurry,Birmingham-Southern,iii,iii,True
2023,1,regular,Wake Forest,Elon,fbs,fcs,True
2023,1,regular,Western Michigan,St. Francis (PA),fbs,fcs,True
2023,1,regular,Samford,Shorter,fcs,ii,True
2023,1,regular,UCF,Kent State,fbs,fbs,True
2023,1,regular,Indiana-Pennsylvania,Ashland,ii,ii,True
2023,1,regular,Northwestern Oklahoma State,Arkansas-Monticello,ii,ii,True
2023,1,regular,Lincoln (PA),Clarion,ii,ii,True
2023,1,regular,Buffalo State,Brockport,iii,iii,True
2023,1,regular,Stony Brook,Delaware,fcs,fcs,True
2023,1,regular,Belhaven,Millsaps,iii,iii,True
2023,1,regular,University Of Charleston (WV),Gannon,ii,ii,True
2023,1,regular,Indiana State,Eastern Illinois,fcs,fcs,True
2023,1,regular,Campbell,William & Mary,fcs,fcs,True
2023,1,regular,West Georgia,Limestone,ii,ii,True
2023,1,regular,Carson-Newman College,Virginia University Of Lynchburg,ii,,True
2023,1,regular,West Alabama,Angelo State,ii,ii,True
2023,1,regular,Southern Nazarene,Harding University,ii,ii,True
2023,1,regular,Southern Arkansas,Southeastern Oklahoma State,ii,ii,True
2023,1,regular,Fairmont State,Bloomsburg,ii,ii,True
2023,1,regular,Minnesota Duluth,Northern Michigan,ii,ii,True
2023,1,regular,Walsh,West Liberty,ii,ii,True
2023,1,regular,Northeastern State,Fort Hays State,ii,ii,True
2023,1,regular,East Stroudsburg University,Pace,ii,ii,True
2023,1,regular,Youngstown State,Valparaiso,fcs,fcs,True
2023,1,regular,Ferris State,Mercyhurst,ii,ii,True
2023,1,regular,UConn,NC State,fbs,fbs,True
2023,1,regular,Concordia University St Paul,Upper Iowa University,ii,ii,True
2023,1,regular,Emporia State University,Lincoln (MO),ii,ii,True
2023,1,regular,Tulsa,Arkansas-Pine Bluff,fbs,fcs,True
2023,1,regular,Lindenwood,Wisconsin-Stevens Pt,fcs,iii,True
2023,1,regular,Central Oklahoma,Nebraska-Kearney,ii,ii,True
2023,1,regular,Beloit,Rockford,iii,iii,True
2023,1,regular,Colorado School Of Mines,Grand Valley State University,ii,ii,True
2023,1,regular,Henderson State,East Central (OK),ii,ii,True
2023,1,regular,Eastern New Mexico,New Mexico Highlands,ii,ii,True
2023,1,regular,Missouri Western,Central Missouri,ii,ii,True
2023,1,regular,Pittsburg St,Washburn,ii,ii,True
2023,1,regular,UAB,North Carolina A&T,fbs,fcs,True
2023,1,regular,Oklahoma Baptist,Arkansas Tech,ii,ii,True
2023,1,regular,Abilene Christian,Northern Colorado,fcs,fcs,True
2023,1,regular,South Dakota State,Western Oregon,fcs,ii,True
2023,1,regular,Weber State,Central Washington,fcs,ii,True
2023,1,regular,Missouri Southern State,Northwest Missouri St,ii,ii,True
2023,1,regular,Missouri,South Dakota,fbs,fcs,True
2023,1,regular,Utah,Florida,fbs,fbs,True
2023,1,regular,Minnesota,Nebraska,fbs,fbs,True
2023,1,regular,Dakota State University,Wisconsin-Lacrosse,,iii,True
2023,1,regular,Arizona State,Southern Utah,fbs,fcs,True
2023,1,regular,Nichols College,UMass Dartmouth,iii,iii,True
2023,1,regular,West Florida,Kentucky Wesleyan,ii,ii,True
2023,1,regular,Eastern Michigan,Howard,fbs,fcs,True
2023,1,regular,Alfred University,Hobart College,iii,iii,True
2023,1,regular,Muhlenberg,Moravian,iii,iii,True
2023,1,regular,Lebanon Valley,Franklin & Marshall,iii,iii,True
2023,1,regular,Curry College,Salve Regina,iii,iii,True
2023,1,regular,Michigan State,Central Michigan,fbs,fbs,True
2023,1,regular,Miami,Miami (OH),fbs,fbs,True
2023,1,regular,Catholic,McDaniel College,iii,iii,True
2023,1,regular,Worcester Polytechnic Institute,Worcester St,iii,iii,True
2023,1,regular,Ursinus,Reading,iii,iii,True
2023,1,regular,Georgia Tech,Louisville,fbs,fbs,True
2023,1,regular,South Dakota Mines,Valley City State,ii,,True
2023,1,regular,Kansas,Missouri State,fbs,fcs,True
2023,1,regular,Hardin-Simmons,Albright,iii,iii,True
2023,1,regular,Hawai'i,Stanford,fbs,fbs,True
2023,1,regular,Notre Dame College,Ohio Dominican,ii,ii,True
2023,1,regular,St. Thomas (MN),Black Hills State,fcs,ii,True
2023,1,regular,Concord University,Emory & Henry College,ii,ii,True
2023,1,regular,Lake Erie,Franklin Pierce,ii,ii,True
2023,1,regular,VMI,Davidson,fcs,fcs,True
2023,1,regular,Nicholls,Sacramento State,fcs,fcs,True
2023,1,regular,Capital,Denison University,iii,iii,True
2023,1,regular,Guilford College,Greensboro College,iii,iii,True
2023,1,regular,Montana State,Utah Tech,fcs,fcs,True
2023,1,regular,Westminster College (MO),Rhodes College,iii,iii,True
2023,1,regular,Texas Southern,Prairie View A&M,fcs,fcs,True
2023,1,regular,Cal Poly,San Diego,fcs,fcs,True
2023,1,regular,Duquesne,Edinboro University,fcs,ii,True
2023,1,regular,North Carolina Central,Winston-Salem,fcs,ii,True
2023,1,regular,LYONCOLL,Grinnell,,iii,True
2023,1,regular,Mississippi Valley State,Central State (OH),fcs,ii,True
2023,1,regular,UT Permian Basin,Texas College,ii,,True
2023,1,regular,Central Connecticut,American International,fcs,ii,True
2023,1,regular,Marietta,St John Fisher University,iii,iii,True
2023,1,regular,Findlay,Truman State,ii,ii,True
2023,1,regular,Western Colorado,West Texas A&M,ii,ii,True
2023,1,regular,Holy Cross,Merrimack,fcs,fcs,True
2023,1,regular,Lehigh,Villanova,fcs,fcs,True
2023,1,regular,University of Rochester (NY),Utica,iii,iii,True
2023,1,regular,Keystone,Gallaudet,iii,iii,True
2023,1,regular,North Carolina Wesleyan,Randolph-Macon,iii,iii,True
2023,1,regular,Dean College,Fitchburg State,iii,iii,True
2023,1,regular,College Of New Jersey,Eastern University,iii,iii,True
2023,1,regular,Tiffin,McKendree,ii,ii,True
2023,1,regular,Wilkes,Kings College (PA),iii,iii,True
2023,1,regular,Western Connecticut St,Merchant Marine Academy,iii,iii,True
2023,1,regular,Kean,SUNY Morrisville,iii,iii,True
2023,1,regular,TCU,Colorado,fbs,fbs,True
2023,1,regular,MIT,Bridgewater State,iii,iii,True
2023,1,regular,Johns Hopkins University,Ithaca College,iii,iii,True
2023,1,regular,Kalamazoo,Oberlin,iii,iii,True
2023,1,regular,Purdue,Fresno State,fbs,fbs,True
2023,1,regular,Endicott College,St. Lawrence,iii,iii,True
2023,1,regular,Shippensburg,Newberry,ii,ii,True
2023,1,regular,Shepherd,Southern Connecticut State,ii,ii,True
2023,1,regular,Otterbein,Ohio Wesleyan,iii,iii,True
2023,1,regular,Davenport,Thomas More College,ii,,True
2023,1,regular,Kentucky,Ball State,fbs,fbs,True
2023,1,regular,Bentley,West Chester,ii,ii,True
2023,1,regular,Assumption,Kutztown University,ii,ii,True
2023,1,regular,Hilbert College,Union (NY),iii,iii,True
2023,1,regular,Alma,Ohio Northern,iii,iii,True
2023,1,regular,Liberty,Bowling Green,fbs,fbs,True
2023,1,regular,Cortland,Delaware Valley,iii,iii,True
2023,1,regular,Oklahoma,Arkansas State,fbs,fbs,True
2023,1,regular,Boston College,Northern Illinois,fbs,fbs,True
2023,1,regular,Tennessee,Virginia,fbs,fbs,True
2023,1,regular,SMU,Louisiana Tech,fbs,fbs,True
2023,1,regular,Michigan,East Carolina,fbs,fbs,True
2023,1,regular,Iowa,Utah State,fbs,fbs,True
2023,1,regular,Georgetown,Marist,fcs,fcs,True
2023,1,regular,Apprentice School,Averett,iii,iii,True
2023,1,regular,Illinois State,Dayton,fcs,fcs,True
2023,1,regular,Wilmington (OH),Wooster,iii,iii,True
2023,1,regular,Western New England,Springfield,iii,iii,True
2023,1,regular,William Paterson,FDU-Florham,iii,iii,True
2023,1,regular,Delaware State,Bowie State,fcs,ii,True
