attempts,completion_rate,epa_per_play,epa_std,success_rate,big_play_rate,explosive_rate,turnover_worthy_rate,sack_rate,high_leverage_epa,red_zone_epa,third_down_epa,opp_adj_epa,opp_adj_success_rate,opp_adj_big_play_rate,avg_opp_defense_sp,opp_sp_coverage,avg_team_offense_sp,team_adj_epa,full_adj_epa,player_name,rookie_leaf_mean,draft_pick
613,0.8597063621533442,-0.03980757805350165,1.9731597379786623,0.499184339314845,0.18107667210440456,0.07504078303425775,0.10277324632952692,0.1402936378466558,0.0,0.09311818805607883,0.0,-0.13091214523548383,0.49566724436741766,0.28596187175043325,21.780415944540728,0.9412724306688418,43.5,-0.013833133373591829,-0.08629126729452714,Deshaun Watson,-0.2608106912645114,12
397,0.8992443324937027,0.10267648468690195,1.7215087889276524,0.5088161209068011,0.18639798488664988,0.060453400503778336,0.05793450881612091,0.10075566750629723,0.0,0.2500381657951756,0.0,0.16338942378541726,0.5084269662921348,0.30337078651685395,26.719943820224717,0.8967254408060453,37.5,0.044920962050519604,0.11681179983428355,Desmond Ridder,-0.107405704133691,74
425,0.908235294117647,0.21472708709099714,1.7986920047249944,0.5129411764705882,0.1976470588235294,0.10823529411764705,0.058823529411764705,0.09176470588235294,0.0,-0.16763108181503583,0.0,0.3735018110321954,0.5089514066496164,0.3145780051150895,23.326342710997444,0.92,41.30000000000001,0.08170365663812444,0.25461867008091466,Drew Lock,0.116720299850732,42
551,0.9328493647912885,0.36360341342953717,1.69605029354053,0.5571687840290381,0.21234119782214156,0.10163339382940109,0.032667876588021776,0.06715063520871144,0.0,0.2913645473686424,0.0,0.635798640916763,0.5571687840290381,0.35390199637023595,23.670961887477315,1.0,44.39999999999999,0.12144354008546543,0.3936387675726912,Dwayne Haskins,-0.575462035980848,15
657,0.923896499238965,0.18518779130831156,1.484561389484629,0.5083713850837138,0.1552511415525114,0.0593607305936073,0.0365296803652968,0.076103500761035,0.0,0.15440974057277787,0.0,0.34027722997900206,0.49696969696969695,0.2868686868686869,23.975353535353534,0.7534246575342466,38.800000000000004,0.07740849676687422,0.23701587977969288,Gardner Minshew II,-0.0479133845616439,178
368,0.9103260869565217,0.16278019438133293,1.5339650021154125,0.48097826086956524,0.1766304347826087,0.07065217391304347,0.043478260869565216,0.08967391304347826,0.0,-0.06558582049149732,0.0,0.2769507427138236,0.48097826086956524,0.29891304347826086,24.401902173913044,1.0,38.300000000000004,0.06926297270925716,0.18343352104174784,Ian Book,-1.16121555476473,133
379,0.978891820580475,0.29492004760203977,1.4074003180793304,0.46701846965699206,0.19261213720316622,0.09234828496042216,0.0158311345646438,0.021108179419525065,0.5315995364276873,0.42764700174774006,0.6018126768128371,0.5054252226939641,0.4586894586894587,0.27635327635327633,23.97777777777778,0.9261213720316622,36.199999999999996,0.1347784617541322,0.3558672818337858,Jacoby Brissett,-0.1133930913547199,91
423,0.8888888888888888,0.1516174176624199,1.6051277228434258,0.4657210401891253,0.19858156028368795,0.07328605200945626,0.04018912529550828,0.1111111111111111,0.0,0.8563023161243748,0.0,0.2744738648043136,0.45707070707070707,0.3005050505050505,26.463383838383837,0.9361702127659575,33.80000000000001,0.07474738690757303,0.21144425500989564,Jake Luton,-0.0634226464190384,189
389,0.9125964010282777,0.40275084014723417,1.8714977413782021,0.5655526992287918,0.2570694087403599,0.09511568123393316,0.043701799485861184,0.08740359897172237,0.0,0.36258269178456276,0.0,0.6675378842118233,0.5586592178770949,0.38268156424581007,25.452234636871513,0.9203084832904884,46.10000000000002,0.12424863418542176,0.41731828785313074,Jalen Hurts,0.1890527294635663,53
470,0.9765957446808511,0.48619038633562,1.4581813475947059,0.5659574468085107,0.20212765957446807,0.09148936170212765,0.014893617021276596,0.02127659574468085,0.6173881946982424,0.5735905659549988,0.7845342752223695,0.8038288567814388,0.5525114155251142,0.3287671232876712,21.500913242009133,0.9319148936170213,45.0,0.15801187555907648,0.4817487359137923,Jameis Winston,-0.0116285458922431,1
