season,team,conference,overall_rating,offense_rating,defense_rating,special_teams_rating
2014,Western Kentucky,Conference USA,-2.6,40.1,41.6,-1.1
2014,Rice,American Athletic,-3.1,27.9,29.8,-1.2
2014,UTSA,American Athletic,-3.4,16.6,22.1,2.2
2014,UAB,American Athletic,-4.2,26.0,32.8,2.5
2014,Vanderbilt,SEC,-4.3,22.0,25.3,-0.9
2014,South Alabama,Sun Belt,-4.3,23.4,28.3,0.6
2014,Temple,American Athletic,-4.7,15.8,18.9,-1.6
2014,Colorado,Big 12,-5.0,32.5,38.9,1.5
2014,Central Michigan,Mid-American,-5.2,26.1,30.2,-1.1
2014,Bowling Green,Mid-American,-5.4,27.7,33.5,0.4
2014,Purdue,Big Ten,-6.2,22.7,30.2,1.4
2014,Ball State,Mid-American,-6.6,25.6,33.9,1.7
2014,Fresno State,Mountain West,-6.9,24.5,31.0,-0.4
2014,Nevada,Mountain West,-7.3,26.7,33.7,-0.3
2014,Texas State,Sun Belt,-7.4,27.9,35.3,-0.1
2014,Buffalo,Mid-American,-7.7,27.1,33.5,-1.2
2014,Wake Forest,ACC,-7.8,13.1,22.6,1.6
2014,Iowa State,Big 12,-7.9,21.7,30.2,0.5
2014,App State,Sun Belt,-8.3,26.2,32.0,-2.5
2014,Middle Tennessee,Conference USA,-8.7,29.6,36.5,-1.7
2014,North Texas,American Athletic,-9.4,20.2,31.2,1.7
2014,Akron,Mid-American,-9.4,18.9,28.1,-0.3
2014,Kansas,Big 12,-9.8,21.1,29.1,-1.8
2014,UL Monroe,Sun Belt,-10.0,18.4,28.8,0.4
2014,Florida Atlantic,American Athletic,-10.4,25.2,34.9,-0.8
2014,San José State,Mountain West,-11.5,22.1,30.5,-3.1
2014,Ohio,Mid-American,-11.7,17.8,28.2,-1.2
2014,South Florida,American Athletic,-11.8,19.0,32.3,1.5
2014,UTEP,Conference USA,-12.0,23.5,35.4,0.0
2014,Old Dominion,Sun Belt,-12.7,32.8,43.3,-2.2
2014,Kent State,Mid-American,-13.7,16.7,29.5,-0.9
2014,Wyoming,Mountain West,-14.0,20.0,34.1,0.1
2014,UConn,FBS Independents,-14.1,14.6,27.7,-0.9
2014,Tulane,American Athletic,-15.0,16.2,28.0,-3.3
2014,New Mexico,Mountain West,-15.0,28.4,42.4,-1.0
2014,Hawai'i,Mountain West,-15.0,15.7,30.6,0.0
2014,Tulsa,American Athletic,-15.8,23.6,37.7,-1.7
2014,Troy,Sun Belt,-15.9,22.4,37.5,-0.7
2014,Southern Miss,Sun Belt,-15.9,19.0,34.8,-0.1
2014,Florida International,Conference USA,-16.2,15.0,30.3,-0.9
2014,Army,American Athletic,-16.9,25.2,40.9,-1.2
2014,Idaho,Big Sky,-17.4,24.6,41.4,-0.6
2014,UNLV,Mountain West,-17.6,22.0,39.1,-0.4
2014,Miami (OH),Mid-American,-18.7,21.5,37.9,-2.4
2014,Massachusetts,Mid-American,-20.2,22.6,39.9,-2.9
2014,SMU,ACC,-21.2,16.6,34.9,-2.9
2014,Georgia State,Sun Belt,-22.8,22.8,45.9,0.3
2014,New Mexico State,Conference USA,-23.3,23.0,43.3,-2.9
2014,Eastern Michigan,Mid-American,-25.9,17.8,42.7,-0.9
2014,nationalAverages,,2.1671875,29.4984375,27.3234375,0.0
