season,team,conference,overall_rating,offense_rating,defense_rating,special_teams_rating
2009,Florida State,ACC,8.8,38.5,30.6,1.0
2009,Michigan State,Big Ten,8.7,32.1,24.5,1.2
2009,North Carolina,ACC,8.5,22.5,14.5,0.6
2009,Michigan,Big Ten,8.2,32.6,25.6,1.3
2009,Arizona State,Big 12,8.2,25.2,15.6,-1.4
2009,Kansas,Big 12,8.0,32.7,23.8,-1.0
2009,Texas A&M,SEC,7.6,35.4,26.9,-0.9
2009,Arizona,Big 12,7.1,28.1,20.4,-0.6
2009,California,ACC,6.5,30.2,22.5,-1.2
2009,UConn,FBS Independents,5.4,30.3,24.8,-0.1
2009,Purdue,Big Ten,5.1,29.3,23.8,-0.4
2009,Kansas State,Big 12,5.0,25.1,20.3,0.2
2009,Air Force,Mountain West,4.7,21.3,17.4,0.8
2009,Mississippi State,SEC,4.7,27.8,24.1,1.1
2009,UCLA,Big Ten,4.6,24.3,21.6,1.8
2009,Fresno State,Mountain West,4.1,33.5,32.1,2.8
2009,Houston,Big 12,4.0,37.8,33.8,0.0
2009,Central Michigan,Mid-American,3.5,29.1,25.7,0.1
2009,Wake Forest,ACC,3.3,32.6,28.3,-1.0
2009,Rutgers,Big Ten,3.1,22.1,19.0,0.1
2009,South Florida,American Athletic,2.8,26.9,22.5,-1.7
2009,Southern Miss,Sun Belt,2.4,30.4,27.6,-0.4
2009,Kentucky,SEC,2.1,23.8,23.1,1.3
2009,Iowa State,Big 12,1.0,26.5,27.0,1.5
2009,Virginia,ACC,0.7,19.2,19.2,0.8
2009,NC State,ACC,0.6,30.7,29.8,-0.2
2009,Nevada,Mountain West,0.5,35.6,34.3,-0.7
2009,Troy,Sun Belt,0.5,31.3,31.6,0.8
2009,Minnesota,Big Ten,0.3,22.1,22.5,0.7
2009,Colorado,Big 12,0.2,20.6,19.3,-1.1
2009,Washington,Big Ten,-0.2,29.9,30.5,0.4
2009,Tulsa,American Athletic,-1.1,27.2,30.1,1.8
2009,Middle Tennessee,Conference USA,-2.1,23.5,25.2,-0.4
2009,East Carolina,American Athletic,-2.3,24.5,26.7,-0.1
2009,Syracuse,ACC,-2.8,23.3,26.4,0.4
2009,Navy,American Athletic,-2.9,24.4,28.0,0.6
2009,Bowling Green,Mid-American,-3.3,27.6,29.0,-1.9
2009,Baylor,Big 12,-3.6,22.7,25.6,-0.7
2009,Louisiana Tech,Conference USA,-3.8,23.6,26.9,-0.5
2009,Northwestern,Big Ten,-4.0,24.4,27.4,-1.1
2009,Maryland,Big Ten,-4.1,21.4,25.5,0.0
2009,Colorado State,Mountain West,-4.5,29.7,32.8,-1.4
2009,Northern Illinois,Mid-American,-4.6,23.8,28.5,0.1
2009,Temple,American Athletic,-4.9,21.8,26.2,-0.5
2009,Louisville,ACC,-5.4,23.7,28.0,-1.1
2009,UCF,Big 12,-5.4,21.1,25.7,-0.8
2009,Vanderbilt,SEC,-5.5,16.3,22.0,0.2
2009,UTEP,Conference USA,-5.7,31.0,36.1,-0.6
2009,Illinois,Big Ten,-5.7,27.1,32.0,-0.8
2009,SMU,ACC,-6.1,26.0,32.6,0.4
2009,Duke,ACC,-6.1,22.5,28.4,-0.2
2009,Marshall,Sun Belt,-6.1,21.1,28.3,1.1
2009,Indiana,Big Ten,-6.7,25.4,30.4,-1.7
2009,UAB,American Athletic,-6.8,30.4,36.9,-0.4
2009,Toledo,Mid-American,-7.4,27.8,34.8,-0.3
2009,Ohio,Mid-American,-8.6,15.6,24.3,0.1
2009,Hawai'i,Mountain West,-8.8,29.0,35.9,-1.8
2009,Idaho,Big Sky,-10.6,32.3,42.1,-0.7
2009,San Diego State,Mountain West,-11.0,19.5,28.7,-1.8
2009,UNLV,Mountain West,-11.5,25.4,36.1,-0.8
2009,Buffalo,Mid-American,-11.6,21.8,31.8,-1.6
2009,Kent State,Mid-American,-11.9,16.6,26.4,-2.0
2009,Western Michigan,Mid-American,-12.0,21.8,33.6,-0.2
2009,Utah State,Mountain West,-12.7,25.7,37.1,-1.3
2009,Memphis,American Athletic,-14.4,22.8,36.8,-0.3
2009,Wyoming,Mountain West,-14.4,16.9,30.9,-0.3
2009,North Texas,American Athletic,-15.1,22.3,36.7,-0.7
2009,UL Monroe,Sun Belt,-15.6,19.6,33.3,-1.9
2009,Florida Atlantic,American Athletic,-17.3,25.8,42.6,-0.5
2009,Ball State,Mid-American,-17.3,15.0,32.3,0.0
2009,Akron,Mid-American,-17.8,16.3,31.9,-2.2
2009,Arkansas State,Sun Belt,-18.2,14.5,33.1,0.4
2009,Miami (OH),Mid-American,-18.9,17.7,33.9,-2.7
2009,New Mexico,Mountain West,-19.1,16.4,33.8,-1.7
2009,Army,American Athletic,-21.7,6.5,27.7,-0.5
2009,Tulane,American Athletic,-22.2,19.6,39.4,-2.4
2009,Washington State,Pac-12,-22.2,17.6,38.5,-1.4
2009,Louisiana,Sun Belt,-23.8,13.5,37.5,0.2
2009,San José State,Mountain West,-25.2,13.5,37.7,-1.1
2009,Rice,American Athletic,-26.0,15.0,39.2,-1.9
2009,Western Kentucky,Conference USA,-27.8,17.1,45.3,0.4
2009,New Mexico State,Conference USA,-28.5,6.2,33.0,-1.6
2009,Florida International,Conference USA,-30.3,12.6,42.6,-0.3
2009,Eastern Michigan,Mid-American,-32.7,11.7,42.3,-2.1
2009,nationalAverages,,1.375,26.92,25.536666666666665,0.0025
