season,team,conference,overall_rating,offense_rating,defense_rating,special_teams_rating
2024,Florida State,ACC,-3.2,20.1,25.3,2.0
2024,Northern Illinois,Mid-American,-3.5,20.0,21.6,-1.9
2024,Fresno State,Mountain West,-3.8,25.1,27.6,-1.4
2024,Maryland,Big Ten,-3.9,23.3,27.1,-0.1
2024,Buffalo,Mid-American,-4.0,25.4,30.2,0.8
2024,Mississippi State,SEC,-4.1,25.5,31.2,1.5
2024,North Texas,American Athletic,-4.5,33.3,37.0,-0.8
2024,Michigan State,Big Ten,-4.6,18.0,24.1,1.4
2024,Virginia,ACC,-5.1,23.7,29.3,0.5
2024,San José State,Mountain West,-5.5,26.1,30.1,-1.5
2024,Wake Forest,ACC,-5.7,25.8,31.8,0.3
2024,Colorado State,Mountain West,-5.7,24.2,29.2,-0.8
2024,Old Dominion,Sun Belt,-6.0,25.7,31.3,-0.4
2024,Troy,Sun Belt,-6.6,24.1,30.1,-0.6
2024,Oregon State,Pac-12,-6.7,26.1,32.7,0.0
2024,Coastal Carolina,Sun Belt,-6.9,25.5,33.4,1.0
2024,Sam Houston,Conference USA,-6.9,19.0,23.8,-2.1
2024,App State,Sun Belt,-8.1,27.2,33.6,-1.6
2024,Houston,Big 12,-8.2,18.1,24.5,-1.8
2024,Stanford,ACC,-8.2,24.4,34.1,1.5
2024,Northwestern,Big Ten,-8.2,17.5,24.3,-1.4
2024,Arkansas State,Sun Belt,-9.9,24.6,35.2,0.7
2024,Western Michigan,Mid-American,-10.2,24.7,36.0,1.1
2024,Utah State,Mountain West,-10.4,30.2,40.3,-0.3
2024,Hawai'i,Mountain West,-10.9,20.9,30.0,-1.8
2024,UAB,American Athletic,-11.3,25.9,38.0,0.9
2024,Rice,American Athletic,-11.4,20.5,30.4,-1.4
2024,Louisiana Tech,Conference USA,-11.6,15.9,26.3,-1.2
2024,Air Force,Mountain West,-11.7,17.8,27.5,-2.0
2024,Florida International,Conference USA,-12.1,20.5,31.3,-1.2
2024,Florida Atlantic,American Athletic,-12.7,20.8,32.1,-1.5
2024,Eastern Michigan,Mid-American,-13.3,20.5,34.3,0.5
2024,Wyoming,Mountain West,-13.6,16.3,30.8,0.9
2024,New Mexico,Mountain West,-14.8,27.6,40.5,-1.9
2024,Nevada,Mountain West,-15.2,21.0,34.2,-2.0
2024,Charlotte,American Athletic,-15.3,21.4,37.6,0.9
2024,San Diego State,Mountain West,-15.4,17.7,32.1,-0.9
2024,Central Michigan,Mid-American,-15.8,17.7,34.3,0.9
2024,Purdue,Big Ten,-16.2,19.2,33.6,-1.8
2024,UL Monroe,Sun Belt,-16.7,16.9,32.5,-1.0
2024,Georgia State,Sun Belt,-17.9,21.0,37.4,-1.5
2024,Akron,Mid-American,-17.9,15.7,34.6,1.0
2024,New Mexico State,Conference USA,-19.0,17.8,38.1,1.3
2024,Ball State,Mid-American,-19.8,21.3,40.8,-0.3
2024,Temple,American Athletic,-20.3,17.3,37.8,0.3
2024,Tulsa,American Athletic,-20.6,21.2,40.3,-1.6
2024,Massachusetts,Mid-American,-21.9,20.5,40.3,-2.1
2024,UTEP,Conference USA,-22.7,13.7,34.2,-2.1
2024,Middle Tennessee,Conference USA,-24.4,13.7,37.3,-0.8
2024,Kennesaw State,Conference USA,-25.1,10.2,35.1,-0.3
2024,Southern Miss,Sun Belt,-25.6,14.4,39.4,-0.6
2024,Kent State,Mid-American,-33.0,12.6,43.8,-1.9
2024,nationalAverages,,0.5522388059701493,27.144029850746268,26.60970149253731,0.020895522388059702
