game_id,season,week,posteam,targets,receptions,receiver_corps_epa,receiver_corps_catch_rate,receiver_corps_yards_per_target,receiver_corps_success_rate,receiver_corps_air_epa,receiver_corps_yac_epa
2023_12_CAR_TEN,2023,12,TEN,27.0,18.0,-0.11477308161556721,0.6604166738688946,5.88541666790843,0.4937500059604645,0.3139778049662709,-0.42875089682638645
2023_12_CHI_MIN,2023,12,CHI,32.0,27.0,-0.06084447753216539,0.6446886488369533,4.558869702475412,0.29392988766942707,-0.43262537143060137,0.37178088085991995
2023_12_CHI_MIN,2023,12,MIN,30.0,22.0,-0.6111027321645192,0.764285717691694,6.247619015829904,0.27857143325465067,-0.08184693115098136,-0.5292558084641185
2023_12_CLE_DEN,2023,12,CLE,40.0,20.0,0.3728611671498844,0.5224489910261971,4.104308366775513,0.4213152016912188,0.7214219059262957,-0.3336246460676193
2023_12_CLE_DEN,2023,12,DEN,21.0,13.0,0.6891240413699832,0.7619047675813947,7.833333390099662,0.5000000042574746,0.4773725103586912,0.2117515126509326
2023_12_GB_DET,2023,12,DET,43.0,29.0,0.20710320894916853,0.6711560090382894,7.77595403459337,0.460297425587972,0.050250217732456,0.14057868419008124
2023_12_GB_DET,2023,12,GB,30.0,22.0,0.3971481495536864,0.7455357164144516,7.824404835700989,0.5319940522313118,0.27712033689022064,0.12002781219780445
2023_12_JAX_HOU,2023,12,HOU,36.0,26.0,0.18375252261757852,0.7426587343215942,8.635317420959472,0.41507937014102936,0.593138063699007,-0.4093855023384094
2023_12_JAX_HOU,2023,12,JAX,38.0,23.0,0.3949497599553849,0.5729591974190303,10.269557850701469,0.517176879303796,0.5768679082393646,-0.17524348412241256
2023_12_KC_LV,2023,12,KC,32.0,27.0,0.2593074164220265,0.8557823172637394,7.4047618593488425,0.5258503471102033,-0.13179494493774005,0.39110237998621805
2023_12_KC_LV,2023,12,LV,32.0,23.0,-0.024918466806411743,0.6547619104385376,6.183035731315613,0.38244048319756985,-0.23085159063339233,0.20593313872814178
2023_12_LA_ARI,2023,12,ARI,45.0,27.0,-0.16153323304440295,0.6484737566539219,6.550366333552769,0.3493895041091101,0.1502871470791953,-0.3003607541322708
2023_12_LA_ARI,2023,12,LA,31.0,25.0,0.4709968511015177,0.8875000029802322,7.4718751311302185,0.7010416686534882,-0.13778101501520723,0.6087778620421886
2023_12_MIA_NYJ,2023,12,MIA,28.0,21.0,-1.044864758849144,0.5138888905445734,5.291666626930237,0.4097222238779068,0.22949231850604215,-1.2743571152289708
2023_12_MIA_NYJ,2023,12,NYJ,36.0,27.0,-0.017189547885209322,0.805555559694767,6.000000029802322,0.48194444738328457,-0.34264060761779547,0.3254510574042797
2023_12_NE_NYG,2023,12,NE,35.0,21.0,-0.33301501472791034,0.5185185240374671,3.2160493532816568,0.3493827200598187,-0.1918409919987122,-0.14117397202385795
2023_12_NE_NYG,2023,12,NYG,24.0,17.0,0.13904032690657508,0.7740740776062012,6.744444370269775,0.38148148523436654,-0.3540259533458286,0.4930662719739808
2023_12_NO_ATL,2023,12,ATL,20.0,13.0,-0.25156202043096226,0.7023809552192688,7.305555582046509,0.5912698457638422,0.3764845182498296,-0.62804654975965
2023_12_NO_ATL,2023,12,NO,37.0,24.0,-0.03719960153102875,0.6350970102681054,7.840211629867554,0.4513227591911952,0.5768869552347395,-0.6140865766339831
2023_12_PIT_CIN,2023,12,CIN,25.0,19.0,0.5699334728221098,0.8407407469219632,10.299999978807238,0.551851855383979,-0.2015841801961263,0.7715176443258921
2023_12_PIT_CIN,2023,12,PIT,32.0,24.0,0.4849445968866348,0.864772729575634,8.07405310869217,0.64185606315732,0.23000630363821983,0.25493829301558435
2023_12_SF_SEA,2023,12,SEA,27.0,18.0,0.38710735986630124,0.8444444504049089,8.830246951844957,0.5419753135906326,0.42388880501190823,-0.03678143686718411
2023_12_SF_SEA,2023,12,SF,30.0,21.0,0.09613465931680468,0.690123458703359,6.860493792427911,0.476543214586046,0.2668239540523953,-0.17068924837642246
2023_12_TB_IND,2023,12,IND,40.0,24.0,0.527211353714977,0.5934066048690251,8.672161204474312,0.46520147579056875,0.4147050210407802,0.11250630446842738
2023_12_TB_IND,2023,12,TB,30.0,20.0,0.08473287627566606,0.6119047664105892,5.732043623924255,0.49940476566553116,0.1975022880360484,-0.11276941350661218
2023_12_WAS_DAL,2023,12,DAL,33.0,22.0,1.052640374004841,0.7700000047683716,14.370000076293945,0.7133333384990692,1.2512609958648682,-0.20480127800256015
2023_12_WAS_DAL,2023,12,WAS,44.0,28.0,0.155717676712407,0.6515151527192857,8.384680138693916,0.5033670034673479,0.40207136339611477,-0.24635371731387246
2023_13_ARI_PIT,2023,13,ARI,23.0,13.0,-0.05907691589423588,0.460317462682724,4.9603175435747415,0.26984127504484995,0.5891261781964984,-0.6482030706746238
2023_13_ARI_PIT,2023,13,PIT,27.0,18.0,0.23377961292862892,0.6500000096857548,6.15833343565464,0.541666679084301,0.42179739417042583,-0.1880178190767765
2023_13_ATL_NYJ,2023,13,ATL,25.0,12.0,0.26380602163927896,0.49523810190813883,5.644047583852496,0.447619052869933,0.8967058658599854,-0.6328998974391392
2023_13_ATL_NYJ,2023,13,NYJ,36.0,19.0,-0.06611032677548272,0.4540816332612719,5.284296989440918,0.2953514776059559,0.17039109766483307,-0.23650140687823296
2023_13_CAR_TB,2023,13,CAR,26.0,15.0,0.17173766557659423,0.5500000034059797,6.009523800441197,0.48571428656578064,1.0482714303902216,-0.876533738204411
2023_13_CAR_TB,2023,13,TB,27.0,14.0,-0.39821352312962216,0.5972222238779068,4.3833333651224775,0.15000000099341074,0.08928783237934113,-0.4875013728936513
2023_13_CIN_JAX,2023,13,CIN,37.0,33.0,0.4847385717762841,0.943121698167589,9.605820126003689,0.710317462682724,-0.0152004174888134,0.4999389863676495
2023_13_CIN_JAX,2023,13,JAX,39.0,31.0,0.43876703745789,0.7916666666666666,8.975308630201551,0.6404320995012919,0.5496628690097067,-0.11089581996202469
2023_13_CLE_LA,2023,13,CLE,41.0,23.0,0.031712320943673454,0.7333333392937978,5.853703710767958,0.3740740815798442,0.4771164142423206,-0.4454041123390198
2023_13_CLE_LA,2023,13,LA,34.0,22.0,0.18611260397093637,0.6268707598958697,7.560714312962124,0.4838435436998095,0.40799467478479656,-0.22188207081386022
2023_13_DEN_HOU,2023,13,DEN,24.0,15.0,-0.4771330832607216,0.6706349220540788,6.083333333333333,0.411375665002399,0.5484623312950134,-1.0255953868230183
2023_13_DEN_HOU,2023,13,HOU,28.0,17.0,-0.10008811019361019,0.6479166708886623,7.152083396911621,0.37708333507180214,0.4406378648709506,-0.5422860784456134
2023_13_DET_NO,2023,13,DET,26.0,16.0,0.07507488876581192,0.5773809552192688,5.256944417953491,0.4246031790971756,0.49119091033935547,-0.3924293890595436
2023_13_DET_NO,2023,13,NO,29.0,19.0,0.2653964420573579,0.7453703714741601,7.847222222222222,0.5648148159186045,0.5357524762964911,-0.27035610543357
2023_13_IND_TEN,2023,13,IND,42.0,26.0,0.021616982916990917,0.5319444470935397,6.4476851092444525,0.35462963249948287,0.056277970472971596,0.03794676810503006
2023_13_IND_TEN,2023,13,TEN,33.0,16.0,0.2702970919199288,0.4895833358168602,7.135416597127914,0.4375000037252903,0.10457256063818932,0.1657245047390461
2023_13_KC_GB,2023,13,GB,35.0,25.0,0.3500126451253891,0.7127777814865113,6.290555500984192,0.5216666713356972,0.1835360750555992,0.1664765927940607
2023_13_KC_GB,2023,13,KC,30.0,21.0,0.23128383792936802,0.6673611141741276,5.757638990879059,0.5631944499909878,0.6943523660302162,-0.46306851133704185
2023_13_LAC_NE,2023,13,LAC,36.0,22.0,0.1656559424267875,0.581834226846695,6.25996474424998,0.491887135638131,0.38881061640050674,-0.22315464748276603
2023_13_LAC_NE,2023,13,NE,24.0,13.0,-0.3454444611810946,0.5825396861348834,4.789682558604649,0.2523809586252485,0.683257554258619,-1.0287019780703954
2023_13_MIA_WAS,2023,13,MIA,25.0,19.0,0.29601789159434183,0.8698979616165161,8.704081671578544,0.40306122813905987,-0.09130784017699105,0.387325718998909
2023_13_MIA_WAS,2023,13,WAS,23.0,12.0,-0.5751014091074467,0.5000000037252903,3.375,0.21250000223517418,-0.0512087345123291,-0.6363012138754129
2023_13_SEA_DAL,2023,13,DAL,41.0,29.0,0.5136084887716506,0.7043573028511472,7.61465138859219,0.6635076304276785,0.3715355810191896,0.14558445134510598
2023_13_SEA_DAL,2023,13,SEA,38.0,23.0,0.1657860450213775,0.5326704531908035,8.438920438289642,0.3806818202137947,-0.2419031336903572,0.40768920071423054
2023_13_SF_PHI,2023,13,PHI,43.0,28.0,0.54180195076125,0.611721613577434,8.419413924217224,0.49450549483299255,0.5961192718573979,-0.03493712629590716
2023_13_SF_PHI,2023,13,SF,25.0,19.0,1.1434505820274352,0.7761904835700989,13.580952358245849,0.6761904835700989,0.46950448751449586,0.6739461345598101
2023_14_BUF_KC,2023,14,BUF,36.0,23.0,0.5667439639568329,0.7488636374473572,9.690681862831116,0.6022727280855179,0.7369222693145275,-0.17017826437950134
2023_14_BUF_KC,2023,14,KC,39.0,25.0,-0.030844215717580583,0.6166666679912143,6.722222222222222,0.5407407482465109,0.5196057889196608,-0.5504500269889832
2023_14_CAR_NO,2023,14,CAR,32.0,13.0,-0.8000967837870121,0.40873016230762005,3.335317425429821,0.17956349439918995,0.9644876271486282,-1.7645843997597694
2023_14_CAR_NO,2023,14,NO,22.0,18.0,0.14316187985241413,0.7770833373069763,8.52291664481163,0.5895833373069763,0.13665470480918884,0.006507178768515587
2023_14_DEN_LAC,2023,14,DEN,30.0,21.0,0.21172293424606323,0.7666666716337204,9.311666679382324,0.4683333396911621,-0.3144634813070297,0.5261864691972733
2023_14_DEN_LAC,2023,14,LAC,41.0,22.0,-0.09308908241135734,0.6045918400798526,7.86819725377219,0.5008503432784762,0.692528737442834,-0.7856178368840899
2023_14_DET_CHI,2023,14,CHI,31.0,19.0,0.20076963864266872,0.7913961075246334,6.725108206272125,0.43533550202846527,-0.012409117072820663,0.2305229790508747
2023_14_DET_CHI,2023,14,DET,34.0,20.0,0.3342897693316142,0.6620370381408267,5.72685186068217,0.4351851873927646,0.8058770977788501,-0.47158733879526454
2023_14_GB_NYG,2023,14,GB,38.0,25.0,0.24296749010682106,0.6714285798370838,6.80476188659668,0.5494047664105892,0.46353781409561634,-0.22057031095027924
2023_14_GB_NYG,2023,14,NYG,20.0,17.0,0.499858013043801,0.8789682586987814,7.478174606959025,0.710317462682724,0.11563691248496373,0.3842211253941059
2023_14_HOU_NYJ,2023,14,HOU,27.0,11.0,-0.16228190157562494,0.5700000032782555,5.620000034570694,0.38666666895151136,0.5533657114952802,-0.7156476773321628
2023_14_HOU_NYJ,2023,14,NYJ,35.0,27.0,0.36223601017679485,0.8854875309126717,7.443310601370675,0.5340136119297573,-0.11292649166924613,0.4751625061035156
2023_14_IND_CIN,2023,14,CIN,25.0,19.0,0.003929848472277324,0.8148148192299737,8.78703694873386,0.407407412926356,-0.4709671321842406,0.47489699514375794
2023_14_IND_CIN,2023,14,IND,39.0,26.0,0.3265918427043491,0.7037037081188626,4.762962977091472,0.5203703774346246,0.3330017270313369,-0.014716401282283995
2023_14_JAX_CLE,2023,14,CLE,43.0,26.0,0.05631956458091736,0.6770833320915699,6.807291686534882,0.3869047686457634,0.27341763209551573,-0.21709808241575956
2023_14_JAX_CLE,2023,14,JAX,49.0,28.0,-0.0048499529560407,0.6524725407361984,6.274725238482158,0.40445666015148163,0.37621988356113434,-0.3810698638359706
2023_14_LA_BAL,2023,14,BAL,41.0,24.0,0.2771510566983904,0.5942486141409192,7.058812550136021,0.5452690252235958,0.47838257130102385,-0.20800118786948069
2023_14_LA_BAL,2023,14,LA,40.0,23.0,0.041976528242230415,0.5221380591392517,5.689646323521932,0.29646465679009754,0.5709090530872345,-0.5017817268768946
2023_14_MIN_LV,2023,14,LV,29.0,21.0,-0.5663144234567881,0.7041666656732559,5.333333313465118,0.26666666846722364,-0.14679206255823374,-0.41952239302918315
2023_14_MIN_LV,2023,14,MIN,33.0,19.0,-0.21354787349700927,0.4929761976003647,3.570119023323059,0.2595238149166107,0.16387682557106018,-0.3774247244000435
2023_14_NE_PIT,2023,14,NE,26.0,19.0,0.16954281606844493,0.6630952443395343,7.604761872972761,0.403571428997176,0.41059925513608114,-0.2410563805273601
2023_14_NE_PIT,2023,14,PIT,36.0,22.0,-0.1225050799548626,0.6587797626852989,5.774107247591019,0.48794643580913544,-0.01609698496758938,-0.13656258583068848
2023_14_PHI_DAL,2023,14,DAL,39.0,24.0,0.09297424182295799,0.5125000067055225,5.465625047683716,0.4531250037252903,0.24588609114289284,-0.1529118452745024
2023_14_PHI_DAL,2023,14,PHI,28.0,19.0,0.9475693050771952,0.7980769276618958,12.507692337036133,0.6278846189379692,1.076421245932579,-0.128851979970932
2023_14_SEA_SF,2023,14,SEA,31.0,22.0,0.14681012835353613,0.7839285768568516,8.144345134496689,0.3294642884284258,-0.15389464888721704,0.30070476885885
2023_14_SEA_SF,2023,14,SF,27.0,19.0,-0.0274249975170408,0.7206349287714277,8.965079307556152,0.2158730242933546,0.2600382353578295,-0.2874632179737091
2023_14_TB_ATL,2023,14,ATL,40.0,26.0,-0.0909809097647667,0.6398809552192688,6.988095223903656,0.3422619104385376,0.44601544737815857,-0.5415258714929223
2023_14_TB_ATL,2023,14,TB,29.0,14.0,0.4276604950428009,0.6276515182107687,6.356439426541328,0.40378788113594055,0.1929155420511961,0.23474493250250816
2023_14_TEN_MIA,2023,14,MIA,33.0,23.0,0.13078893900092226,0.7840277850627899,7.6343750059604645,0.5020833387970924,0.11462180316448212,0.01616712100803852
2023_14_TEN_MIA,2023,14,TEN,37.0,23.0,0.3893979617527553,0.6285714251654488,9.365476110151835,0.5976190567016602,0.655146558369909,-0.2915770283767155
2023_15_ATL_CAR,2023,15,ATL,19.0,12.0,0.22676589008834627,0.6759259303410848,8.268518520726097,0.5833333366447024,0.45161299573050606,-0.22484711930155754
2023_15_ATL_CAR,2023,15,CAR,23.0,18.0,0.3422854021191597,0.8589285761117935,8.192857146263123,0.666071429848671,0.34826410561800003,-0.005978725850582123
2023_15_BAL_JAX,2023,15,BAL,23.0,14.0,-0.3351198252704408,0.5740740729702843,6.6481481658087835,0.46296296185917324,0.5206166323688295,-0.85573646113173
2023_15_BAL_JAX,2023,15,JAX,42.0,25.0,0.2184333484619856,0.6302083395421505,10.619791626930237,0.39583333767950535,0.3803131617605686,-0.1618797555565834
2023_15_CHI_CLE,2023,15,CHI,35.0,19.0,-0.13715859396117075,0.554421773978642,4.540816341127668,0.2576530618327005,0.5869822778872081,-0.7241408814276967
2023_15_CHI_CLE,2023,15,CLE,44.0,29.0,0.29559730738401413,0.7180952429771423,11.692023777961731,0.5170238122344017,0.31669809222221373,-0.02110080197453499
2023_15_DAL_BUF,2023,15,BUF,13.0,7.0,-0.13971597328782082,0.41111111640930176,4.600000063578288,0.2444444497426351,0.6569141605092833,-0.7966301133856177
2023_15_DAL_BUF,2023,15,DAL,32.0,21.0,-0.05396013813359397,0.7309523863451821,4.400000027247837,0.5000000021287373,0.06121006554790905,-0.11517020421368736
2023_15_DEN_DET,2023,15,DEN,32.0,18.0,-0.017130225151777267,0.5345238119363784,5.323809480667114,0.43452381193637846,0.5020550042390823,-0.5191852405667305
2023_15_DEN_DET,2023,15,DET,32.0,24.0,0.43988749757409096,0.8144841343164444,7.769841313362122,0.5119047649204731,0.21421393752098083,0.22567355155479163
2023_15_HOU_TEN,2023,15,HOU,34.0,23.0,-0.729315735027194,0.6927272796630859,4.4854546070098875,0.3527272790670395,-0.1010007232427597,-0.6283149614930152
2023_15_HOU_TEN,2023,15,TEN,26.0,17.0,0.37135182108197895,0.7817460319825581,9.785714183534894,0.4126984157732555,0.7831307255796024,-0.41177887709013056
2023_15_KC_NE,2023,15,KC,35.0,28.0,-0.03564554303884506,0.7547619074583054,10.05277771949768,0.5480158776044846,0.23758555352687835,-0.27323112934827803
2023_15_KC_NE,2023,15,NE,31.0,23.0,-0.5172655675560236,0.7138888910412788,4.8416666984558105,0.22500000521540642,-0.19899211172014475,-0.31827346608042717
2023_15_LAC_LV,2023,15,LAC,31.0,23.0,0.36855007542504203,0.773148152563307,7.986111111111111,0.5046296351485782,0.18778822157118055,0.18076189193460676
2023_15_LAC_LV,2023,15,LV,34.0,22.0,0.19178775791078806,0.5583333373069763,6.183333396911621,0.4229166656732559,0.1935744471848011,-0.0017866985872387886
2023_15_MIN_CIN,2023,15,CIN,40.0,29.0,0.2472322005778551,0.7277777815858523,6.821527779102325,0.5402777815858523,0.035193304220835366,0.2120388988405466
2023_15_MIN_CIN,2023,15,MIN,32.0,26.0,0.4560450145176479,0.8295918362481254,7.664285659790039,0.5948979599135262,0.12594592997006007,0.33009909306253704
2023_15_NYG_NO,2023,15,NO,28.0,23.0,0.6542029082775116,0.8950000047683716,8.009999990463257,0.5750000029802322,0.33919829279184344,0.31500464025884867
2023_15_NYG_NO,2023,15,NYG,34.0,22.0,-0.006179647892713547,0.6583333373069763,5.295833325386047,0.2625000014901161,0.1987193187698722,-0.20489900466054678
2023_15_NYJ_MIA,2023,15,MIA,26.0,23.0,0.11976666189730167,0.8819444477558136,6.430555544793606,0.3437500037252903,-0.12249618396162987,0.24226285889744759
2023_15_NYJ_MIA,2023,15,NYJ,33.0,18.0,-0.20934741157624456,0.6283068822489845,4.5171957810719805,0.3095238125986523,0.12549210753705767,-0.3348395377397537
2023_15_PHI_SEA,2023,15,PHI,30.0,17.0,-0.19674826945577348,0.515873019184385,3.6095237859657834,0.4238095283508301,1.1390415371528693,-1.335789829492569
2023_15_PHI_SEA,2023,15,SEA,32.0,22.0,0.16651293883721033,0.7518518533971574,5.9666666984558105,0.36172839999198914,-0.11331775784492493,0.27983066708677345
2023_15_PIT_IND,2023,15,IND,27.0,18.0,-0.0376973549524943,0.6851851890484492,6.800000031789144,0.37037037644121384,0.22729608747694227,-0.26499341718024677
2023_15_PIT_IND,2023,15,PIT,26.0,18.0,0.09368987232446671,0.7357142865657806,6.409523773193359,0.4857142955064774,0.6036076496355236,-0.5099178045988083
2023_15_SF_ARI,2023,15,ARI,39.0,26.0,-0.0006445441395044327,0.6325757652521133,5.902272689342499,0.354545459151268,0.4475723057985306,-0.4321158900856972
2023_15_SF_ARI,2023,15,SF,26.0,18.0,0.49592206520693644,0.6673469458307538,9.665306091308594,0.5673469475337437,0.8498576538903373,-0.35393566318920683
2023_15_TB_GB,2023,15,GB,36.0,29.0,0.06898099680741628,0.7526455057991875,6.113756603664822,0.45899471309449935,0.3510800053675969,-0.28209901683860356
2023_15_TB_GB,2023,15,TB,27.0,22.0,1.4926971197128296,0.8571428571428571,15.41666671207973,0.8452380980764117,0.5015819519758224,0.9911151868956429
2023_15_WAS_LA,2023,15,LA,32.0,25.0,0.5011901706457138,0.8009920716285706,9.403373037775358,0.6432539746165276,0.2742908199628194,0.226899320880572
2023_15_WAS_LA,2023,15,WAS,34.0,19.0,-0.31759465568595463,0.48765432503488326,4.404320955276489,0.31975309054056805,0.3250996404223972,-0.6426943325851526
2023_16_ARI_CHI,2023,16,ARI,38.0,24.0,-0.1305643543601036,0.5239583365619183,5.555208265781403,0.30104166828095913,-0.04900659807026386,-0.05124672129750252
2023_16_ARI_CHI,2023,16,CHI,23.0,15.0,-0.059327627532184124,0.6625000014901161,6.310416638851166,0.5229166708886623,0.8692304119467735,-0.9285580106079578
2023_16_BAL_SF,2023,16,BAL,34.0,23.0,0.5101266023185518,0.6787749330202738,10.68945868810018,0.5776353345976936,0.2869225773546431,0.22320404855741394
2023_16_BAL_SF,2023,16,SF,44.0,26.0,0.15961349542651856,0.6414966029780251,7.494217668260847,0.5010204144886562,0.7148923054337502,-0.5552788163934436
2023_16_BUF_LAC,2023,16,BUF,21.0,15.0,0.5570684254169465,0.7583333373069763,11.358333206176757,0.6083333373069764,0.5712133705615997,-0.014144939184188843
2023_16_BUF_LAC,2023,16,LAC,32.0,23.0,0.44919681549072266,0.7944444451067183,8.297222243414986,0.4750000006622738,0.5290411329931684,-0.07984436137808694
2023_16_CIN_PIT,2023,16,CIN,41.0,28.0,-0.07171155782416463,0.7739285737276077,6.524523866176605,0.45130952894687654,-0.1864187590777874,0.08866051584482193
2023_16_CIN_PIT,2023,16,PIT,25.0,17.0,0.21720535520996367,0.7000000008514949,9.071428571428571,0.5761904822928565,0.3760604496513094,-0.15885509018387114
2023_16_CLE_HOU,2023,16,CLE,44.0,28.0,-0.1116111884740266,0.5776515169577165,4.631944439627907,0.4621212130243128,-0.0054422224109823055,-0.10320166159759868
2023_16_CLE_HOU,2023,16,HOU,49.0,26.0,-0.15367359938946637,0.520661164413799,4.382920091802424,0.34868162734942004,0.38969962095672434,-0.562243218449029
2023_16_DAL_MIA,2023,16,DAL,32.0,20.0,0.19889267466285013,0.736363638531078,6.629545471884987,0.4181818203492598,0.1522557870908217,0.046636855060404
2023_16_DAL_MIA,2023,16,MIA,36.0,24.0,0.565450462202231,0.758465611272388,8.278306828604805,0.6949735515647464,0.3284708956877391,0.23697956030567488
2023_16_DET_MIN,2023,16,DET,39.0,30.0,0.6538742994889617,0.813988097012043,7.511904776096344,0.7514880932867527,-0.291905619436875,0.9457798916846514
2023_16_DET_MIN,2023,16,MIN,35.0,22.0,0.1499084308743477,0.6434523873031139,10.761011898517609,0.42470238730311394,0.7626574859023094,-0.6127491020597517
2023_16_GB_CAR,2023,16,CAR,32.0,23.0,0.4424094632267952,0.7833333387970924,9.441666603088379,0.6708333361893892,0.2314134929329157,0.21099598333239555
2023_16_GB_CAR,2023,16,GB,26.0,17.0,0.3382320664823055,0.6833333410322666,6.16250005364418,0.4125000052154064,0.16743023553863168,0.17080185934901237
2023_16_IND_ATL,2023,16,ATL,32.0,23.0,0.5954022732459836,0.8000000019868215,8.796296331617567,0.6870370407899221,0.2788658208317227,0.31653644806808895
2023_16_IND_ATL,2023,16,IND,35.0,20.0,-0.07431000377982855,0.4449404813349247,4.84077376127243,0.38938492350280285,0.5532851843163371,-0.6275951806455851
2023_16_JAX_TB,2023,16,JAX,46.0,28.0,0.04585394077003002,0.6416666699307305,6.774404866354806,0.49682540340082987,0.7662308471543449,-0.6882734511579786
2023_16_JAX_TB,2023,16,TB,35.0,26.0,0.5442445001431874,0.8430839095796857,9.826303822653633,0.6451247249330793,0.2668025163667543,0.2774419816476958
2023_16_LV_KC,2023,16,KC,41.0,28.0,-0.03563627749681473,0.7214285761117936,5.7035714268684385,0.44047619998455045,0.11529757380485535,-0.15093387067317962
2023_16_LV_KC,2023,16,LV,19.0,9.0,-0.5994546231813729,0.5541666727513075,2.049999974668026,0.2625000048428774,-0.2816991079598665,-0.3177555240690708
2023_16_NE_DEN,2023,16,DEN,37.0,25.0,-0.1788927286863327,0.6000000059604644,5.213333368301392,0.486666676402092,0.697633134573698,-0.9646365828812122
2023_16_NE_DEN,2023,16,NE,31.0,25.0,0.7186966368130275,0.8918831178120205,10.392857142857142,0.6545454561710358,0.4008194122995649,0.31787721812725067
2023_16_NO_LA,2023,16,LA,32.0,24.0,0.6917278692126274,0.8295454531908035,10.727272868156433,0.6837121173739433,0.6003475515171885,0.09138036333024502
2023_16_NO_LA,2023,16,NO,41.0,27.0,0.6722870916128159,0.762896828353405,10.19841268658638,0.649801591411233,0.8486495018005371,-0.18301881104707718
2023_16_NYG_PHI,2023,16,NYG,27.0,16.0,0.12448808054129283,0.6880952417850494,8.492063591877619,0.34761905173460644,0.005556301524241765,0.11893179019292195
2023_16_NYG_PHI,2023,16,PHI,36.0,24.0,0.17924954468617216,0.6716540455818176,7.797285437583923,0.6290404088795185,-0.322057768702507,0.5013073422014713
2023_16_SEA_TEN,2023,16,SEA,36.0,25.0,0.126763503998518,0.666801955550909,4.665990263223648,0.4521103985607624,0.04590865969657898,0.08085484104231
2023_16_SEA_TEN,2023,16,TEN,25.0,19.0,0.09079740813467652,0.7946428582072258,6.416666626930237,0.4672619104385376,-0.20883245207369328,0.29962990060448647
2023_16_WAS_NYJ,2023,16,NYJ,45.0,27.0,-0.7723290239061628,0.3935374234403883,2.768027203423636,0.2685374234403883,0.08409433120063373,-0.8564233380768981
2023_16_WAS_NYJ,2023,16,WAS,32.0,16.0,-0.35810287048419315,0.46666667030917275,4.135185188717312,0.32592592967881096,-0.16343083646562365,-0.19467200173272026
2023_17_ARI_PHI,2023,17,ARI,32.0,25.0,0.6567129213362932,0.8139881007373333,6.821428596973419,0.723214291036129,0.18058242462575436,0.44025635113939643
2023_17_ARI_PHI,2023,17,PHI,23.0,19.0,0.6541864282141129,0.8722222248713175,8.36388897895813,0.5527777870496114,0.5263986090819041,0.12778779119253159
2023_17_ATL_CHI,2023,17,ATL,32.0,13.0,0.6425626426935196,0.49375000409781933,12.768749982118607,0.4375000037252903,0.6954786479473114,-0.05291593074798584
2023_17_ATL_CHI,2023,17,CHI,30.0,20.0,0.2634259355919702,0.6441392004489899,7.223443252699716,0.41501832221235546,0.15700625202485494,0.10641968037400927
2023_17_CAR_JAX,2023,17,CAR,31.0,19.0,-0.5379704054858949,0.5518518570396636,2.948148144616021,0.3481481522321701,0.5328869554731581,-1.0708573593033686
2023_17_CAR_JAX,2023,17,JAX,23.0,17.0,0.3015486663207412,0.75,7.359375,0.4635416641831398,0.206451915204525,0.09509677067399025
2023_17_CIN_KC,2023,17,CIN,31.0,19.0,0.31687211452258957,0.6230158739619784,6.615079349941677,0.4126984145906236,0.18849037918779585,0.12838170346286562
2023_17_CIN_KC,2023,17,KC,28.0,21.0,0.16388469615152904,0.7142857142857143,7.869047573634556,0.4183673518044608,0.22004993898527964,-0.05616523538316999
2023_17_DET_DAL,2023,17,DAL,37.0,26.0,0.3266966662236622,0.7699579894542694,7.336134501865932,0.6554621883801052,0.442877576819488,-0.1161809042096138
2023_17_DET_DAL,2023,17,DET,33.0,20.0,0.0924109270175298,0.5925925936963823,10.194444444444445,0.49074074294832015,0.4262901668747266,-0.28960634933577645
2023_17_GB_MIN,2023,17,GB,34.0,25.0,0.3049464114010334,0.8020833358168602,6.494791686534882,0.6197916716337204,0.0983775332570076,0.20656888745725155
2023_17_GB_MIN,2023,17,MIN,31.0,18.0,-0.32053322345018387,0.5959183744021824,5.724489825112479,0.3789115697145462,0.40991232118436266,-0.7304455425058093
2023_17_LAC_DEN,2023,17,DEN,30.0,20.0,0.3012692704796791,0.6851851873927646,6.879629611968994,0.5740740779373381,0.26237445573012036,0.038894819302691355
2023_17_LAC_DEN,2023,17,LAC,37.0,24.0,0.07628949625151497,0.7063492068222591,6.021825415747506,0.35515873027699335,0.33743886543171747,-0.2611493596008846
2023_17_LA_NYG,2023,17,LA,34.0,24.0,0.12456745468080044,0.7914682626724243,8.051190376281738,0.5398809562126795,-0.04556467632452647,0.17013208071390787
2023_17_LA_NYG,2023,17,NYG,40.0,27.0,0.009841415617201064,0.6494709021515317,7.332451423009236,0.36199295189645553,0.20259548972050348,-0.18092490070396
2023_17_LV_IND,2023,17,IND,20.0,15.0,1.3752382704988122,0.8392857201397419,16.6130952835083,0.6369047649204731,0.5880306847393513,0.787207594665233
2023_17_LV_IND,2023,17,LV,46.0,30.0,0.773130614310503,0.7420634975035986,8.661111036936441,0.609523817896843,0.13369695097208023,0.6394336720307668
2023_17_MIA_BAL,2023,17,BAL,22.0,19.0,2.123040482401848,0.9166666716337204,17.016666531562805,0.8041666746139526,1.589548958465457,0.5334915220737457
2023_17_MIA_BAL,2023,17,MIA,37.0,22.0,0.01600100709633394,0.5045454556291754,5.348484862934459,0.35454545508731494,0.9519337740811434,-0.8490469943393361
