game_id,season,week,receiver_player_id,receiver_player_name,posteam,defteam,targets,receptions,touchdowns,catch_rate,epa_per_target,total_epa,success_rate,air_epa_per_target,total_air_epa,yac_epa_per_target,total_yac_epa,yards,yards_per_reception,air_yards,yac,racr,yards_per_target,first_downs,interceptions,team_targets,target_share
2023_12_GB_DET,2023,12,00-0038124,C.Watson,GB,DET,7.0,5.0,1.0,0.7142857313156128,0.8965908885002136,6.27613639831543,0.7142857313156128,2.131855010986328,14.922985076904297,-1.2352640628814697,-8.646848678588867,94.0,18.799999237060547,17.200000762939453,1.600000023841858,0.09302325546741486,13.428571701049805,3.0,0.0,30.0,0.23333333333333334
2023_12_GB_DET,2023,12,00-0038465,M.Heath,GB,DET,4.0,4.0,0.0,1.0,0.8511121869087219,3.4044487476348877,0.75,0.6940183043479919,2.7760732173919678,0.15709389746189117,0.6283755898475647,46.0,11.5,10.25,1.25,0.12195122241973877,11.5,2.0,0.0,30.0,0.13333333333333333
2023_12_GB_DET,2023,12,00-0038809,B.Sims,GB,DET,1.0,0.0,0.0,0.0,-0.5502517223358154,-0.5502517223358154,0.0,-0.8358546495437622,-0.8358546495437622,0.2856029272079468,0.2856029272079468,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,30.0,0.03333333333333333
2023_12_GB_DET,2023,12,00-0038996,T.Kraft,GB,DET,2.0,2.0,1.0,1.0,1.04117751121521,2.08235502243042,1.0,-0.09701868891716003,-0.19403737783432007,1.1381962299346924,2.2763924598693848,15.0,7.5,3.0,4.5,1.5,7.5,1.0,0.0,30.0,0.06666666666666667
2023_12_GB_DET,2023,12,00-0039065,S.LaPorta,DET,GB,9.0,5.0,1.0,0.5555555820465088,-0.11875200271606445,-1.06876802444458,0.5555555820465088,0.8630847930908203,6.9046783447265625,-1.1283056735992432,-9.026445388793945,47.0,9.399999618530273,5.800000190734863,3.5999999046325684,0.6206896305084229,5.222222328186035,2.0,0.0,43.0,0.20930232558139536
2023_12_GB_DET,2023,12,00-0039139,J.Gibbs,DET,GB,8.0,4.0,0.0,0.5,-0.24153992533683777,-1.9323194026947021,0.125,-0.2674236297607422,-2.1393890380859375,0.02588372305035591,0.2070697844028473,19.0,4.75,1.75,3.0,1.7142857313156128,2.375,1.0,0.0,43.0,0.18604651162790697
2023_12_GB_DET,2023,12,00-0039146,J.Reed,GB,DET,8.0,4.0,1.0,0.5,-0.027674876153469086,-0.22139900922775269,0.375,0.5955891013145447,4.764712810516357,-0.623263955116272,-4.986111640930176,34.0,8.5,5.0,3.5,0.699999988079071,4.25,3.0,0.0,30.0,0.26666666666666666
2023_12_JAX_HOU,2023,12,00-0030431,R.Woods,HOU,JAX,3.0,2.0,0.0,0.6666666865348816,0.8595393300056458,2.578618049621582,0.6666666865348816,1.1982163190841675,3.594648838043213,-0.3386768400669098,-1.0160305500030518,40.0,20.0,19.0,1.0,0.05263157933950424,13.333333015441895,2.0,0.0,36.0,0.08333333333333333
2023_12_JAX_HOU,2023,12,00-0033881,E.Engram,JAX,HOU,8.0,5.0,0.0,0.625,-0.6775398254394531,-5.420318603515625,0.625,0.33315372467041016,2.6652297973632812,-1.0106935501098633,-8.085548400878906,49.0,9.800000190734863,6.599999904632568,3.200000047683716,0.4848484992980957,6.125,1.0,1.0,38.0,0.21052631578947367
2023_12_JAX_HOU,2023,12,00-0033891,Z.Jones,JAX,HOU,3.0,1.0,0.0,0.3333333432674408,-0.005276481155306101,-0.01582944393157959,0.3333333432674408,2.045677900314331,6.137033462524414,-2.0509543418884277,-6.152863025665283,10.0,10.0,10.0,0.0,0.0,3.3333332538604736,1.0,0.0,38.0,0.07894736842105263
2023_12_JAX_HOU,2023,12,00-0034383,D.Schultz,HOU,JAX,2.0,1.0,0.0,0.5,-1.97413170337677,-3.94826340675354,0.0,2.0206644535064697,4.0413289070129395,-3.99479603767395,-7.9895920753479,2.0,2.0,3.0,-1.0,-0.3333333432674408,1.0,0.0,0.0,36.0,0.05555555555555555
2023_12_JAX_HOU,2023,12,00-0034775,C.Kirk,JAX,HOU,7.0,4.0,0.0,0.5714285969734192,0.8246216773986816,5.7723517417907715,0.5714285969734192,1.2138844728469849,8.497191429138184,-0.389262855052948,-2.724839925765991,89.0,22.25,12.5,9.75,0.7799999713897705,12.714285850524902,3.0,0.0,38.0,0.18421052631578946
2023_12_JAX_HOU,2023,12,00-0034837,C.Ridley,JAX,HOU,7.0,5.0,1.0,0.7142857313156128,1.3333364725112915,9.333354949951172,0.8571428656578064,1.8792957067489624,11.275774002075195,-0.4992365837097168,-2.995419502258301,89.0,17.799999237060547,11.800000190734863,6.0,0.508474588394165,12.714285850524902,5.0,0.0,38.0,0.18421052631578946
2023_12_JAX_HOU,2023,12,00-0034959,A.Beck,HOU,JAX,1.0,1.0,0.0,1.0,-0.47247686982154846,-0.47247686982154846,0.0,-0.5059719085693359,-0.5059719085693359,0.033495038747787476,0.033495038747787476,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,36.0,0.027777777777777776
2023_12_JAX_HOU,2023,12,00-0035250,D.Singletary,HOU,JAX,7.0,6.0,0.0,0.8571428656578064,0.16314347088336945,1.1420042514801025,0.4285714328289032,-0.6634892225265503,-4.6444244384765625,0.8266326785087585,5.786428928375244,54.0,9.0,-1.6666666269302368,10.666666984558105,,7.714285850524902,2.0,0.0,36.0,0.19444444444444445
2023_12_JAX_HOU,2023,12,00-0035628,D.Johnson,JAX,HOU,2.0,1.0,0.0,0.5,0.9757499098777771,1.9514998197555542,0.5,-0.7598891258239746,-1.5197782516479492,1.7356390953063965,3.471278190612793,42.0,42.0,-3.0,45.0,,21.0,1.0,0.0,38.0,0.05263157894736842
2023_12_JAX_HOU,2023,12,00-0036554,N.Collins,HOU,JAX,9.0,7.0,1.0,0.7777777910232544,0.5432429909706116,4.889186859130859,0.5555555820465088,0.587712824344635,5.28941535949707,-0.04446981102228165,-0.4002282917499542,104.0,14.857142448425293,7.714285850524902,7.142857074737549,0.9259259104728699,11.55555534362793,3.0,0.0,36.0,0.25
2023_12_JAX_HOU,2023,12,00-0036556,B.Jordan,HOU,JAX,2.0,1.0,0.0,0.5,0.39832454919815063,0.7966490983963013,0.5,0.31202489137649536,0.6240497827529907,0.08629963546991348,0.17259927093982697,9.0,9.0,6.0,3.0,0.5,4.5,1.0,0.0,36.0,0.05555555555555555
2023_12_JAX_HOU,2023,12,00-0036887,L.Farrell,JAX,HOU,5.0,3.0,0.0,0.6000000238418579,0.3711084723472595,1.8555424213409424,0.4000000059604645,0.19313016533851624,0.9656507968902588,0.1779782474040985,0.8898912668228149,55.0,18.33333396911621,4.0,14.333333015441895,3.5833332538604736,11.0,1.0,0.0,38.0,0.13157894736842105
2023_12_JAX_HOU,2023,12,00-0036973,T.Etienne,JAX,HOU,6.0,4.0,0.0,0.6666666865348816,-0.05735190585255623,-0.34411144256591797,0.3333333432674408,-0.8671774864196777,-5.203064918518066,0.809825599193573,4.858953475952148,30.0,7.5,-1.75,9.25,,5.0,1.0,0.0,38.0,0.15789473684210525
2023_12_JAX_HOU,2023,12,00-0037258,D.Pierce,HOU,JAX,1.0,1.0,0.0,1.0,-0.08945243805646896,-0.08945243805646896,0.0,-0.08945243805646896,-0.08945243805646896,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,36.0,0.027777777777777776
2023_12_JAX_HOU,2023,12,00-0037614,J.Metchie,HOU,JAX,2.0,1.0,0.0,0.5,-0.3715064227581024,-0.7430128455162048,0.5,-0.45937711000442505,-0.9187542200088501,0.08787071704864502,0.17574143409729004,6.0,6.0,-4.0,10.0,,3.0,0.0,0.0,36.0,0.05555555555555555
2023_12_JAX_HOU,2023,12,00-0038618,X.Hutchinson,HOU,JAX,1.0,1.0,0.0,1.0,2.6371448040008545,2.6371448040008545,1.0,2.008225679397583,2.008225679397583,0.6289191246032715,0.6289191246032715,34.0,34.0,25.0,9.0,0.36000001430511475,34.0,1.0,0.0,36.0,0.027777777777777776
2023_12_JAX_HOU,2023,12,00-0038977,T.Dell,HOU,JAX,8.0,5.0,1.0,0.625,0.14369751513004303,1.1495801210403442,0.5,1.5228271484375,12.1826171875,-1.3791295289993286,-11.033036231994629,50.0,10.0,8.800000190734863,1.2000000476837158,0.13636364042758942,6.25,3.0,0.0,36.0,0.2222222222222222
2023_12_KC_LV,2023,12,00-0030506,T.Kelce,KC,LV,7.0,6.0,0.0,0.8571428656578064,0.7604370713233948,5.323059558868408,0.7142857313156128,0.5638250112533569,3.946774959564209,0.19661204516887665,1.3762843608856201,91.0,15.166666984558105,10.666666984558105,4.5,0.421875,13.0,5.0,0.0,32.0,0.21875
2023_12_KC_LV,2023,12,00-0031381,D.Adams,LV,KC,7.0,5.0,0.0,0.7142857313156128,0.19980764389038086,1.398653507232666,0.5714285969734192,0.4775131642818451,3.342592239379883,-0.27770552039146423,-1.9439386129379272,73.0,14.600000381469727,8.600000381469727,6.0,0.6976743936538696,10.428571701049805,3.0,0.0,32.0,0.21875
2023_12_KC_LV,2023,12,00-0032104,A.Abdullah,LV,KC,1.0,1.0,0.0,1.0,-1.2066718339920044,-1.2066718339920044,0.0,-1.4512723684310913,-1.4512723684310913,0.2446005642414093,0.2446005642414093,2.0,2.0,-4.0,6.0,,2.0,0.0,0.0,32.0,0.03125
2023_12_KC_LV,2023,12,00-0032392,A.Hooper,LV,KC,2.0,1.0,0.0,0.5,0.2707509696483612,0.5415019392967224,0.5,-0.24974513053894043,-0.49949026107788086,0.5204960703849792,1.0409921407699585,14.0,14.0,3.0,11.0,3.6666667461395264,7.0,1.0,0.0,32.0,0.0625
2023_12_KC_LV,2023,12,00-0034272,M.Valdes-Scantling,KC,LV,1.0,1.0,0.0,1.0,-0.5832105875015259,-0.5832105875015259,0.0,-0.5832105875015259,-0.5832105875015259,0.0,0.0,-1.0,-1.0,-1.0,0.0,,-1.0,0.0,0.0,32.0,0.03125
2023_12_KC_LV,2023,12,00-0034386,Ju.Watson,KC,LV,3.0,1.0,1.0,0.3333333432674408,-0.2873549461364746,-0.8620648384094238,0.3333333432674408,1.4639321565628052,4.391796588897705,-1.7512871026992798,-5.253861427307129,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,32.0,0.09375
2023_12_KC_LV,2023,12,00-0034960,J.Meyers,LV,KC,7.0,6.0,1.0,0.8571428656578064,0.8339945673942566,5.8379621505737305,0.5714285969734192,0.27577391266822815,1.9304172992706299,0.5582208037376404,3.907545566558838,79.0,13.166666984558105,8.5,4.666666507720947,0.5490196347236633,11.285714149475098,4.0,0.0,32.0,0.21875
2023_12_KC_LV,2023,12,00-0034983,H.Renfrow,LV,KC,4.0,4.0,0.0,1.0,0.4040912091732025,1.61636483669281,0.75,-0.26913315057754517,-1.0765326023101807,0.6732243895530701,2.6928975582122803,38.0,9.5,4.75,4.75,1.0,9.5,2.0,0.0,32.0,0.125
2023_12_KC_LV,2023,12,00-0035700,J.Jacobs,LV,KC,6.0,4.0,0.0,0.6666666865348816,-0.28928142786026,-1.73568856716156,0.1666666716337204,-0.9760734438896179,-5.856440544128418,0.6867918968200684,4.12075138092041,15.0,3.75,-4.0,7.75,,2.5,0.0,0.0,32.0,0.1875
2023_12_KC_LV,2023,12,00-0036637,N.Gray,KC,LV,3.0,3.0,0.0,1.0,0.6456900835037231,1.9370702505111694,1.0,0.034543704241514206,0.10363110899925232,0.6111463904380798,1.8334391117095947,30.0,10.0,4.333333492279053,5.666666507720947,1.307692289352417,10.0,2.0,0.0,32.0,0.09375
2023_12_KC_LV,2023,12,00-0037197,I.Pacheco,KC,LV,5.0,5.0,0.0,1.0,0.24376706779003143,1.2188353538513184,0.800000011920929,-1.3315740823745728,-6.657870292663574,1.5753412246704102,7.876706123352051,34.0,6.800000190734863,-4.599999904632568,11.399999618530273,,6.800000190734863,4.0,0.0,32.0,0.15625
2023_12_KC_LV,2023,12,00-0038090,S.Moore,KC,LV,3.0,3.0,0.0,1.0,0.277329683303833,0.831989049911499,0.3333333432674408,-0.8834977149963379,-2.6504931449890137,1.1608275175094604,3.482482433319092,34.0,11.333333015441895,0.0,11.333333015441895,,11.333333015441895,1.0,0.0,32.0,0.09375
2023_12_KC_LV,2023,12,00-0038563,T.Tucker,LV,KC,1.0,0.0,0.0,0.0,-0.706139326095581,-0.706139326095581,0.0,1.1538119316101074,1.1538119316101074,-1.8599512577056885,-1.8599512577056885,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,32.0,0.03125
2023_12_KC_LV,2023,12,00-0039066,M.Mayer,LV,KC,4.0,2.0,0.0,0.5,0.29410046339035034,1.1764018535614014,0.5,-0.8076876401901245,-3.230750560760498,1.1017881631851196,4.4071526527404785,27.0,13.5,3.5,10.0,2.857142925262451,6.75,2.0,0.0,32.0,0.125
2023_12_KC_LV,2023,12,00-0039067,R.Rice,KC,LV,10.0,8.0,1.0,0.800000011920929,0.7584935426712036,7.584935188293457,0.5,-0.18658310174942017,-1.8658310174942017,0.945076584815979,9.450765609741211,107.0,13.375,4.75,8.625,1.8157894611358643,10.699999809265137,4.0,0.0,32.0,0.3125
2023_12_LA_ARI,2023,12,00-0032775,D.Robinson,LA,ARI,2.0,2.0,0.0,1.0,1.083717703819275,2.16743540763855,1.0,-0.47172844409942627,-0.9434568881988525,1.5554461479187012,3.1108922958374023,13.0,6.5,3.5,3.0,0.8571428656578064,6.5,2.0,0.0,31.0,0.06451612903225806
2023_12_LA_ARI,2023,12,00-0033110,T.Higbee,LA,ARI,5.0,5.0,2.0,1.0,0.6897312998771667,3.4486565589904785,0.800000011920929,0.2787061631679535,1.3935308456420898,0.41102519631385803,2.0551259517669678,29.0,5.800000190734863,3.200000047683716,2.5999999046325684,0.8125,5.800000190734863,2.0,0.0,31.0,0.16129032258064516
2023_12_LA_ARI,2023,12,00-0033553,J.Conner,ARI,LA,5.0,4.0,0.0,0.800000011920929,-0.443511426448822,-2.217557191848755,0.20000000298023224,-0.4828200936317444,-2.414100408554077,0.039308641105890274,0.19654320180416107,5.0,1.25,-2.5,3.75,,1.0,1.0,0.0,45.0,0.1111111111111111
2023_12_LA_ARI,2023,12,00-0033908,C.Kupp,LA,ARI,5.0,3.0,0.0,0.6000000238418579,0.07585985958576202,0.3792992830276489,0.6000000238418579,-0.014912950806319714,-0.07456475496292114,0.09077279269695282,0.4538639783859253,18.0,6.0,2.0,4.0,2.0,3.5999999046325684,2.0,0.0,31.0,0.16129032258064516
2023_12_LA_ARI,2023,12,00-0035500,G.Dortch,ARI,LA,9.0,3.0,1.0,0.3333333432674408,-0.13678672909736633,-1.2310805320739746,0.3333333432674408,0.7696775794029236,6.927098274230957,-0.9064643383026123,-8.15817928314209,27.0,9.0,7.666666507720947,1.3333333730697632,0.17391304671764374,3.0,2.0,0.0,45.0,0.2
2023_12_LA_ARI,2023,12,00-0035662,M.Brown,ARI,LA,13.0,6.0,0.0,0.4615384638309479,0.015610301867127419,0.2029339224100113,0.38461539149284363,0.9858910441398621,11.830692291259766,-0.8900632262229919,-10.680758476257324,88.0,14.666666984558105,9.833333015441895,4.833333492279053,0.49152541160583496,6.769230842590332,3.0,0.0,45.0,0.28888888888888886
2023_12_LA_ARI,2023,12,00-0036849,T.Atwell,LA,ARI,3.0,3.0,0.0,1.0,2.419182062149048,7.2575459480285645,1.0,2.259887456893921,6.779662132263184,0.15929462015628815,0.47788384556770325,76.0,25.33333396911621,23.0,2.3333332538604736,0.10144927352666855,25.33333396911621,3.0,0.0,31.0,0.0967741935483871
2023_12_LA_ARI,2023,12,00-0036862,B.Skowronek,LA,ARI,1.0,1.0,0.0,1.0,-2.026139497756958,-2.026139497756958,0.0,-2.026139497756958,-2.026139497756958,0.0,0.0,-1.0,-1.0,-1.0,0.0,,-1.0,0.0,0.0,31.0,0.03225806451612903
2023_12_LA_ARI,2023,12,00-0036924,M.Carter,ARI,LA,4.0,4.0,0.0,1.0,-0.45062097907066345,-1.8024839162826538,0.25,-0.7258813381195068,-2.9035253524780273,0.275260329246521,1.101041316986084,15.0,3.75,1.25,2.5,2.0,3.75,0.0,0.0,45.0,0.08888888888888889
2023_12_LA_ARI,2023,12,00-0036936,R.Moore,ARI,LA,3.0,2.0,0.0,0.6666666865348816,-0.6114878058433533,-1.8344634771347046,0.3333333432674408,-0.5490109920501709,-1.6470329761505127,-0.062476832419633865,-0.1874305009841919,35.0,17.5,11.5,6.0,0.52173912525177,11.666666984558105,1.0,0.0,45.0,0.06666666666666667
2023_12_LA_ARI,2023,12,00-0037744,T.McBride,ARI,LA,9.0,7.0,0.0,0.7777777910232544,-0.23031574487686157,-2.0728416442871094,0.4444444477558136,0.09946838021278381,0.8952153921127319,-0.3297841250896454,-2.968057155609131,60.0,8.571428298950195,3.7142856121063232,4.857142925262451,1.307692289352417,6.666666507720947,3.0,0.0,45.0,0.2
2023_12_LA_ARI,2023,12,00-0037840,K.Williams,LA,ARI,6.0,6.0,2.0,1.0,1.1437608003616333,6.862564563751221,0.8333333134651184,-0.2727917730808258,-1.6367506980895996,1.4165525436401367,8.49931526184082,61.0,10.166666984558105,-1.1666666269302368,11.333333015441895,,10.166666984558105,4.0,0.0,31.0,0.1935483870967742
2023_12_LA_ARI,2023,12,00-0039041,E.Higgins,ARI,LA,2.0,1.0,0.0,0.5,0.7263797521591187,1.4527595043182373,0.5,0.9546854496002197,1.9093708992004395,-0.22830572724342346,-0.4566114544868469,26.0,26.0,15.0,11.0,0.7333333492279053,13.0,1.0,0.0,45.0,0.044444444444444446
2023_12_LA_ARI,2023,12,00-0039074,D.Allen,LA,ARI,1.0,1.0,0.0,1.0,0.8921665549278259,0.8921665549278259,1.0,-1.5506864786148071,-1.5506864786148071,2.4428529739379883,2.4428529739379883,6.0,6.0,0.0,6.0,,6.0,1.0,0.0,31.0,0.03225806451612903
2023_12_LA_ARI,2023,12,00-0039075,P.Nacua,LA,ARI,8.0,4.0,0.0,0.5,-0.5103039741516113,-4.082431793212891,0.375,0.6954174041748047,5.5633392333984375,-1.205721378326416,-9.645771026611328,27.0,6.75,2.5,4.25,1.7000000476837158,3.375,2.0,1.0,31.0,0.25806451612903225
2023_12_MIA_NYJ,2023,12,00-0031687,R.Mostert,MIA,NYJ,1.0,0.0,0.0,0.0,-0.5823338031768799,-0.5823338031768799,0.0,-0.07202695310115814,-0.07202695310115814,-0.5103068351745605,-0.5103068351745605,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,28.0,0.03571428571428571
2023_12_MIA_NYJ,2023,12,00-0033040,T.Hill,MIA,NYJ,12.0,9.0,1.0,0.75,0.646584689617157,7.759016036987305,0.5833333134651184,0.25117072463035583,3.0140485763549805,0.39541396498680115,4.744967460632324,102.0,11.333333015441895,3.222222328186035,8.11111068725586,2.5172414779663086,8.5,6.0,1.0,28.0,0.42857142857142855
2023_12_MIA_NYJ,2023,12,00-0033893,D.Cook,NYJ,MIA,3.0,2.0,0.0,0.6666666865348816,0.10882119089365005,0.32646358013153076,0.3333333432674408,-0.9513187408447266,-2.8539562225341797,1.0601400136947632,3.180419921875,19.0,9.5,-1.0,10.5,,6.333333492279053,1.0,0.0,36.0,0.08333333333333333
2023_12_MIA_NYJ,2023,12,00-0034115,J.Wilson,MIA,NYJ,3.0,3.0,0.0,1.0,0.43685483932495117,1.3105645179748535,0.6666666865348816,-0.09650792926549911,-0.28952378034591675,0.5333628058433533,1.600088357925415,17.0,5.666666507720947,0.6666666865348816,5.0,7.5,5.666666507720947,1.0,0.0,28.0,0.10714285714285714
2023_12_MIA_NYJ,2023,12,00-0034270,T.Conklin,NYJ,MIA,5.0,4.0,0.0,0.800000011920929,0.6074926853179932,3.037463426589966,0.4000000059604645,0.18312814831733704,0.9156407713890076,0.42436450719833374,2.1218225955963135,33.0,8.25,2.25,6.0,2.6666667461395264,6.599999904632568,2.0,0.0,36.0,0.1388888888888889
2023_12_MIA_NYJ,2023,12,00-0034419,B.Berrios,MIA,NYJ,1.0,0.0,1.0,0.0,-7.475217819213867,-7.475217819213867,0.0,-0.059445153921842575,-0.059445153921842575,-7.415772914886475,-7.415772914886475,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,28.0,0.03571428571428571
2023_12_MIA_NYJ,2023,12,00-0034433,N.Bawden,NYJ,MIA,1.0,1.0,0.0,1.0,-1.5168715715408325,-1.5168715715408325,0.0,-1.9221394062042236,-1.9221394062042236,0.4052678346633911,0.4052678346633911,6.0,6.0,1.0,5.0,5.0,6.0,0.0,0.0,36.0,0.027777777777777776
2023_12_MIA_NYJ,2023,12,00-0034798,D.Smythe,MIA,NYJ,3.0,1.0,0.0,0.3333333432674408,-0.41172632575035095,-1.2351789474487305,0.3333333432674408,0.5876135230064392,1.7628406286239624,-0.9993398785591125,-2.9980196952819824,10.0,10.0,9.0,1.0,0.1111111119389534,3.3333332538604736,1.0,0.0,28.0,0.10714285714285714
2023_12_MIA_NYJ,2023,12,00-0036613,J.Waddle,MIA,NYJ,8.0,8.0,0.0,1.0,1.116649866104126,8.933198928833008,0.875,0.7661496996879578,6.129197597503662,0.3505001664161682,2.8040013313293457,114.0,14.25,9.875,4.375,0.4430379867553711,14.25,6.0,0.0,28.0,0.2857142857142857
2023_12_MIA_NYJ,2023,12,00-0037740,G.Wilson,NYJ,MIA,10.0,7.0,1.0,0.699999988079071,0.40176457166671753,4.017645835876465,0.4000000059604645,0.6823023557662964,6.823023796081543,-0.28053778409957886,-2.805377960205078,44.0,6.285714149475098,5.714285850524902,0.5714285969734192,0.10000000149011612,4.400000095367432,3.0,0.0,36.0,0.2777777777777778
2023_12_MIA_NYJ,2023,12,00-0037805,J.Ruckert,NYJ,MIA,4.0,2.0,0.0,0.5,-0.03191323205828667,-0.12765292823314667,0.5,-0.040153272449970245,-0.16061308979988098,0.008240044116973877,0.03296017646789551,18.0,9.0,2.5,6.5,2.5999999046325684,4.5,0.0,0.0,36.0,0.1111111111111111
2023_12_MIA_NYJ,2023,12,00-0038120,Bre.Hall,NYJ,MIA,9.0,7.0,0.0,0.7777777910232544,-0.8103448152542114,-7.293103218078613,0.2222222238779068,-1.0450339317321777,-9.405304908752441,0.23468905687332153,2.112201452255249,24.0,3.4285714626312256,-0.8571428656578064,4.285714149475098,,2.6666667461395264,2.0,1.0,36.0,0.25
2023_12_MIA_NYJ,2023,12,00-0038492,J.Brownlee,NYJ,MIA,2.0,2.0,0.0,1.0,0.4061525762081146,0.8123051524162292,1.0,0.043057724833488464,0.08611544966697693,0.36309486627578735,0.7261897325515747,20.0,10.0,6.0,4.0,0.6666666865348816,10.0,0.0,0.0,36.0,0.05555555555555555
2023_12_MIA_NYJ,2023,12,00-0038496,X.Gipson,NYJ,MIA,2.0,2.0,0.0,1.0,0.6973822116851807,1.3947644233703613,1.0,0.30903226137161255,0.6180645227432251,0.3883499205112457,0.7766998410224915,15.0,7.5,4.0,3.5,0.875,7.5,1.0,0.0,36.0,0.05555555555555555
2023_12_NE_NYG,2023,12,00-0031547,D.Parker,NE,NYG,5.0,3.0,0.0,0.6000000238418579,0.5086500644683838,2.543250322341919,0.6000000238418579,0.015074336901307106,0.07537168264389038,0.4935758113861084,2.467879056930542,42.0,14.0,2.0,12.0,6.0,8.399999618530273,2.0,0.0,35.0,0.14285714285714285
2023_12_NE_NYG,2023,12,00-0032200,T.Montgomery,NE,NYG,1.0,0.0,0.0,0.0,-0.7507257461547852,-0.7507257461547852,0.0,-0.9214282631874084,-0.9214282631874084,0.1707025170326233,0.1707025170326233,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.02857142857142857
2023_12_NE_NYG,2023,12,00-0032385,S.Shepard,NYG,NE,3.0,1.0,0.0,0.3333333432674408,-0.6192625164985657,-1.8577876091003418,0.0,0.8935361504554749,2.6806085109710693,-1.5127986669540405,-4.538395881652832,6.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,24.0,0.125
2023_12_NE_NYG,2023,12,00-0033045,E.Elliott,NE,NYG,2.0,2.0,0.0,1.0,0.44018805027008057,0.8803761005401611,0.5,-1.4276955127716064,-2.855391025543213,1.8678836822509766,3.735767364501953,6.0,3.0,-2.0,5.0,,3.0,1.0,0.0,35.0,0.05714285714285714
2023_12_NE_NYG,2023,12,00-0033308,M.Breida,NYG,NE,1.0,1.0,0.0,1.0,-0.3155479431152344,-0.3155479431152344,0.0,-0.9155047535896301,-0.9155047535896301,0.5999568104743958,0.5999568104743958,10.0,10.0,1.0,9.0,9.0,10.0,0.0,0.0,24.0,0.041666666666666664
2023_12_NE_NYG,2023,12,00-0033857,J.Smith-Schuster,NE,NYG,4.0,2.0,0.0,0.5,-0.7462853193283081,-2.9851412773132324,0.5,1.080061912536621,4.320247650146484,-1.8263471126556396,-7.305388450622559,10.0,5.0,4.5,0.5,0.1111111119389534,2.5,1.0,1.0,35.0,0.11428571428571428
2023_12_NE_NYG,2023,12,00-0034829,M.Gesicki,NE,NYG,2.0,0.0,0.0,0.0,-0.7418799996376038,-1.4837599992752075,0.0,0.1961025595664978,0.3922051191329956,-0.9379824995994568,-1.8759649991989136,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.05714285714285714
2023_12_NE_NYG,2023,12,00-0034844,S.Barkley,NYG,NE,3.0,1.0,0.0,0.3333333432674408,-0.7469873428344727,-2.240962028503418,0.3333333432674408,-1.5700949430465698,-4.71028470993042,0.8231074810028076,2.469322443008423,6.0,6.0,-3.0,9.0,,2.0,0.0,0.0,24.0,0.125
2023_12_NE_NYG,2023,12,00-0035535,D.Slayton,NYG,NE,3.0,2.0,0.0,0.6666666865348816,0.09097079187631607,0.2729123830795288,0.6666666865348816,0.5868273377418518,1.7604819536209106,-0.49585652351379395,-1.4875695705413818,16.0,8.0,4.5,3.5,0.7777777910232544,5.333333492279053,1.0,0.0,24.0,0.125
2023_12_NE_NYG,2023,12,00-0035639,P.Campbell,NYG,NE,1.0,1.0,0.0,1.0,-0.9095869064331055,-0.9095869064331055,0.0,-0.799262523651123,-0.799262523651123,-0.11032441258430481,-0.11032441258430481,-2.0,-2.0,-3.0,1.0,,-2.0,0.0,0.0,24.0,0.041666666666666664
2023_12_NE_NYG,2023,12,00-0036165,I.Hodgins,NYG,NE,1.0,1.0,1.0,1.0,3.298025131225586,3.298025131225586,1.0,-0.915351390838623,-0.915351390838623,4.213376522064209,4.213376522064209,12.0,12.0,4.0,8.0,2.0,12.0,1.0,0.0,24.0,0.041666666666666664
2023_12_NE_NYG,2023,12,00-0036875,R.Stevenson,NE,NYG,5.0,5.0,0.0,1.0,-0.6274164915084839,-3.13708233833313,0.4000000059604645,-1.093550443649292,-5.467752456665039,0.46613407135009766,2.3306703567504883,9.0,1.7999999523162842,-1.7999999523162842,3.5999999046325684,,1.7999999523162842,0.0,0.0,35.0,0.14285714285714285
2023_12_NE_NYG,2023,12,00-0038104,T.Thornton,NE,NYG,5.0,2.0,0.0,0.4000000059604645,-0.532660961151123,-2.6633048057556152,0.20000000298023224,0.08298255503177643,0.41491276025772095,-0.6156435012817383,-3.0782175064086914,19.0,9.5,0.0,9.5,,3.799999952316284,1.0,0.0,35.0,0.14285714285714285
2023_12_NE_NYG,2023,12,00-0038115,D.Bellinger,NYG,NE,1.0,1.0,0.0,1.0,-1.0673069953918457,-1.0673069953918457,0.0,-1.3484561443328857,-1.3484561443328857,0.28114914894104004,0.28114914894104004,8.0,8.0,2.0,6.0,3.0,8.0,0.0,0.0,24.0,0.041666666666666664
2023_12_NE_NYG,2023,12,00-0038117,W.Robinson,NYG,NE,5.0,4.0,0.0,0.800000011920929,-0.10396285355091095,-0.5198142528533936,0.6000000238418579,-0.6443589925765991,-3.221795082092285,0.5403960943222046,2.7019805908203125,26.0,6.5,2.5,4.0,1.600000023841858,5.199999809265137,1.0,0.0,24.0,0.20833333333333334
