passer_player_id,player_name,situation_type,situation,attempts,qb_epa,qb_epa_vs_avg,cpoe,cpoe_vs_avg,success,success_vs_avg
00-0036212,T.Tagovailoa,field,goal_line,18,0.01204839,0.08532384,-6.02131986618042,-6.830813407897949,0.44444445,0.016496837
00-0036212,T.Tagovailoa,field,inside_10,15,0.9473048,0.95294297,11.08397388458252,10.331459999084473,0.6,0.23507112
00-0036212,T.Tagovailoa,script,close_game,264,0.24812433,0.20085101,4.2240424156188965,3.044733762741089,0.5568182,0.105611235
00-0036212,T.Tagovailoa,script,trailing_small,70,0.120434254,0.09253897,4.063990116119385,2.693459987640381,0.42857143,-0.026069194
00-0036212,T.Tagovailoa,script,trailing_big,43,0.28365025,0.38009495,6.492031097412109,8.19502067565918,0.60465115,0.19978389
00-0036212,T.Tagovailoa,script,leading_small,23,0.104362085,-0.0417687,1.3419196605682373,-2.2783806324005127,0.47826087,-0.0005388558
00-0036212,T.Tagovailoa,script,leading_big,21,-0.13854727,-0.28986382,-5.797862529754639,-4.335054397583008,0.42857143,-0.032102734
00-0036212,T.Tagovailoa,time,normal,270,0.18850188,0.1438472,4.357657432556152,2.7727956771850586,0.537037,0.08085814
00-0036212,T.Tagovailoa,time,two_minute,41,-0.00040353072,-0.07011482,1.735170841217041,2.6427950859069824,0.4878049,0.055097938
00-0036212,T.Tagovailoa,time,4th_quarter,103,0.2795679,0.26843753,1.6348366737365723,1.5819499492645264,0.5145631,0.0783571
00-0036212,T.Tagovailoa,depth,short,343,0.28803113,0.15727398,4.545149803161621,3.20596981048584,0.5714286,0.07364875
00-0036212,T.Tagovailoa,depth,deep,54,0.4964954,0.11205003,-0.9459983110427856,-0.33633875846862793,0.46296296,0.04668662
00-0036212,T.Tagovailoa,air_depth,behind_los,107,0.1862849,0.30662882,3.1204042434692383,4.814167022705078,0.5140187,0.14572242
00-0036212,T.Tagovailoa,air_depth,short,206,0.1209222,0.22607082,5.75791072845459,2.9974796772003174,0.5339806,0.076010406
00-0036212,T.Tagovailoa,air_depth,deep,28,0.3222986,-0.028777689,-3.310889720916748,-2.754490852355957,0.35714287,0.0034843385
00-0036212,T.Tagovailoa,air_depth,medium,80,0.39695245,-0.013377845,2.7679295539855957,2.904925584793091,0.6,0.052194357
00-0036212,T.Tagovailoa,pressure,clean_pocket,326,0.33697885,0.089136824,4.121367931365967,1.8605387210845947,0.5736196,0.053651154
00-0036212,T.Tagovailoa,pressure,under_pressure,95,-0.25507456,0.1848686,2.206955909729004,5.607107162475586,0.37894738,0.09358674
00-0036212,T.Tagovailoa,play_action,standard_dropback,421,0.2033801,0.16384009,3.7809178829193115,2.8051962852478027,0.5296912,0.08077589
00-0036971,T.Lawrence,down,1_down,110,0.13417841,0.04203345,3.8846206665039062,2.869809865951538,0.48181817,0.0015960932
00-0036971,T.Lawrence,down,3rd_long,33,-0.2959038,-0.19354773,-8.787771224975586,-9.492366790771484,0.18181819,-0.124457955
00-0036971,T.Lawrence,down,2_down,104,0.18611956,0.106473856,-0.018104312941432,-1.1587945222854614,0.47115386,0.006800443
00-0036971,T.Lawrence,down,3rd_medium,33,-0.1757095,-0.17560746,-1.709703803062439,-3.415161371231079,0.42424244,-0.004038334
00-0036971,T.Lawrence,down,3rd_short,14,-0.67010534,-0.5124012,-23.368183135986328,-21.790464401245117,0.2857143,-0.21479127
00-0036971,T.Lawrence,field,midfield,234,-0.028089622,-0.0683326,-1.728657603263855,-2.6778976917266846,0.41880342,-0.038021088
00-0036971,T.Lawrence,field,own_territory,29,0.3088405,0.23111412,4.067265510559082,3.9366555213928223,0.55172414,0.09562379
00-0036971,T.Lawrence,field,red_zone,18,-0.09407706,-0.15252757,8.78466510772705,6.358713150024414,0.3888889,-0.01512447
00-0036971,T.Lawrence,field,goal_line,15,0.07548857,0.14876401,-16.119342803955078,-16.928836822509766,0.4,-0.027947605
00-0036971,T.Lawrence,script,close_game,175,0.026119368,-0.021153959,-0.0715247169137001,-1.2508333921432495,0.42857143,-0.02263552
00-0036971,T.Lawrence,script,leading_small,14,-0.10108167,-0.24721245,-20.09136962890625,-23.711669921875,0.42857143,-0.050228298
00-0036971,T.Lawrence,script,trailing_small,48,0.14995535,0.12206006,-1.1053297519683838,-2.4758598804473877,0.4375,-0.017140627
00-0036971,T.Lawrence,script,trailing_big,64,-0.09829286,-0.0018481761,-0.5982122421264648,1.1047770977020264,0.40625,0.0013827384
00-0036971,T.Lawrence,time,normal,184,0.11516516,0.07051048,1.1894488334655762,-0.39541304111480713,0.46195653,0.005777657
00-0036971,T.Lawrence,time,two_minute,28,0.02808542,-0.041625872,-8.402295112609863,-7.494670867919922,0.39285713,-0.039849818
00-0036971,T.Lawrence,time,4th_quarter,93,-0.16967817,-0.18080851,-3.451564073562622,-3.504450798034668,0.37634408,-0.0598619
00-0036971,T.Lawrence,depth,deep,65,0.42328414,0.038838774,3.5122463703155518,4.12190580368042,0.43076923,0.014492899
00-0036971,T.Lawrence,depth,short,218,0.051559165,-0.07919799,-2.31905198097229,-3.6582322120666504,0.4587156,-0.03906426
00-0036971,T.Lawrence,air_depth,short,152,-0.16869622,-0.06354761,-3.308185577392578,-6.06861686706543,0.4473684,-0.010601789
00-0036971,T.Lawrence,air_depth,medium,68,0.26140794,-0.14892235,0.048643264919519424,0.18563932180404663,0.5,-0.047805667
00-0036971,T.Lawrence,air_depth,deep,43,0.48903236,0.13795608,4.266854286193848,4.823253154754639,0.39534885,0.04169032
00-0036971,T.Lawrence,air_depth,behind_los,42,-0.16584747,-0.045503527,-0.7036924362182617,0.9900703430175781,0.2857143,-0.082582
00-0036971,T.Lawrence,pressure,under_pressure,79,-0.5273683,-0.08742514,-8.375080108642578,-4.974928855895996,0.2658228,-0.019537836
00-0036971,T.Lawrence,pressure,clean_pocket,226,0.21176465,-0.03607738,0.8662567734718323,-1.3945724964141846,0.48672566,-0.033242792
00-0036971,T.Lawrence,play_action,standard_dropback,305,0.020317102,-0.019222898,-0.968420684337616,-1.9441423416137695,0.4295082,-0.019407123
00-0026498,M.Stafford,down,1_down,250,0.16273983,0.07059486,0.30164653062820435,-0.7131642699241638,0.52,0.039777905
00-0026498,M.Stafford,down,2_down,207,0.2663963,0.18675062,1.2179200649261475,0.07722985744476318,0.531401,0.067047566
00-0026498,M.Stafford,down,3rd_long,58,-0.22923078,-0.12687469,2.213252544403076,1.508656620979309,0.3448276,0.03855145
00-0026498,M.Stafford,down,3rd_medium,63,-0.23209895,-0.23199691,-5.864855766296387,-7.570313453674316,0.3968254,-0.031455368
00-0026498,M.Stafford,down,4th_down,12,-0.24662787,-0.2525029,-3.0994622707366943,-4.696611404418945,0.41666666,-0.04644811
00-0026498,M.Stafford,down,3rd_short,32,-0.6741592,-0.5164551,-18.682153701782227,-17.104434967041016,0.28125,-0.21925557
00-0026498,M.Stafford,field,midfield,477,0.087347984,0.047105007,-0.0035964546259492636,-0.9528365731239319,0.49056605,0.033741534
00-0026498,M.Stafford,field,own_territory,50,0.19691534,0.11918894,-0.30427002906799316,-0.4348800480365753,0.6,0.14389968
00-0026498,M.Stafford,field,red_zone,49,0.1441906,0.08574008,-3.8617515563964844,-6.287703514099121,0.42857143,0.024558067
00-0026498,M.Stafford,field,inside_10,24,-0.40105167,-0.39541352,-6.589883327484131,-7.342397212982178,0.20833333,-0.15659557
00-0026498,M.Stafford,field,goal_line,24,-0.31108794,-0.23781249,-7.607123851776123,-8.416617393493652,0.375,-0.05294761
00-0026498,M.Stafford,script,close_game,428,0.009459211,-0.037814118,-3.1011710166931152,-4.280479431152344,0.45560747,0.0044005215
00-0026498,M.Stafford,script,trailing_small,108,0.23630552,0.20841023,7.712508678436279,6.341978549957275,0.5740741,0.11943346
00-0026498,M.Stafford,script,trailing_big,43,0.026903508,0.12334819,2.2910397052764893,3.9940290451049805,0.4651163,0.06024903
00-0026498,M.Stafford,script,leading_small,36,0.26988015,0.12374936,-4.246879577636719,-7.867179870605469,0.5,0.02120027
00-0026498,M.Stafford,time,normal,385,0.03848804,-0.006166637,-1.367840051651001,-2.952702045440674,0.47012988,0.013951004
00-0026498,M.Stafford,time,two_minute,59,-0.044174373,-0.11388566,-8.645556449890137,-7.737932205200195,0.40677965,-0.025927305
00-0026498,M.Stafford,time,4th_quarter,177,0.12846509,0.11733474,1.9765762090682983,1.9236894845962524,0.5141243,0.07791829
00-0026498,M.Stafford,depth,short,477,0.084282726,-0.046474427,-2.7820353507995605,-4.121215343475342,0.5031447,0.0053648353
00-0026498,M.Stafford,depth,deep,110,0.6289986,0.24455321,7.397134304046631,8.006793975830078,0.53636366,0.120087326
00-0026498,M.Stafford,air_depth,behind_los,87,-0.15172915,-0.031385213,-4.395723342895508,-2.701960563659668,0.35632184,-0.011974454
00-0026498,M.Stafford,air_depth,deep,60,0.5677982,0.21672192,4.031245231628418,4.587644100189209,0.43333334,0.07967481
00-0026498,M.Stafford,air_depth,short,359,-0.091047816,0.0141007975,-1.7265269756317139,-4.486958026885986,0.48189417,0.023923963
00-0026498,M.Stafford,air_depth,medium,118,0.45172423,0.041393936,1.6884288787841797,1.8254249095916748,0.58474576,0.036940098
00-0026498,M.Stafford,pressure,clean_pocket,422,0.30900928,0.061167255,3.265613555908203,1.004784345626831,0.57345974,0.053491294
00-0026498,M.Stafford,pressure,under_pressure,202,-0.44018403,-0.00024086237,-11.91380500793457,-8.513653755187988,0.28217822,-0.0031824112
00-0026498,M.Stafford,play_action,standard_dropback,624,0.066481955,0.026941955,-0.8354926109313965,-1.8112142086029053,0.47916666,0.030251324
00-0033106,J.Goff,down,2_down,202,0.1653806,0.0857349,3.231926202774048,2.091236114501953,0.5346535,0.07030007
00-0033106,J.Goff,down,3rd_medium,52,0.24242887,0.24253091,7.52878999710083,5.8233323097229,0.48076922,0.052488446
00-0033106,J.Goff,down,3rd_short,38,0.09658644,0.25429058,5.98732852935791,7.565047740936279,0.57894737,0.0784418
00-0033106,J.Goff,down,1_down,237,0.2791571,0.18701214,6.050597190856934,5.0357866287231445,0.5864979,0.10627583
00-0033106,J.Goff,down,3rd_long,60,0.3516687,0.45402476,-0.1484353393316269,-0.8530312776565552,0.36666667,0.060390532
00-0033106,J.Goff,down,4th_down,17,1.6366789,1.630804,17.748647689819336,16.151498794555664,0.7058824,0.2427676
00-0033106,J.Goff,field,midfield,449,0.2865795,0.24633652,4.997457504272461,4.048217296600342,0.5634744,0.106649905
00-0033106,J.Goff,field,inside_10,26,0.47659808,0.48223624,11.582500457763672,10.829986572265625,0.46153846,0.09660956
00-0033106,J.Goff,field,goal_line,23,0.9668535,1.040129,19.56821632385254,18.75872230529785,0.6956522,0.26770458
00-0033106,J.Goff,field,own_territory,47,0.27314883,0.19542244,7.271978378295898,7.141368389129639,0.5319149,0.075814545
00-0033106,J.Goff,field,red_zone,62,-0.16646801,-0.22491851,-3.7862813472747803,-6.212233543395996,0.37096775,-0.03304562
00-0033106,J.Goff,script,close_game,327,0.13543844,0.08816512,4.85129451751709,3.6719858646392822,0.5229358,0.071728855
00-0033106,J.Goff,script,leading_small,95,0.3255211,0.17939033,5.131980895996094,1.5116806030273438,0.57894737,0.100147635
00-0033106,J.Goff,script,leading_big,67,0.46246624,0.3111497,9.162793159484863,10.625600814819336,0.53731346,0.076639295
00-0033106,J.Goff,script,trailing_small,87,0.47046822,0.44257295,2.005462169647217,0.6349320411682129,0.54022986,0.08558923
00-0033106,J.Goff,script,trailing_big,31,0.6029523,0.69939697,5.2919769287109375,6.994966506958008,0.6451613,0.24029401
00-0033106,J.Goff,time,normal,401,0.34499556,0.3003409,8.020743370056152,6.435881614685059,0.5511222,0.094943315
00-0033106,J.Goff,time,two_minute,50,0.23085171,0.16114041,-3.7073495388031006,-2.799725294113159,0.52,0.08729303
00-0033106,J.Goff,time,4th_quarter,155,0.09958343,0.088453084,-0.12506823241710663,-0.17795494198799133,0.5225806,0.08637464
00-0033106,J.Goff,depth,short,478,0.3311744,0.20041725,5.006736755371094,3.6675567626953125,0.57949793,0.08171809
00-0033106,J.Goff,depth,deep,95,0.70607924,0.32163388,4.827675819396973,5.43733549118042,0.5368421,0.12056577
00-0033106,J.Goff,air_depth,short,331,0.17112693,0.27627555,7.516193389892578,4.755762100219727,0.5558912,0.097921014
00-0033106,J.Goff,air_depth,behind_los,116,0.11603007,0.236374,3.8080053329467773,5.501768112182617,0.4827586,0.114462316
00-0033106,J.Goff,air_depth,medium,112,0.5383554,0.12802511,1.1271828413009644,1.2641788721084595,0.6160714,0.068265736
00-0033106,J.Goff,air_depth,deep,48,0.7379593,0.38688305,1.3569926023483276,1.913391351699829,0.41666666,0.06300813
00-0033106,J.Goff,pressure,clean_pocket,440,0.5450822,0.2972402,7.702009677886963,5.441180229187012,0.62954545,0.109577
00-0033106,J.Goff,pressure,under_pressure,167,-0.44320843,-0.0032652617,-5.2410407066345215,-1.8408894538879395,0.31137726,0.026016623
00-0033106,J.Goff,play_action,standard_dropback,607,0.27318016,0.23364016,4.97590970993042,4.000187873840332,0.5420099,0.09309456
00-0036355,J.Herbert,down,1_down,198,0.052560575,-0.03958439,3.1054136753082275,2.0906028747558594,0.5050505,0.024828404
00-0036355,J.Herbert,down,3rd_medium,62,-0.11755864,-0.1174566,-4.999270915985107,-6.704728603363037,0.4032258,-0.025054961
00-0036355,J.Herbert,down,2_down,221,0.16250962,0.08286392,-0.827877938747406,-1.9685680866241455,0.42986426,-0.034489155
00-0036355,J.Herbert,down,3rd_long,76,0.04383487,0.14619096,0.6217407584190369,-0.08285516500473022,0.27631578,-0.029960364
00-0036355,J.Herbert,down,4th_down,10,-0.059304856,-0.065179884,1.984262228012085,0.387113094329834,0.5,0.03688523
00-0036355,J.Herbert,down,3rd_short,11,0.43699315,0.5946973,9.887618064880371,11.465337753295898,0.6363636,0.13585806
00-0036355,J.Herbert,field,midfield,433,0.10334311,0.06310013,0.9666337370872498,0.01739358901977539,0.4595843,0.0027597845
00-0036355,J.Herbert,field,own_territory,78,0.21509244,0.13736603,-0.6353391408920288,-0.7659491300582886,0.43589744,-0.020202905
00-0036355,J.Herbert,field,red_zone,39,-0.45726374,-0.5157142,-2.2566115856170654,-4.682563781738281,0.25641027,-0.1476031
00-0036355,J.Herbert,field,inside_10,18,0.31226712,0.31790528,5.715427875518799,4.962913990020752,0.3888889,0.023959994
00-0036355,J.Herbert,field,goal_line,13,0.03269336,0.1059688,-9.825071334838867,-10.634564399719238,0.46153846,0.033590853
00-0036355,J.Herbert,script,close_game,407,0.12777224,0.08049892,0.9740138649940491,-0.20529478788375854,0.45454547,0.0033385158
00-0036355,J.Herbert,script,leading_small,64,0.36917907,0.22304828,7.132275104522705,3.511974811553955,0.5,0.02120027
00-0036355,J.Herbert,script,leading_big,55,-0.20770559,-0.35902214,-6.958542823791504,-5.495735168457031,0.3090909,-0.15158325
00-0036355,J.Herbert,script,trailing_small,44,-0.256069,-0.28396428,-1.977118730545044,-3.347648859024048,0.4318182,-0.02282244
00-0036355,J.Herbert,script,trailing_big,11,-0.29114562,-0.19470094,-8.898538589477539,-7.195549011230469,0.27272728,-0.13213998
00-0036355,J.Herbert,time,normal,397,0.13539705,0.090742365,3.4008328914642334,1.81597101688385,0.47103274,0.014853865
00-0036355,J.Herbert,time,two_minute,64,0.039632663,-0.030078627,0.8323652744293213,1.7399895191192627,0.40625,-0.026456952
00-0036355,J.Herbert,time,4th_quarter,120,-0.05459837,-0.06572872,-9.195261001586914,-9.248147964477539,0.35833332,-0.077872664
00-0036355,J.Herbert,depth,short,409,0.12547438,-0.0052827746,1.3084763288497925,-0.03070378303527832,0.48899755,-0.008782297
00-0036355,J.Herbert,depth,deep,124,0.51535153,0.13090616,-1.9535341262817383,-1.3438745737075806,0.42741936,0.011143029
00-0036355,J.Herbert,air_depth,short,295,-0.13764922,-0.03250061,2.522463083267212,-0.23796796798706055,0.43728814,-0.020682067
00-0036355,J.Herbert,air_depth,deep,71,0.6097467,0.25867042,5.55973482131958,6.116133689880371,0.4225352,0.06887668
00-0036355,J.Herbert,air_depth,behind_los,82,-0.23179469,-0.11145075,-2.8571646213531494,-1.1634018421173096,0.29268292,-0.07561338
00-0036355,J.Herbert,air_depth,medium,133,0.496684,0.08635372,-3.5729458332061768,-3.4359498023986816,0.5488722,0.0010665059
00-0036355,J.Herbert,pressure,under_pressure,189,-0.43273026,0.007212907,-3.8359978199005127,-0.43584656715393066,0.26455027,-0.020810366
00-0036355,J.Herbert,pressure,clean_pocket,392,0.3355187,0.08767666,2.0318517684936523,-0.22897744178771973,0.5255102,0.005541742
00-0036355,J.Herbert,play_action,standard_dropback,581,0.08560638,0.04606638,0.5450271368026733,-0.43069446086883545,0.44061962,-0.008295715
00-0035289,G.Minshew,down,1_down,126,-0.0861044,-0.17824936,2.153899908065796,1.1390891075134277,0.46031746,-0.019904613
00-0035289,G.Minshew,down,2_down,115,-0.11477036,-0.19441606,3.09611439704895,1.955424189567566,0.4695652,0.0052118003
00-0035289,G.Minshew,down,3rd_long,39,-0.06572395,0.036632136,-1.863778829574585,-2.5683746337890625,0.35897437,0.052698225
00-0035289,G.Minshew,down,3rd_medium,34,-0.20037222,-0.20027018,-4.094301223754883,-5.7997589111328125,0.4117647,-0.01651606
00-0035289,G.Minshew,down,3rd_short,13,-0.66526484,-0.50756073,-15.390401840209961,-13.81268310546875,0.46153846,-0.038967103
00-0035289,G.Minshew,field,midfield,264,-0.06004665,-0.10028963,2.2897346019744873,1.3404943943023682,0.49242425,0.03559974
00-0035289,G.Minshew,field,own_territory,23,-0.32617366,-0.40390006,-7.0302605628967285,-7.160870552062988,0.17391305,-0.28218728
00-0035289,G.Minshew,field,red_zone,19,0.21812077,0.15967026,-1.115050196647644,-3.5410022735595703,0.47368422,0.069670856
00-0035289,G.Minshew,field,inside_10,17,-0.39932498,-0.39368683,-6.204699516296387,-6.957213401794434,0.23529412,-0.12963478
00-0035289,G.Minshew,field,goal_line,10,-1.967679,-1.8944036,-28.43132972717285,-29.24082374572754,0.2,-0.22794761
00-0035289,G.Minshew,script,close_game,211,-0.26411942,-0.31139275,-0.07721514999866486,-1.256523847579956,0.39810428,-0.053102672
00-0035289,G.Minshew,script,trailing_small,97,0.15344712,0.12555183,1.9063332080841064,0.5358030796051025,0.5463917,0.0917511
00-0035289,G.Minshew,script,trailing_big,25,-0.1932205,-0.096775815,-0.030581599101424217,1.6724077463150024,0.48,0.07513273
00-0035289,G.Minshew,time,normal,189,-0.13363677,-0.17829145,0.4564231336116791,-1.1284387111663818,0.41269842,-0.043480456
00-0035289,G.Minshew,time,two_minute,35,-0.52559435,-0.5953056,-0.1880238801240921,0.7196003794670105,0.37142858,-0.061278373
00-0035289,G.Minshew,time,4th_quarter,109,-0.018552098,-0.02968245,0.8096663951873779,0.756779670715332,0.5321101,0.09590411
00-0035289,G.Minshew,depth,short,262,0.025176438,-0.10558072,1.195427417755127,-0.14375269412994385,0.49618322,-0.0015966296
00-0035289,G.Minshew,depth,deep,41,0.13418637,-0.25025898,-3.4368174076080322,-2.827157974243164,0.4390244,0.022748053
00-0035289,G.Minshew,air_depth,short,196,-0.24377061,-0.138622,3.0458455085754395,0.285414457321167,0.49489796,0.03692776
00-0035289,G.Minshew,air_depth,deep,24,-0.009267832,-0.3603441,-2.284714937210083,-1.7283161878585815,0.375,0.021341473
00-0035289,G.Minshew,air_depth,behind_los,66,-0.1836498,-0.063305855,-2.809189796447754,-1.115427017211914,0.27272728,-0.095569015
00-0035289,G.Minshew,air_depth,medium,47,0.30738354,-0.10294676,-2.0458688735961914,-1.9088728427886963,0.5319149,-0.015890777
00-0035289,G.Minshew,pressure,clean_pocket,223,0.20031583,-0.047526196,2.5049898624420166,0.24416065216064453,0.5605381,0.040569663
00-0035289,G.Minshew,pressure,under_pressure,110,-0.8213251,-0.38138196,-6.793493747711182,-3.3933424949645996,0.21818182,-0.067178816
00-0035289,G.Minshew,play_action,standard_dropback,333,-0.13716316,-0.17670316,0.5195481777191162,-0.4561734199523926,0.44744745,-0.0014678836
00-0035710,D.Jones,down,2_down,102,-0.108422026,-0.18806773,1.0122684240341187,-0.12842178344726562,0.38235295,-0.082000464
00-0035710,D.Jones,down,3rd_long,52,-0.049342792,0.05301329,2.338510036468506,1.6339141130447388,0.32692307,0.02064693
00-0035710,D.Jones,down,3rd_medium,35,-0.21500109,-0.21489905,9.132425308227539,7.426967620849609,0.42857143,0.00029066205
00-0035710,D.Jones,down,3rd_short,18,-0.15428993,0.0034141988,-4.140536308288574,-2.562817096710205,0.5,-0.0005055666
00-0035710,D.Jones,down,1_down,149,-0.0042804233,-0.09642539,2.5281381607055664,1.5133273601531982,0.4899329,0.0097108185
00-0035710,D.Jones,down,4th_down,10,-0.70291317,-0.7087882,-22.486154556274414,-24.083303451538086,0.4,-0.06311476
00-0035710,D.Jones,field,midfield,303,-0.035452664,-0.07569564,2.021146297454834,1.0719060897827148,0.4389439,-0.017880619
00-0035710,D.Jones,field,red_zone,18,-1.0025308,-1.0609813,3.260781764984131,0.834829568862915,0.22222222,-0.18179114
00-0035710,D.Jones,field,goal_line,12,0.047923207,0.121198654,19.18231773376465,18.37282371520996,0.33333334,-0.09461427
00-0035710,D.Jones,field,own_territory,27,0.027774338,-0.049952064,-0.1944027692079544,-0.32501280307769775,0.5185185,0.062418163
00-0035710,D.Jones,field,inside_10,11,-0.8060286,-0.8003904,-25.16817283630371,-25.920686721801758,0.18181819,-0.18311071
00-0035710,D.Jones,script,close_game,236,-0.06137792,-0.10865125,1.8901915550231934,0.7108829021453857,0.43220338,-0.01900357
00-0035710,D.Jones,script,trailing_small,89,0.03467226,0.0067769773,4.4516282081604,3.0810980796813965,0.43820226,-0.016438365
00-0035710,D.Jones,script,trailing_big,32,-0.6584358,-0.56199116,-5.347343444824219,-3.6443541049957275,0.34375,-0.06111726
00-0035710,D.Jones,script,leading_small,14,-0.2756954,-0.42182618,-12.263360977172852,-15.883661270141602,0.35714287,-0.121656865
00-0035710,D.Jones,time,normal,213,-0.13146956,-0.17612424,2.921485185623169,1.3366233110427856,0.42723006,-0.028948814
00-0035710,D.Jones,time,two_minute,34,0.1619425,0.09223121,7.073180675506592,7.980804920196533,0.5,0.06729305
00-0035710,D.Jones,time,4th_quarter,124,-0.111548945,-0.12267929,-2.365652322769165,-2.418539047241211,0.3951613,-0.041044682
00-0035710,D.Jones,depth,short,291,0.01274067,-0.11801648,2.2566819190979004,0.9175018072128296,0.48109967,-0.016680181
00-0035710,D.Jones,depth,deep,46,0.41017595,0.02573058,-3.253308057785034,-2.643648624420166,0.36956522,-0.046711117
00-0035710,D.Jones,air_depth,behind_los,57,-0.24947488,-0.12913094,-5.967583656311035,-4.273820877075195,0.45614034,0.087844044
00-0035710,D.Jones,air_depth,short,214,-0.18719518,-0.08204657,6.036283016204834,3.2758519649505615,0.40654206,-0.05142814
00-0035710,D.Jones,air_depth,medium,67,0.12654418,-0.28378612,-0.6577106714248657,-0.5207146406173706,0.52238804,-0.025417626
00-0035710,D.Jones,air_depth,deep,33,0.28704044,-0.06403583,-6.137800216674805,-5.581401348114014,0.27272728,-0.08093125
00-0035710,D.Jones,pressure,under_pressure,123,-0.59624934,-0.15630618,-1.8409031629562378,1.5592480897903442,0.22764228,-0.05771835
00-0035710,D.Jones,pressure,clean_pocket,248,0.14923237,-0.098609656,2.479240894317627,0.21841168403625488,0.5201613,0.00019282103
00-0035710,D.Jones,play_action,standard_dropback,371,-0.09792196,-0.13746196,1.4571248292922974,0.4814032316207886,0.42318058,-0.025734752
00-0034869,S.Darnold,down,2_down,238,0.097245306,0.017599605,4.37557315826416,3.2348828315734863,0.5,0.035646588
00-0034869,S.Darnold,down,3rd_long,79,-0.032101367,0.07025471,1.20901358127594,0.5044176578521729,0.35443038,0.048154235
00-0034869,S.Darnold,down,1_down,211,0.15882957,0.0666846,5.7538275718688965,4.739016532897949,0.52606636,0.045844287
00-0034869,S.Darnold,down,4th_down,12,-1.4385749,-1.4444499,-22.194446563720703,-23.791595458984375,0.25,-0.21311477
00-0034869,S.Darnold,down,3rd_medium,63,-0.19008419,-0.18998215,-3.3781204223632812,-5.083578109741211,0.3968254,-0.031455368
00-0034869,S.Darnold,down,3rd_short,38,-0.07406948,0.08363465,4.529462814331055,6.107182025909424,0.5263158,0.025810242
00-0034869,S.Darnold,field,own_territory,62,0.22167413,0.14394772,3.562304735183716,3.431694746017456,0.46774194,0.011641592
00-0034869,S.Darnold,field,midfield,477,0.006514319,-0.03372866,2.1796247959136963,1.2303845882415771,0.4821803,0.025355786
00-0034869,S.Darnold,field,red_zone,53,-0.039019015,-0.09746952,2.929832696914673,0.503880500793457,0.41509435,0.01108098
00-0034869,S.Darnold,field,inside_10,25,0.30579346,0.31143162,11.677143096923828,10.924629211425781,0.52,0.15507108
00-0034869,S.Darnold,field,goal_line,26,-0.08666862,-0.013393171,13.6522216796875,12.842728614807129,0.46153846,0.033590853
00-0034869,S.Darnold,script,close_game,400,0.12119116,0.073917836,6.76154088973999,5.582232475280762,0.505,0.053793043
00-0034869,S.Darnold,script,leading_small,134,0.021804798,-0.12432599,-1.3802697658538818,-5.000570297241211,0.48507464,0.006274909
00-0034869,S.Darnold,script,leading_big,29,-0.62471884,-0.7760354,-11.496251106262207,-10.033443450927734,0.31034482,-0.15032935
00-0034869,S.Darnold,script,trailing_small,42,0.11467625,0.086780965,14.704363822937012,13.333833694458008,0.45238096,-0.0022596717
00-0034869,S.Darnold,script,trailing_big,38,-0.47166547,-0.37522078,-19.04607391357422,-17.34308433532715,0.28947368,-0.11539358
00-0034869,S.Darnold,time,normal,435,0.09136064,0.046705965,5.283114910125732,3.6982531547546387,0.5103448,0.05416593
00-0034869,S.Darnold,time,two_minute,55,-0.1440149,-0.2137262,-6.58623743057251,-5.678613185882568,0.38181818,-0.050888777
00-0034869,S.Darnold,time,4th_quarter,146,-0.119058,-0.13018835,-1.8280034065246582,-1.880890130996704,0.39041096,-0.045795023
00-0034869,S.Darnold,depth,short,458,0.14307614,0.012318984,2.441422939300537,1.1022428274154663,0.52838427,0.030604422
00-0034869,S.Darnold,depth,deep,126,0.53906155,0.15461618,5.931763172149658,6.5414228439331055,0.5,0.083723664
00-0034869,S.Darnold,air_depth,short,339,-0.18043506,-0.07528645,5.739917755126953,2.9794867038726807,0.47492626,0.016956061
00-0034869,S.Darnold,air_depth,deep,76,0.7534066,0.4023303,8.559033393859863,9.115431785583496,0.46052632,0.10686779
00-0034869,S.Darnold,air_depth,medium,131,0.30900386,-0.101326436,-0.31940531730651855,-0.18240925669670105,0.5648855,0.01707983
00-0034869,S.Darnold,air_depth,behind_los,97,-0.16903453,-0.048690587,-3.561580181121826,-1.8678174018859863,0.371134,0.0028377175
00-0034869,S.Darnold,pressure,under_pressure,213,-0.5356455,-0.09570232,-4.717195987701416,-1.317044734954834,0.29107982,0.005719185
00-0034869,S.Darnold,pressure,clean_pocket,430,0.31224898,0.06440695,5.722677707672119,3.461848497390747,0.5674419,0.04747343
00-0034869,S.Darnold,play_action,standard_dropback,643,0.031375688,-0.008164313,3.2163543701171875,2.2406327724456787,0.47589424,0.02697891
00-0036442,J.Burrow,down,2_down,253,0.1203699,0.040724196,4.987369537353516,3.846679210662842,0.513834,0.049480587
00-0036442,J.Burrow,down,3rd_long,56,-0.018707335,0.08364875,14.945611953735352,14.241016387939453,0.30357143,-0.0027047098
00-0036442,J.Burrow,down,3rd_medium,63,0.5114792,0.51158124,14.37889575958252,12.67343807220459,0.5555556,0.12727481
00-0036442,J.Burrow,down,1_down,255,0.25037888,0.15823391,6.861961841583252,5.847150802612305,0.5568628,0.076640695
00-0036442,J.Burrow,down,3rd_short,55,-0.2927743,-0.13507016,-4.510365009307861,-2.932645797729492,0.47272727,-0.027778298
