attempts,epa_per_play_raw,total_epa_raw,success_rate_raw,epa_per_play_adj,avg_opponent_sp_defense,sos_percentile,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
388.0,0.3846250672170028,149.2345260801971,0.5335051546391752,0.3846250672170028,,,0.1778350515463917,0.5732783770986105,95.0,,0.0,0.6402971180176393,0.2525773195876288,0.0360824742268041,Max Brosmer,2026,Minnesota,1
386.6666666666667,0.2662948926733104,104.29919471529622,0.5013786719465576,0.2662948926733104,27.424331810799384,50.0,0.2109627450853077,,0.0,0.0380801211814157,48.66666666666666,0.0380801211814157,0.1247732235017705,0.0803649306434821,Sam Howell,2022,North Carolina,3
384.5,0.1110320566904953,42.45827862156124,0.4669541979568364,0.1110320566904953,27.76987083861888,50.0,0.1819430349773357,,0.0,0.1650584019263753,49.0,0.1650584019263753,0.1276875718828225,0.0560956633516,Nate Stanley,2020,Iowa,2
383.0,0.4669936864064852,178.85858189368386,0.4934725848563969,0.4669936864064852,,,0.1984334203655352,0.7833593326747276,87.0,,0.0,0.7666851212045979,0.2506527415143603,0.0600522193211488,Tyler Shough,2026,Louisville,1
383.0,0.3327337955851638,128.80661519616842,0.5416145606973873,0.3327337955851638,27.62582325268817,50.0,0.2337663684888028,,0.0,0.228002397138072,62.333333333333336,0.228002397138072,0.1632677191566318,0.090507775809172,Marcus Mariota,2015,Oregon,3
383.0,0.4405964271051134,168.24593274434054,0.5056790072559367,0.4405964271051134,26.715861217930325,50.0,0.1971085339496703,0.7769482514950783,92.0,,0.0,0.7142101307265294,0.2662657748869935,0.0456832545867337,Spencer Rattler,2024,South Carolina,2
382.5,0.2583757943195197,96.23881512135269,0.5498512436885844,0.2583757943195197,27.646484375000004,50.0,0.23677284625177,,0.0,0.4928352881819655,43.0,0.4928352881819655,0.118204053609486,0.0722040250025031,Sam Darnold,2018,USC,2
382.5,0.050838794296517,18.67996471375227,0.4537283165712094,0.050838794296517,27.425,50.0,0.1485023704475076,,0.0,0.1546395882120672,53.0,0.1546395882120672,0.138886985832123,0.057904688827382,Jacoby Brissett,2016,North Carolina St.,2
381.0,0.3726113903382017,141.96493971885485,0.5301837270341208,0.3726113903382017,,,0.1496062992125984,0.6857460499948631,81.0,,0.0,0.6149560058534483,0.2257217847769028,0.0446194225721784,Brendan Sorsby,2026,Cincinnati,1
379.0,0.1185053139284617,49.99636084586382,0.4808587111512302,0.1185053139284617,27.616666666666664,50.0,0.1912455207879625,,0.0,0.38023598301105,37.66666666666666,0.38023598301105,0.0978876600645413,0.0508497088906704,Paxton Lynch,2016,Memphis,3
379.0,0.3179255230918903,120.93999905139208,0.5363427457261237,0.3179255230918903,27.57103966346154,50.0,0.2084537446467741,,0.0,0.3391759928873771,45.5,0.3391759928873771,0.1200619755579541,0.0936283555586504,Will Grier,2019,West Virginia,2
378.25,0.1707757608276572,88.58856907580048,0.4988613444714806,0.1707757608276572,26.97725806451613,50.0,0.1925721503604787,,0.0,0.1732500470126814,50.25,0.1732500470126814,0.0979585037900092,0.0540645406698281,Derek Carr,2014,Fresno State,4
