attempts,epa_per_play,total_epa,success_rate,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
308,0.4384598084664964,135.0456210076809,0.5844155844155844,0.32142857142857145,,0,1.0244416725344774,41,1.0244416725344774,0.1331168831168831,0.10714285714285714,Zach Wilson,2021,BYU,3
588,0.38123554584323144,224.16650095582008,0.5731292517006803,0.21258503401360543,,0,0.30300494420875623,103,0.30300494420875623,0.17517006802721088,0.10204081632653061,Bailey Zappe,2022,Western Kentucky,1
226,0.27590356819925055,62.354206413030624,0.5176991150442478,0.2610619469026549,,0,0.47413535594940187,25,0.47413535594940187,0.11061946902654868,0.0752212389380531,Brock Purdy,2022,Iowa State,4
285,0.17013722114395677,48.48910802602768,0.5052631578947369,0.16842105263157894,,0,0.17692160606384277,31,0.17692160606384277,0.10877192982456141,0.07017543859649122,Desmond Ridder,2022,Cincinnati,4
419,0.29073817796809576,121.81929656863213,0.5513126491646778,0.24343675417661098,,0,0.49808382987976074,51,0.49808382987976074,0.12171837708830549,0.08353221957040573,Kenny Pickett,2022,Pittsburgh,5
268,0.13370650534087153,35.83334343135357,0.4962686567164179,0.19402985074626866,,0,-0.06008790561131069,35,-0.06008790561131069,0.13059701492537312,0.07462686567164178,Malik Willis,2022,Liberty,3
372,0.34665564631903045,128.95590043067932,0.49731182795698925,0.25,,0,0.11554051000018452,43,0.11554051000018452,0.11559139784946236,0.08333333333333333,Sam Howell,2022,North Carolina,3
64,0.38139930414035916,24.409555464982986,0.375,0.203125,,0,1.1390110969543457,5,1.1390110969543457,0.078125,0.0625,Skylar Thompson,2022,Kansas State,5
401,0.32454868248127344,130.14402167499065,0.5785536159600998,0.19950124688279303,,0,-0.12484928089029648,68,-0.12484928089029648,0.16957605985037408,0.06483790523690773,Aidan O'Connell,2023,Purdue,3
64,0.08834604313597083,5.654146760702133,0.46875,0.21875,,0,1.143207039151873,7,1.143207039151873,0.109375,0.109375,Anthony Richardson,2023,Florida,2
541,0.3170979460925139,171.54998883605003,0.5138632162661737,0.21072088724584104,,0,0.2705160820925677,81,0.2705160820925677,0.14972273567467653,0.08687615526802218,Bryce Young,2023,Alabama,2
409,0.61552826776044,251.75106151401997,0.6332518337408313,0.27383863080684595,,0,0.43949644152934736,52,0.43949644152934736,0.1271393643031785,0.10757946210268948,C.J. Stroud,2023,Ohio State,1
401,0.28779706671053634,115.40662375092506,0.5411471321695761,0.24189526184538654,,0,0.4370703125,50,0.4370703125,0.12468827930174564,0.0773067331670823,Clayton Tune,2023,Houston,4
252,0.31892710155437864,80.36962959170341,0.5555555555555556,0.20634920634920634,,0,0.594383955001831,31,0.594383955001831,0.12301587301587301,0.07539682539682539,Dorian Thompson-Robinson,2023,UCLA,4
276,0.35015612487019837,96.64309046417475,0.5217391304347826,0.22826086956521738,,0,0.463352108001709,40,0.463352108001709,0.14492753623188406,0.07246376811594203,Jaren Hall,2023,BYU,2
9,1.4055684473779466,12.65011602640152,0.4444444444444444,0.3333333333333333,,0,,0,,0.0,0.2222222222222222,Sean Clifford,2023,Penn State,4
355,0.15182294014474035,53.89714375138283,0.5098591549295775,0.18873239436619718,,0,0.49101238875162034,42,0.49101238875162034,0.11830985915492957,0.07042253521126761,Will Levis,2023,Kentucky,1
