game_id,game_date,season,season_type,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,cpoe_mean,success_mean,attempts
2014_11_CIN_NO,2014-11-16,2014,REG,11,00-0027973,A.Dalton,CIN,NO,0.940542,21.632470,23,13.394375,0.695652,23.000000
2014_11_DEN_STL,2014-11-16,2014,REG,11,00-0010346,P.Manning,DEN,LA,-0.155932,-8.732188,56,-6.991574,0.464286,56.000000
2014_11_DEN_STL,2014-11-16,2014,REG,11,00-0020679,S.Hill,LA,DEN,-0.013061,-0.417952,32,3.400774,0.468750,32.000000
2014_11_DET_ARI,2014-11-16,2014,REG,11,00-0025430,D.Stanton,ARI,DET,0.179370,5.739825,32,2.114715,0.468750,32.000000
2014_11_DET_ARI,2014-11-16,2014,REG,11,00-0026498,M.Stafford,DET,ARI,-0.170618,-5.801016,34,-6.983150,0.323529,34.000000
2014_11_HOU_CLE,2014-11-16,2014,REG,11,00-0026625,B.Hoyer,CLE,HOU,-0.212153,-11.244117,53,-19.454896,0.358491,53.000000
2014_11_HOU_CLE,2014-11-16,2014,REG,11,00-0028012,R.Mallett,HOU,CLE,0.283908,8.517231,30,5.631115,0.566667,30.000000
2014_11_MIN_CHI,2014-11-16,2014,REG,11,00-0024226,J.Cutler,CHI,MIN,0.268145,11.530250,43,10.310172,0.511628,43.000000
2014_11_MIN_CHI,2014-11-16,2014,REG,11,00-0031237,T.Bridgewater,MIN,CHI,-0.142011,-4.260343,30,-2.213532,0.333333,30.000000
2014_11_NE_IND,2014-11-16,2014,REG,11,00-0019596,T.Brady,NE,IND,0.414229,12.426859,30,4.447259,0.533333,30.000000
2014_11_NE_IND,2014-11-16,2014,REG,11,00-0029668,A.Luck,IND,NE,0.024066,0.962623,40,2.279271,0.425000,40.000000
2014_11_OAK_SD,2014-11-16,2014,REG,11,00-0022942,P.Rivers,LAC,LV,-0.172099,-6.195573,36,-4.241357,0.361111,36.000000
2014_11_OAK_SD,2014-11-16,2014,REG,11,00-0031280,D.Carr,LV,LAC,-0.230062,-8.052184,35,-12.780885,0.314286,35.000000
2014_11_PHI_GB,2014-11-16,2014,REG,11,00-0023459,A.Rodgers,GB,PHI,0.501255,18.546423,37,4.634927,0.513514,37.000000
2014_11_PHI_GB,2014-11-16,2014,REG,11,00-0026349,M.Flynn,GB,PHI,0.832240,1.664480,2,25.981531,1.000000,2.000000
2014_11_PHI_GB,2014-11-16,2014,REG,11,00-0026898,M.Sanchez,PHI,GB,-0.006920,-0.325263,47,-4.855632,0.489362,47.000000
2014_11_PIT_TEN,2014-11-17,2014,REG,11,00-0022924,B.Roethlisberger,PIT,TEN,0.125088,4.628262,37,8.987341,0.459459,37.000000
2014_11_PIT_TEN,2014-11-17,2014,REG,11,00-0031266,Z.Mettenberger,TEN,PIT,0.192876,4.629033,24,3.785469,0.500000,24.000000
2014_11_SEA_KC,2014-11-16,2014,REG,11,00-0023436,A.Smith,KC,SEA,0.327806,5.244904,16,0.553046,0.562500,16.000000
2014_11_SEA_KC,2014-11-16,2014,REG,11,00-0029263,R.Wilson,SEA,KC,0.010521,0.357707,34,5.771262,0.411765,34.000000
2014_11_SF_NYG,2014-11-16,2014,REG,11,00-0022803,E.Manning,NYG,SF,-0.314810,-14.796080,47,-11.070993,0.340426,47.000000
2014_11_SF_NYG,2014-11-16,2014,REG,11,00-0027974,C.Kaepernick,SF,NYG,0.140084,4.202525,30,-8.964732,0.466667,30.000000
2014_11_TB_WAS,2014-11-16,2014,REG,11,00-0021206,J.McCown,TB,WAS,0.732229,18.305732,25,10.934127,0.480000,25.000000
2014_11_TB_WAS,2014-11-16,2014,REG,11,00-0029665,R.Griffin,WAS,TB,-0.396374,-15.062202,38,-0.149457,0.368421,38.000000
2014_12_ARI_SEA,2014-11-23,2014,REG,12,00-0025430,D.Stanton,ARI,SEA,-0.350271,-10.157849,29,-3.484673,0.310345,29.000000
2014_12_ARI_SEA,2014-11-23,2014,REG,12,00-0029263,R.Wilson,SEA,ARI,-0.038221,-1.108395,29,16.594259,0.413793,29.000000
2014_12_BAL_NO,2014-11-24,2014,REG,12,00-0020531,D.Brees,NO,BAL,0.179078,8.595736,48,11.630975,0.604167,48.000000
2014_12_BAL_NO,2014-11-24,2014,REG,12,00-0026158,J.Flacco,BAL,NO,0.692046,17.301147,25,11.754616,0.520000,25.000000
2014_12_CIN_HOU,2014-11-23,2014,REG,12,00-0027973,A.Dalton,CIN,HOU,0.085898,3.006444,35,3.655414,0.628571,35.000000
2014_12_CIN_HOU,2014-11-23,2014,REG,12,00-0028012,R.Mallett,HOU,CIN,-0.293014,-12.892635,44,-15.589334,0.318182,44.000000
2014_12_CLE_ATL,2014-11-23,2014,REG,12,00-0026143,M.Ryan,ATL,CLE,0.008943,0.411356,46,-1.068002,0.456522,46.000000
2014_12_CLE_ATL,2014-11-23,2014,REG,12,00-0026625,B.Hoyer,CLE,ATL,0.004670,0.186806,40,-5.136688,0.550000,40.000000
2014_12_DAL_NYG,2014-11-23,2014,REG,12,00-0021678,T.Romo,DAL,NYG,0.537165,14.503450,27,10.073995,0.629630,27.000000
2014_12_DAL_NYG,2014-11-23,2014,REG,12,00-0022803,E.Manning,NYG,DAL,0.347734,14.604843,42,9.666043,0.523810,42.000000
2014_12_DET_NE,2014-11-23,2014,REG,12,00-0019596,T.Brady,NE,DET,0.167910,8.899237,53,3.857620,0.509434,53.000000
2014_12_DET_NE,2014-11-23,2014,REG,12,00-0026498,M.Stafford,DET,NE,-0.141730,-6.803036,48,-19.308097,0.312500,48.000000
2014_12_GB_MIN,2014-11-23,2014,REG,12,00-0023459,A.Rodgers,GB,MIN,0.315631,9.468942,30,4.477539,0.500000,30.000000
2014_12_GB_MIN,2014-11-23,2014,REG,12,00-0031237,T.Bridgewater,MIN,GB,-0.081145,-3.164638,39,-4.627032,0.487179,39.000000
2014_12_JAX_IND,2014-11-23,2014,REG,12,00-0029668,A.Luck,IND,JAX,-0.239208,-8.850685,37,3.860101,0.459459,37.000000
2014_12_JAX_IND,2014-11-23,2014,REG,12,00-0031407,B.Bortles,JAX,IND,-0.640978,-19.870303,31,-16.313163,0.354839,31.000000
2014_12_KC_OAK,2014-11-20,2014,REG,12,00-0023436,A.Smith,KC,LV,-0.009720,-0.369379,38,-9.504181,0.368421,38.000000
2014_12_KC_OAK,2014-11-20,2014,REG,12,00-0031280,D.Carr,LV,KC,0.017144,0.617196,36,-13.245435,0.388889,36.000000
2014_12_MIA_DEN,2014-11-23,2014,REG,12,00-0010346,P.Manning,DEN,MIA,0.509967,18.868762,37,17.248328,0.621622,37.000000
2014_12_MIA_DEN,2014-11-23,2014,REG,12,00-0029701,R.Tannehill,MIA,DEN,0.190351,7.043000,37,8.771732,0.567568,37.000000
2014_12_NYJ_BUF,2014-11-24,2014,REG,12,00-0020245,M.Vick,NYJ,BUF,-0.705808,-16.939395,24,-24.592249,0.166667,24.000000
2014_12_NYJ_BUF,2014-11-24,2014,REG,12,00-0023541,K.Orton,BUF,NYJ,0.311737,10.287318,33,9.560194,0.545455,33.000000
2014_12_NYJ_BUF,2014-11-24,2014,REG,12,00-0030565,G.Smith,NYJ,BUF,-0.300135,-4.201883,14,14.623637,0.428571,14.000000
2014_12_STL_SD,2014-11-23,2014,REG,12,00-0020679,S.Hill,LA,LAC,-0.268299,-9.658778,36,-8.160622,0.416667,36.000000
2014_12_STL_SD,2014-11-23,2014,REG,12,00-0022942,P.Rivers,LAC,LA,0.000833,0.030821,37,15.106307,0.594595,37.000000
2014_12_TB_CHI,2014-11-23,2014,REG,12,00-0021206,J.McCown,TB,CHI,-0.119414,-6.328930,53,-6.545643,0.377358,53.000000
2014_12_TB_CHI,2014-11-23,2014,REG,12,00-0024226,J.Cutler,CHI,TB,-0.446142,-13.384271,30,-10.569115,0.233333,30.000000
2014_12_TEN_PHI,2014-11-23,2014,REG,12,00-0026898,M.Sanchez,PHI,TEN,0.142682,6.420697,45,5.284003,0.511111,45.000000
2014_12_TEN_PHI,2014-11-23,2014,REG,12,00-0031266,Z.Mettenberger,TEN,PHI,-0.030636,-1.347999,44,-8.023441,0.363636,44.000000
2014_12_WAS_SF,2014-11-23,2014,REG,12,00-0027974,C.Kaepernick,SF,WAS,0.345701,10.716746,31,9.902805,0.516129,31.000000
2014_12_WAS_SF,2014-11-23,2014,REG,12,00-0029665,R.Griffin,WAS,SF,-0.586504,-14.076101,24,-8.552505,0.291667,24.000000
2014_13_ARI_ATL,2014-11-30,2014,REG,13,00-0025430,D.Stanton,ARI,ATL,-0.059419,-2.317341,39,-0.162593,0.487179,39.000000
2014_13_ARI_ATL,2014-11-30,2014,REG,13,00-0026143,M.Ryan,ATL,ARI,0.138808,5.829928,42,4.396545,0.619048,42.000000
2014_13_CAR_MIN,2014-11-30,2014,REG,13,00-0027939,C.Newton,CAR,MIN,-0.244850,-9.549133,39,-11.784242,0.333333,39.000000
2014_13_CAR_MIN,2014-11-30,2014,REG,13,00-0031237,T.Bridgewater,MIN,CAR,0.085329,1.962574,23,4.973567,0.434783,23.000000
2014_13_CHI_DET,2014-11-27,2014,REG,13,00-0024226,J.Cutler,CHI,DET,-0.055038,-2.806933,51,-4.484409,0.392157,51.000000
2014_13_CHI_DET,2014-11-27,2014,REG,13,00-0026498,M.Stafford,DET,CHI,0.169481,7.965619,47,7.452077,0.595745,47.000000
2014_13_CIN_TB,2014-11-30,2014,REG,13,00-0021206,J.McCown,TB,CIN,-0.131275,-3.938253,30,-12.088894,0.400000,30.000000
2014_13_CIN_TB,2014-11-30,2014,REG,13,00-0027973,A.Dalton,CIN,TB,-0.329290,-9.549404,29,10.665421,0.379310,29.000000
2014_13_CLE_BUF,2014-11-30,2014,REG,13,00-0023541,K.Orton,BUF,CLE,-0.336694,-10.437500,31,-7.385048,0.354839,31.000000
2014_13_CLE_BUF,2014-11-30,2014,REG,13,00-0026625,B.Hoyer,CLE,BUF,-0.228654,-7.316929,32,-6.263587,0.375000,32.000000
2014_13_CLE_BUF,2014-11-30,2014,REG,13,00-0031409,J.Manziel,CLE,BUF,0.032071,0.256569,8,6.032091,0.375000,8.000000
2014_13_DEN_KC,2014-11-30,2014,REG,13,00-0010346,P.Manning,DEN,KC,0.032478,1.136726,35,-6.016688,0.342857,35.000000
2014_13_DEN_KC,2014-11-30,2014,REG,13,00-0023436,A.Smith,KC,DEN,-0.333693,-10.010780,30,1.129394,0.366667,30.000000
2014_13_MIA_NYJ,2014-12-01,2014,REG,13,00-0029701,R.Tannehill,MIA,NYJ,-0.164435,-6.084113,37,9.779484,0.432432,37.000000
2014_13_MIA_NYJ,2014-12-01,2014,REG,13,00-0030565,G.Smith,NYJ,MIA,-0.324565,-4.868475,15,-9.025322,0.400000,15.000000
2014_13_NE_GB,2014-11-30,2014,REG,13,00-0019596,T.Brady,NE,GB,0.344419,12.399088,36,2.408800,0.444444,36.000000
2014_13_NE_GB,2014-11-30,2014,REG,13,00-0023459,A.Rodgers,GB,NE,0.407150,16.693157,41,4.531172,0.487805,41.000000
2014_13_NO_PIT,2014-11-30,2014,REG,13,00-0020531,D.Brees,NO,PIT,0.604930,16.938050,28,12.820812,0.571429,28.000000
2014_13_NO_PIT,2014-11-30,2014,REG,13,00-0022924,B.Roethlisberger,PIT,NO,0.167284,10.037015,60,-3.683846,0.516667,60.000000
2014_13_NYG_JAX,2014-11-30,2014,REG,13,00-0022803,E.Manning,NYG,JAX,-0.040844,-1.552066,38,6.027867,0.473684,38.000000
2014_13_NYG_JAX,2014-11-30,2014,REG,13,00-0031407,B.Bortles,JAX,NYG,-0.153561,-6.756664,44,-5.066779,0.409091,44.000000
2014_13_OAK_STL,2014-11-30,2014,REG,13,00-0020679,S.Hill,LA,LV,0.132851,3.055564,23,-11.894141,0.565217,23.000000
2014_13_OAK_STL,2014-11-30,2014,REG,13,00-0022787,M.Schaub,LV,LA,-1.119144,-13.429728,12,-16.466901,0.416667,12.000000
2014_13_OAK_STL,2014-11-30,2014,REG,13,00-0031280,D.Carr,LV,LA,-0.447375,-18.789745,42,-10.203071,0.404762,42.000000
2014_13_PHI_DAL,2014-11-27,2014,REG,13,00-0021678,T.Romo,DAL,PHI,-0.255178,-8.420866,33,-0.695630,0.363636,33.000000
2014_13_PHI_DAL,2014-11-27,2014,REG,13,00-0026898,M.Sanchez,PHI,DAL,0.302166,9.064990,30,5.486838,0.533333,30.000000
2014_13_SD_BAL,2014-11-30,2014,REG,13,00-0022942,P.Rivers,LAC,BAL,0.418705,19.679128,47,9.548585,0.638298,47.000000
2014_13_SD_BAL,2014-11-30,2014,REG,13,00-0026158,J.Flacco,BAL,LAC,0.316167,9.801180,31,-2.575604,0.451613,31.000000
2014_13_SEA_SF,2014-11-27,2014,REG,13,00-0027974,C.Kaepernick,SF,SEA,-0.483603,-15.958886,33,-8.700707,0.242424,33.000000
2014_13_SEA_SF,2014-11-27,2014,REG,13,00-0029263,R.Wilson,SEA,SF,0.292971,7.617236,26,3.094747,0.461538,26.000000
2014_13_TEN_HOU,2014-11-30,2014,REG,13,00-0023682,R.Fitzpatrick,HOU,TEN,0.943723,31.142865,33,10.078754,0.575758,33.000000
2014_13_TEN_HOU,2014-11-30,2014,REG,13,00-0027946,J.Locker,TEN,HOU,-1.242476,-17.394665,14,-0.480513,0.428571,14.000000
2014_13_TEN_HOU,2014-11-30,2014,REG,13,00-0031266,Z.Mettenberger,TEN,HOU,0.087815,1.756294,20,10.559599,0.500000,20.000000
2014_13_WAS_IND,2014-11-30,2014,REG,13,00-0027688,C.McCoy,WAS,IND,-0.003854,-0.204273,53,1.475115,0.396226,53.000000
2014_13_WAS_IND,2014-11-30,2014,REG,13,00-0029668,A.Luck,IND,WAS,0.550147,15.404105,28,19.133684,0.571429,28.000000
2014_14_ATL_GB,2014-12-08,2014,REG,14,00-0023459,A.Rodgers,GB,ATL,0.491694,18.192662,37,4.620110,0.594595,37.000000
2014_14_ATL_GB,2014-12-08,2014,REG,14,00-0026143,M.Ryan,ATL,GB,0.567766,22.710650,40,0.945178,0.575000,40.000000
2014_14_BAL_MIA,2014-12-07,2014,REG,14,00-0026158,J.Flacco,BAL,MIA,0.346772,11.443486,33,17.685096,0.606061,33.000000
2014_14_BAL_MIA,2014-12-07,2014,REG,14,00-0029701,R.Tannehill,MIA,BAL,-0.068712,-2.679785,39,1.547762,0.410256,39.000000
2014_14_BUF_DEN,2014-12-07,2014,REG,14,00-0010346,P.Manning,DEN,BUF,-0.089413,-1.788254,20,7.250485,0.400000,20.000000
2014_14_BUF_DEN,2014-12-07,2014,REG,14,00-0023541,K.Orton,BUF,DEN,0.046745,2.851415,61,-0.528295,0.426230,61.000000
2014_14_CAR_NO,2014-12-07,2014,REG,14,00-0020531,D.Brees,NO,CAR,-0.288252,-14.700840,51,-8.193534,0.352941,51.000000
2014_14_CAR_NO,2014-12-07,2014,REG,14,00-0027939,C.Newton,CAR,NO,0.330927,10.589660,32,3.493734,0.562500,32.000000
2014_14_DAL_CHI,2014-12-04,2014,REG,14,00-0021678,T.Romo,DAL,CHI,0.597498,16.132457,27,17.293050,0.592593,27.000000
2014_14_DAL_CHI,2014-12-04,2014,REG,14,00-0024226,J.Cutler,CHI,DAL,0.270798,12.456727,46,6.338214,0.521739,46.000000
2014_14_HOU_JAX,2014-12-07,2014,REG,14,00-0023682,R.Fitzpatrick,HOU,JAX,0.080009,1.600179,20,5.044854,0.450000,20.000000
2014_14_HOU_JAX,2014-12-07,2014,REG,14,00-0031407,B.Bortles,JAX,HOU,-0.210594,-9.055545,43,-17.049778,0.302326,43.000000
2014_14_IND_CLE,2014-12-07,2014,REG,14,00-0026625,B.Hoyer,CLE,IND,-0.374902,-11.621958,31,-13.558662,0.258065,31.000000
2014_14_IND_CLE,2014-12-07,2014,REG,14,00-0029668,A.Luck,IND,CLE,-0.370198,-21.471483,58,-12.472804,0.327586,58.000000
2014_14_KC_ARI,2014-12-07,2014,REG,14,00-0023436,A.Smith,KC,ARI,-0.073236,-3.222376,44,-4.246396,0.386364,44.000000
2014_14_KC_ARI,2014-12-07,2014,REG,14,00-0025430,D.Stanton,ARI,KC,0.178821,5.901098,33,-7.683835,0.424242,33.000000
2014_14_NE_SD,2014-12-07,2014,REG,14,00-0019596,T.Brady,NE,LAC,0.102015,4.590684,45,2.270964,0.466667,45.000000
2014_14_NE_SD,2014-12-07,2014,REG,14,00-0022942,P.Rivers,LAC,NE,-0.192533,-7.123733,37,-1.497233,0.270270,37.000000
2014_14_NYG_TEN,2014-12-07,2014,REG,14,00-0022803,E.Manning,NYG,TEN,0.025475,1.069958,42,-0.886493,0.523810,42.000000
2014_14_NYG_TEN,2014-12-07,2014,REG,14,00-0027946,J.Locker,TEN,NYG,-0.471898,-6.606572,14,12.076231,0.500000,14.000000
2014_14_NYG_TEN,2014-12-07,2014,REG,14,00-0031266,Z.Mettenberger,TEN,NYG,-0.698858,-20.266879,29,-6.296665,0.275862,29.000000
2014_14_NYJ_MIN,2014-12-07,2014,REG,14,00-0030565,G.Smith,NYJ,MIN,0.098618,3.155777,32,2.943445,0.406250,32.000000
2014_14_NYJ_MIN,2014-12-07,2014,REG,14,00-0031237,T.Bridgewater,MIN,NYJ,0.413881,12.416426,30,9.976467,0.533333,30.000000
2014_14_PIT_CIN,2014-12-07,2014,REG,14,00-0022924,B.Roethlisberger,PIT,CIN,0.472489,18.427068,39,0.760387,0.564103,39.000000
2014_14_PIT_CIN,2014-12-07,2014,REG,14,00-0023460,J.Campbell,CIN,PIT,-0.435231,-3.046614,7,-4.039672,0.428571,7.000000
2014_14_PIT_CIN,2014-12-07,2014,REG,14,00-0027973,A.Dalton,CIN,PIT,0.375576,11.642862,31,7.952546,0.548387,31.000000
2014_14_SEA_PHI,2014-12-07,2014,REG,14,00-0026898,M.Sanchez,PHI,SEA,-0.480189,-11.044354,23,-12.334742,0.217391,23.000000
2014_14_SEA_PHI,2014-12-07,2014,REG,14,00-0029263,R.Wilson,SEA,PHI,0.184175,7.182834,39,8.037392,0.461538,39.000000
2014_14_SF_OAK,2014-12-07,2014,REG,14,00-0027974,C.Kaepernick,SF,LV,-0.156920,-5.962952,38,-7.072729,0.368421,38.000000
2014_14_SF_OAK,2014-12-07,2014,REG,14,00-0031280,D.Carr,LV,SF,0.460841,13.364380,29,15.360475,0.551724,29.000000
2014_14_STL_WAS,2014-12-07,2014,REG,14,00-0020679,S.Hill,LA,WAS,0.383510,9.971248,26,7.896206,0.461538,26.000000
2014_14_STL_WAS,2014-12-07,2014,REG,14,00-0027688,C.McCoy,WAS,LA,-0.283482,-10.772313,38,-8.464182,0.342105,38.000000
2014_14_STL_WAS,2014-12-07,2014,REG,14,00-0029665,R.Griffin,WAS,LA,-0.342916,-1.714578,5,8.798167,0.400000,5.000000
2014_14_TB_DET,2014-12-07,2014,REG,14,00-0021206,J.McCown,TB,DET,-0.119908,-5.395842,45,-8.071832,0.355556,45.000000
2014_14_TB_DET,2014-12-07,2014,REG,14,00-0026498,M.Stafford,DET,TB,0.406844,15.460075,38,10.647893,0.631579,38.000000
2014_15_ARI_STL,2014-12-11,2014,REG,15,00-0020679,S.Hill,LA,ARI,-0.212095,-8.695897,41,-12.646202,0.365854,41.000000
2014_15_ARI_STL,2014-12-11,2014,REG,15,00-0025430,D.Stanton,ARI,LA,-0.258523,-5.428975,21,-11.385947,0.285714,21.000000
2014_15_ARI_STL,2014-12-11,2014,REG,15,00-0029531,R.Lindley,ARI,LA,-0.536171,-5.361713,10,-24.723575,0.200000,10.000000
2014_15_CIN_CLE,2014-12-14,2014,REG,15,00-0027973,A.Dalton,CIN,CLE,-0.181318,-4.714271,26,0.828494,0.384615,26.000000
2014_15_CIN_CLE,2014-12-14,2014,REG,15,00-0031409,J.Manziel,CLE,CIN,-0.777911,-16.336128,21,-8.199086,0.238095,21.000000
2014_15_DAL_PHI,2014-12-14,2014,REG,15,00-0021678,T.Romo,DAL,PHI,0.468474,15.928124,34,13.630000,0.529412,34.000000
2014_15_DAL_PHI,2014-12-14,2014,REG,15,00-0026898,M.Sanchez,PHI,DAL,0.111775,3.576791,32,-4.692274,0.343750,32.000000
2014_15_DEN_SD,2014-12-14,2014,REG,15,00-0010346,P.Manning,DEN,LAC,0.639902,13.437947,21,12.553491,0.619048,21.000000
2014_15_DEN_SD,2014-12-14,2014,REG,15,00-0022942,P.Rivers,LAC,DEN,-0.085419,-3.502170,41,-6.132018,0.463415,41.000000
2014_15_DEN_SD,2014-12-14,2014,REG,15,00-0029682,B.Osweiler,DEN,LAC,-0.619556,-1.239111,2,-73.719603,0.000000,2.000000
2014_15_GB_BUF,2014-12-14,2014,REG,15,00-0023459,A.Rodgers,GB,BUF,-0.325070,-13.977993,43,-21.588650,0.348837,43.000000
2014_15_GB_BUF,2014-12-14,2014,REG,15,00-0023541,K.Orton,BUF,GB,-0.328157,-9.844715,30,-14.546424,0.266667,30.000000
2014_15_HOU_IND,2014-12-14,2014,REG,15,00-0023682,R.Fitzpatrick,HOU,IND,-0.235280,-1.411681,6,-19.400657,0.333333,6.000000
2014_15_HOU_IND,2014-12-14,2014,REG,15,00-0029668,A.Luck,IND,HOU,-0.286026,-10.296932,36,-8.778874,0.388889,36.000000
2014_15_HOU_IND,2014-12-14,2014,REG,15,00-0031064,T.Savage,HOU,IND,-0.110915,-2.218302,20,-5.875275,0.350000,20.000000
2014_15_JAX_BAL,2014-12-14,2014,REG,15,00-0026158,J.Flacco,BAL,JAX,0.226033,6.780997,30,1.961946,0.533333,30.000000
2014_15_JAX_BAL,2014-12-14,2014,REG,15,00-0031407,B.Bortles,JAX,BAL,-0.258596,-11.636801,45,-4.741146,0.355556,45.000000
2014_15_MIA_NE,2014-12-14,2014,REG,15,00-0019596,T.Brady,NE,MIA,0.221261,7.744128,35,-0.713879,0.514286,35.000000
2014_15_MIA_NE,2014-12-14,2014,REG,15,00-0029701,R.Tannehill,MIA,NE,-0.080855,-4.123605,51,2.541669,0.450980,51.000000
2014_15_MIN_DET,2014-12-14,2014,REG,15,00-0026498,M.Stafford,DET,MIN,-0.073680,-2.063042,28,-8.062890,0.357143,28.000000
2014_15_MIN_DET,2014-12-14,2014,REG,15,00-0031237,T.Bridgewater,MIN,DET,-0.120744,-5.191998,43,5.719129,0.534884,43.000000
2014_15_NO_CHI,2014-12-15,2014,REG,15,00-0020531,D.Brees,NO,CHI,0.634940,24.127712,38,17.904979,0.631579,38.000000
2014_15_NO_CHI,2014-12-15,2014,REG,15,00-0024226,J.Cutler,CHI,NO,-0.407347,-15.886545,39,-9.218603,0.384615,39.000000
2014_15_NYJ_TEN,2014-12-14,2014,REG,15,00-0024296,C.Whitehurst,TEN,NYJ,-0.155595,-3.734289,24,-17.622484,0.333333,24.000000
2014_15_NYJ_TEN,2014-12-14,2014,REG,15,00-0027946,J.Locker,TEN,NYJ,-0.189071,-2.079777,11,-11.602099,0.363636,11.000000
2014_15_NYJ_TEN,2014-12-14,2014,REG,15,00-0030565,G.Smith,NYJ,TEN,0.034523,1.104724,32,-2.206305,0.406250,32.000000
2014_15_OAK_KC,2014-12-14,2014,REG,15,00-0023436,A.Smith,KC,LV,0.424387,13.155985,31,-6.633372,0.451613,31.000000
2014_15_OAK_KC,2014-12-14,2014,REG,15,00-0026544,C.Daniel,KC,LV,-1.124377,-1.124377,1,-84.990376,0.000000,1.000000
2014_15_OAK_KC,2014-12-14,2014,REG,15,00-0031280,D.Carr,LV,KC,-0.281775,-16.624746,59,-12.557061,0.305085,59.000000
2014_15_PIT_ATL,2014-12-14,2014,REG,15,00-0022924,B.Roethlisberger,PIT,ATL,0.500882,17.530854,35,12.311383,0.628571,35.000000
2014_15_PIT_ATL,2014-12-14,2014,REG,15,00-0026143,M.Ryan,ATL,PIT,0.090560,3.350724,37,0.410086,0.486486,37.000000
2014_15_SF_SEA,2014-12-14,2014,REG,15,00-0027974,C.Kaepernick,SF,SEA,-0.126287,-3.157169,25,-7.862082,0.360000,25.000000
2014_15_SF_SEA,2014-12-14,2014,REG,15,00-0029263,R.Wilson,SEA,SF,0.057239,1.659936,29,-0.405388,0.448276,29.000000
2014_15_TB_CAR,2014-12-14,2014,REG,15,00-0021206,J.McCown,TB,CAR,-0.259527,-8.045338,31,-8.387662,0.354839,31.000000
2014_15_TB_CAR,2014-12-14,2014,REG,15,00-0023645,D.Anderson,CAR,TB,0.167705,7.211314,43,5.997584,0.534884,43.000000
2014_15_WAS_NYG,2014-12-14,2014,REG,15,00-0022803,E.Manning,NYG,WAS,0.292604,10.241141,35,3.477422,0.485714,35.000000
2014_15_WAS_NYG,2014-12-14,2014,REG,15,00-0027688,C.McCoy,WAS,NYG,0.122018,0.854127,7,-8.303211,0.571429,7.000000
2014_15_WAS_NYG,2014-12-14,2014,REG,15,00-0029665,R.Griffin,WAS,NYG,-0.116750,-3.969501,34,3.134404,0.294118,34.000000
2014_16_ATL_NO,2014-12-21,2014,REG,16,00-0020531,D.Brees,NO,ATL,-0.175906,-8.971183,51,0.931727,0.470588,51.000000
2014_16_ATL_NO,2014-12-21,2014,REG,16,00-0026143,M.Ryan,ATL,NO,0.440292,17.611680,40,8.316267,0.550000,40.000000
2014_16_BAL_HOU,2014-12-21,2014,REG,16,00-0026158,J.Flacco,BAL,HOU,-0.433391,-22.969722,53,-19.828408,0.301887,53.000000
2014_16_BAL_HOU,2014-12-21,2014,REG,16,00-0028986,C.Keenum,HOU,BAL,-0.258682,-10.864661,42,-16.216759,0.333333,42.000000
2014_16_BUF_OAK,2014-12-21,2014,REG,16,00-0023541,K.Orton,BUF,LV,0.050081,2.554125,51,-1.719563,0.411765,51.000000
2014_16_BUF_OAK,2014-12-21,2014,REG,16,00-0031280,D.Carr,LV,BUF,0.043741,1.530951,35,-12.266123,0.400000,35.000000
2014_16_CLE_CAR,2014-12-21,2014,REG,16,00-0026625,B.Hoyer,CLE,CAR,0.070347,1.125547,16,-7.857932,0.312500,16.000000
2014_16_CLE_CAR,2014-12-21,2014,REG,16,00-0027939,C.Newton,CAR,CLE,0.112179,3.589730,32,-4.471378,0.406250,32.000000
2014_16_CLE_CAR,2014-12-21,2014,REG,16,00-0031409,J.Manziel,CLE,CAR,0.132001,1.056004,8,-27.874449,0.250000,8.000000
2014_16_DEN_CIN,2014-12-22,2014,REG,16,00-0010346,P.Manning,DEN,CIN,-0.201005,-9.246217,46,0.467675,0.456522,46.000000
2014_16_DEN_CIN,2014-12-22,2014,REG,16,00-0027973,A.Dalton,CIN,DEN,-0.303557,-7.588927,25,3.584036,0.360000,25.000000
2014_16_DET_CHI,2014-12-21,2014,REG,16,00-0026498,M.Stafford,DET,CHI,-0.005864,-0.252141,43,-6.988885,0.395349,43.000000
2014_16_DET_CHI,2014-12-21,2014,REG,16,00-0027659,J.Clausen,CHI,DET,-0.107217,-4.395914,41,-0.428691,0.365854,41.000000
2014_16_GB_TB,2014-12-21,2014,REG,16,00-0021206,J.McCown,TB,GB,-0.477516,-15.758031,33,-12.783790,0.272727,33.000000
2014_16_GB_TB,2014-12-21,2014,REG,16,00-0023459,A.Rodgers,GB,TB,0.287206,11.775444,41,11.317484,0.609756,41.000000
2014_16_IND_DAL,2014-12-21,2014,REG,16,00-0007091,M.Hasselbeck,IND,DAL,-0.325108,-7.477477,23,2.239103,0.521739,23.000000
2014_16_IND_DAL,2014-12-21,2014,REG,16,00-0021678,T.Romo,DAL,IND,1.039512,21.829761,21,21.323913,0.809524,21.000000
2014_16_IND_DAL,2014-12-21,2014,REG,16,00-0029668,A.Luck,IND,DAL,-0.476263,-10.477786,22,2.007975,0.363636,22.000000
2014_16_IND_DAL,2014-12-21,2014,REG,16,00-0029677,B.Weeden,DAL,IND,4.872750,4.872750,1,68.456519,1.000000,1.000000
