game_id,game_date,season,season_type,week,passer_player_id,passer_player_name,posteam,defteam,plays,epa,cpoe,success,age,log_pick,def_rating,adj_epa,b1_expanding,b2_prev_season,b3_ewma,b4_last12,k_epa,k_adj_epa,k_adj_epa_var,k_cpoe,k_success,k_informed,k_informed_pre,k_informed_var,leaf_v34,leaf_v34_pre,leaf_v34_unrestricted
2013_04_PIT_MIN,2013-09-29,2013,REG,4,00-0023662,M.Cassel,MIN,PIT,26,0.572547,-0.292787,0.500000,31.370294,5.438079,-0.013894,0.586441,-0.002396,-0.131977,-0.195010,-0.146313,-0.019333,-0.032451,0.001247,-1.745978,0.424084,-0.041429,-0.062466,0.001247,0.019217,0.010536,0.003218
2013_04_SEA_HOU,2013-09-29,2013,REG,4,00-0022787,M.Schaub,HOU,SEA,53,-0.104328,0.432422,0.433962,32.262834,4.499810,-0.065595,-0.038733,0.133926,0.148519,-0.029344,0.035859,0.101871,0.097875,0.001109,1.574850,0.476591,0.086681,0.094512,0.001109,0.108225,0.112237,0.105549
2013_04_SEA_HOU,2013-09-29,2013,REG,4,00-0029263,R.Wilson,SEA,HOU,28,-0.262920,-10.567560,0.321429,24.832307,4.317488,-0.018389,-0.244531,0.193875,0.193535,0.258548,0.318912,0.122779,0.131280,0.001765,2.507893,0.462267,0.132863,0.152478,0.001765,0.129165,0.142540,0.117999
2013_04_WAS_OAK,2013-09-29,2013,REG,4,00-0026349,M.Flynn,LV,WAS,39,-0.393796,0.110415,0.384615,28.276523,5.342334,0.047712,-0.441508,0.026570,0.406001,0.030350,0.117420,-0.050625,-0.049403,0.002922,-0.209280,0.431786,-0.064917,-0.016489,0.002922,0.025630,0.044778,0.009109
2013_04_WAS_OAK,2013-09-29,2013,REG,4,00-0029665,R.Griffin,WAS,LV,32,0.087561,0.602351,0.406250,23.627652,0.693147,0.042826,0.044735,0.181448,0.202222,0.173282,0.187625,0.124667,0.116585,0.001588,1.505649,0.462243,0.124259,0.128518,0.001588,0.117559,0.120231,0.108911
2013_04_MIA_NO,2013-09-30,2013,REG,4,00-0020531,D.Brees,NO,MIA,41,0.601382,9.717641,0.634146,34.707734,3.465736,-0.004547,0.605929,0.205970,0.166545,0.198215,0.152711,0.227574,0.224142,0.001050,4.046787,0.520706,0.201269,0.183068,0.001050,0.182873,0.173319,0.192160
2013_04_MIA_NO,2013-09-30,2013,REG,4,00-0029701,R.Tannehill,MIA,NO,39,-0.160185,-0.019082,0.487179,25.177276,2.079442,-0.012834,-0.147351,-0.013324,-0.036654,0.004006,-0.016004,-0.026526,-0.030663,0.001496,-1.305892,0.440498,-0.028327,-0.020952,0.001496,0.032130,0.033547,0.021876
2013_05_BUF_CLE,2013-10-03,2013,REG,5,00-0026625,B.Hoyer,CLE,BUF,4,-0.045451,-2.974603,0.500000,27.972621,5.572154,-0.008361,-0.037090,-0.062174,-0.194544,-0.156033,-0.062174,-0.055204,-0.046834,0.002716,-2.024570,0.408310,-0.062580,-0.062860,0.002716,0.004889,0.004574,-0.016963
2013_05_BUF_CLE,2013-10-03,2013,REG,5,00-0029677,B.Weeden,CLE,BUF,29,0.033838,-2.067057,0.379310,29.971253,3.091042,-0.008361,0.042199,-0.072756,-0.055835,-0.115012,-0.077089,-0.066705,-0.076029,0.001497,-3.138499,0.401010,-0.081815,-0.087443,0.001497,-0.013505,-0.015613,-0.035579
2013_05_BUF_CLE,2013-10-03,2013,REG,5,00-0030024,J.Tuel,BUF,CLE,22,-0.631063,-18.200682,0.227273,22.639288,5.572154,-0.015407,-0.615656,,,,,-0.108101,-0.106561,0.004545,-1.905213,0.400729,-0.133672,-0.080124,0.004545,-0.022183,0.010233,-0.047277
2013_05_BUF_CLE,2013-10-03,2013,REG,5,00-0030526,E.Manuel,BUF,CLE,22,0.070963,-7.230279,0.500000,23.542779,2.772589,-0.015407,0.086370,-0.106372,,-0.047517,-0.106372,-0.065387,-0.063065,0.002890,-1.468162,0.420222,-0.065184,-0.075474,0.002890,0.011820,0.008670,-0.006413
2013_05_BAL_MIA,2013-10-06,2013,REG,5,00-0026158,J.Flacco,BAL,MIA,34,0.124326,0.128876,0.470588,28.720055,2.890372,0.018284,0.106042,0.049418,0.029760,-0.009964,0.034140,0.037658,0.040252,0.001144,-0.150373,0.413710,0.033472,0.030536,0.001144,0.057322,0.055561,0.032743
2013_05_BAL_MIA,2013-10-06,2013,REG,5,00-0029701,R.Tannehill,MIA,BAL,45,-0.011391,-3.870781,0.333333,25.193703,2.079442,-0.017414,0.006023,-0.021772,-0.036654,-0.029866,-0.047974,-0.025541,-0.028277,0.001445,-1.434613,0.433528,-0.026440,-0.028699,0.001445,0.029866,0.031993,0.017002
2013_05_CAR_ARI,2013-10-06,2013,REG,5,00-0021429,C.Palmer,ARI,CAR,30,-0.090037,10.640000,0.533333,33.776865,0.000000,-0.001979,-0.088058,0.063528,0.033279,-0.038157,-0.043996,0.016223,0.015034,0.001139,0.892354,0.460712,-0.005243,-0.002314,0.001139,0.064537,0.062870,0.057206
2013_05_CAR_ARI,2013-10-06,2013,REG,5,00-0027939,C.Newton,CAR,ARI,46,-0.434112,-5.515221,0.434783,24.405202,0.000000,-0.015955,-0.418157,0.097872,0.107073,0.149820,0.152409,0.057184,0.053560,0.001274,-1.138448,0.441211,0.063994,0.094006,0.001274,0.067553,0.080364,0.056875
2013_05_DEN_DAL,2013-10-06,2013,REG,5,00-0010346,P.Manning,DEN,DAL,42,0.780601,14.563522,0.761905,37.535934,0.000000,0.013086,0.767515,0.278871,0.271749,0.480750,0.350576,0.323025,0.308749,0.001111,6.741014,0.551744,0.282026,0.258257,0.001111,0.243493,0.229755,0.258816
2013_05_DEN_DAL,2013-10-06,2013,REG,5,00-0021678,T.Romo,DAL,DEN,40,0.768498,11.674931,0.575000,33.459274,5.572154,-0.021308,0.789806,0.166884,0.124108,0.159289,0.164072,0.165920,0.164025,0.001086,3.967483,0.502706,0.144379,0.115061,0.001086,0.156535,0.142818,0.158657
2013_05_DET_GB,2013-10-06,2013,REG,5,00-0023459,A.Rodgers,GB,DET,31,0.206404,8.419045,0.451613,29.845311,3.178054,-0.023610,0.230014,0.228593,0.187951,0.210542,0.177150,0.243190,0.249379,0.001129,5.528217,0.509629,0.241572,0.241992,0.001129,0.207153,0.207241,0.207965
2013_05_DET_GB,2013-10-06,2013,REG,5,00-0026498,M.Stafford,DET,GB,46,-0.023585,-1.580160,0.413043,25.661875,0.000000,0.016533,-0.040118,0.036151,0.045473,0.061105,0.010309,0.048796,0.056662,0.001045,-1.972956,0.464778,0.062773,0.067967,0.001045,0.066395,0.068877,0.067687
2013_05_HOU_SF,2013-10-06,2013,REG,5,00-0022787,M.Schaub,HOU,SF,36,-0.391932,-8.247422,0.277778,32.281999,4.499810,-0.024145,-0.367787,0.129722,0.148519,-0.044813,-0.001495,0.082095,0.079226,0.001112,1.289931,0.468629,0.067270,0.085420,0.001112,0.096576,0.107763,0.091335
2013_05_HOU_SF,2013-10-06,2013,REG,5,00-0027974,C.Kaepernick,SF,HOU,16,0.212946,-13.992009,0.312500,25.924709,3.583519,-0.026331,0.239277,0.137220,0.225924,0.067825,0.137690,0.076914,0.088308,0.002041,-0.016030,0.435706,0.081687,0.076367,0.002041,0.082019,0.084067,0.066173
2013_05_HOU_SF,2013-10-06,2013,REG,5,00-0028090,T.Yates,HOU,SF,5,-0.063415,-3.288957,0.400000,26.360027,5.023881,-0.024145,-0.039270,-0.062675,-0.472583,-0.453061,-0.062675,-0.056988,-0.066931,0.003120,-1.476132,0.425466,-0.080116,-0.080763,0.003120,0.007689,0.007713,-0.008274
2013_05_JAX_STL,2013-10-06,2013,REG,5,00-0026197,C.Henne,JAX,LA,13,0.147489,-3.953654,0.461538,28.262834,4.043051,0.018485,0.129004,-0.024488,-0.134392,-0.156506,-0.138003,-0.053355,-0.052976,0.001251,-1.846822,0.420340,-0.059494,-0.062612,0.001251,0.010745,0.009635,-0.006514
2013_05_JAX_STL,2013-10-06,2013,REG,5,00-0027854,S.Bradford,LA,JAX,36,0.127882,-8.901007,0.388889,25.911020,0.000000,0.035660,0.092222,-0.077992,0.008569,-0.077651,-0.021896,-0.060741,-0.061547,0.001107,-4.277653,0.424053,-0.059724,-0.066034,0.001107,-0.008832,-0.009560,-0.018471
2013_05_JAX_STL,2013-10-06,2013,REG,5,00-0027948,B.Gabbert,JAX,LA,21,-0.490872,-14.263418,0.333333,23.975359,2.302585,0.018485,-0.509357,-0.227282,-0.123207,-0.407508,-0.229716,-0.219226,-0.225652,0.001437,-6.873489,0.364906,-0.218400,-0.209345,0.001437,-0.104708,-0.099665,-0.132162
2013_05_KC_TEN,2013-10-06,2013,REG,5,00-0023436,A.Smith,KC,TEN,41,-0.149865,-7.637133,0.390244,29.415469,0.000000,-0.009092,-0.140773,-0.027725,0.138685,0.087096,0.096179,0.026835,0.023665,0.001257,-1.247476,0.431407,0.016610,0.025165,0.001257,0.046645,0.052453,0.032283
2013_05_KC_TEN,2013-10-06,2013,REG,5,00-0023682,R.Fitzpatrick,TEN,KC,44,-0.192374,-10.128837,0.363636,30.866530,5.521461,-0.027154,-0.165220,-0.045542,0.016548,0.149387,-0.004737,-0.028459,-0.025410,0.001210,-1.535120,0.416584,-0.034245,-0.026880,0.001210,0.021614,0.027989,0.001919
2013_05_NE_CIN,2013-10-06,2013,REG,5,00-0019596,T.Brady,NE,CIN,41,-0.200320,-8.986175,0.341463,36.175222,5.293305,-0.021584,-0.178736,0.272127,0.286657,0.248055,0.237543,0.241512,0.250994,0.001083,1.468826,0.504274,0.224756,0.243513,0.001083,0.165341,0.177146,0.174084
2013_05_NE_CIN,2013-10-06,2013,REG,5,00-0027973,A.Dalton,CIN,NE,31,-0.046323,6.809869,0.451613,25.938398,3.555348,-0.009598,-0.036725,0.004419,0.001069,-0.031873,-0.004155,-0.007964,-0.005477,0.001229,0.356627,0.437600,-0.007031,-0.005855,0.001229,0.053166,0.051840,0.037481
2013_05_NO_CHI,2013-10-06,2013,REG,5,00-0020531,D.Brees,NO,CHI,36,0.452679,19.183130,0.555556,34.724162,3.465736,-0.045822,0.498501,0.209455,0.166545,0.281388,0.178905,0.236147,0.234591,0.001058,4.457942,0.522033,0.211377,0.200009,0.001058,0.190397,0.182411,0.199183
2013_05_NO_CHI,2013-10-06,2013,REG,5,00-0024226,J.Cutler,CHI,NO,36,0.024958,12.525667,0.472222,30.439425,2.397895,-0.019886,0.044844,0.030786,-0.048007,-0.029831,-0.058397,-0.014497,-0.014253,0.001191,0.885266,0.431673,-0.022522,-0.025539,0.001191,0.050357,0.045660,0.030919
2013_05_PHI_NYG,2013-10-06,2013,REG,5,00-0020245,M.Vick,PHI,NYG,14,-0.009827,-8.100017,0.357143,33.278576,0.000000,0.032386,-0.042213,0.034492,-0.004558,0.073258,0.021488,0.046078,0.043678,0.001232,0.323707,0.434383,0.026530,0.027737,0.001232,0.064321,0.066034,0.047256
2013_05_PHI_NYG,2013-10-06,2013,REG,5,00-0022803,E.Manning,NYG,PHI,53,-0.048294,-9.376660,0.415094,32.755647,0.000000,0.072484,-0.120778,0.061956,0.103570,-0.054835,-0.032900,0.059005,0.051035,0.001130,-0.419018,0.460670,0.038969,0.049142,0.001130,0.069669,0.077556,0.065444
2013_05_PHI_NYG,2013-10-06,2013,REG,5,00-0029567,N.Foles,PHI,NYG,26,0.370714,11.601014,0.500000,24.709103,4.477337,0.032386,0.338328,-0.048638,-0.064772,0.071725,-0.048638,-0.023328,-0.039434,0.002200,0.074074,0.409168,-0.043634,-0.066806,0.002200,0.029748,0.015691,0.002961
2013_05_SD_OAK,2013-10-06,2013,REG,5,00-0022942,P.Rivers,LAC,LV,50,0.271528,12.074467,0.580000,31.827515,1.386294,0.042292,0.229236,0.189302,-0.003262,0.206541,0.088135,0.155011,0.152202,0.001139,5.279327,0.491828,0.143931,0.138782,0.001139,0.164509,0.158764,0.158799
2013_05_SEA_IND,2013-10-06,2013,REG,5,00-0029263,R.Wilson,SEA,IND,33,0.202321,-8.969913,0.424242,24.851472,4.317488,-0.019975,0.222296,0.170012,0.193535,0.150969,0.285566,0.127273,0.136422,0.001712,2.020577,0.460118,0.138438,0.133417,0.001712,0.126524,0.129368,0.115654
2013_05_SEA_IND,2013-10-06,2013,REG,5,00-0029668,A.Luck,IND,SEA,33,0.084545,-6.511559,0.454545,24.065708,0.000000,-0.068681,0.153226,0.040259,0.021281,0.108826,0.008391,0.031932,0.026809,0.001374,-2.349877,0.437435,0.035573,0.029985,0.001374,0.045918,0.044915,0.036770
2013_05_NYJ_ATL,2013-10-07,2013,REG,5,00-0026143,M.Ryan,ATL,NYJ,47,0.281857,14.740685,0.617021,28.391513,1.098612,-0.023566,0.305423,0.168016,0.218646,0.204816,0.177565,0.189432,0.185113,0.001076,3.359339,0.496315,0.178741,0.171996,0.001076,0.162283,0.154434,0.163126
2013_05_NYJ_ATL,2013-10-07,2013,REG,5,00-0030565,G.Smith,NYJ,ATL,24,0.400406,12.618121,0.541667,22.992471,3.663562,0.014321,0.386085,-0.090289,,-0.086394,-0.090289,-0.035653,-0.040423,0.002822,-0.320503,0.421355,-0.046309,-0.077719,0.002822,0.028712,0.009844,0.008030
2013_06_NYG_CHI,2013-10-10,2013,REG,6,00-0022803,E.Manning,NYG,CHI,27,-0.031970,0.228748,0.481481,32.766598,0.000000,-0.028983,-0.002987,0.060527,0.103570,-0.053486,-0.020723,0.056197,0.049368,0.001143,-0.404756,0.461312,0.036452,0.037708,0.001143,0.069040,0.069208,0.065056
2013_06_NYG_CHI,2013-10-10,2013,REG,6,00-0024226,J.Cutler,CHI,NYG,36,0.236424,8.514861,0.611111,30.450376,2.397895,0.038747,0.197677,0.030723,-0.048007,-0.018528,-0.060504,-0.003769,-0.005192,0.001188,1.118760,0.439345,-0.013463,-0.022894,0.001188,0.057702,0.050221,0.040870
2013_06_ARI_SF,2013-10-13,2013,REG,6,00-0021429,C.Palmer,ARI,SF,42,-0.081515,1.601460,0.333333,33.796030,0.000000,-0.038606,-0.042909,0.062216,0.033279,-0.048860,-0.057519,0.011576,0.012279,0.001132,0.916427,0.454655,-0.008235,-0.006503,0.001132,0.062019,0.064075,0.052097
2013_06_ARI_SF,2013-10-13,2013,REG,6,00-0027974,C.Kaepernick,SF,ARI,31,-0.037609,-6.996842,0.451613,25.943874,3.583519,-0.036131,-0.001478,0.140392,0.225924,0.097763,0.156094,0.069941,0.082841,0.001964,-0.329646,0.436675,0.076275,0.081316,0.001964,0.077652,0.081883,0.063013
2013_06_CAR_MIN,2013-10-13,2013,REG,6,00-0023662,M.Cassel,MIN,CAR,47,-0.224372,4.647195,0.404255,31.408624,5.438079,-0.005815,-0.218557,0.004430,-0.131977,-0.036663,-0.118065,-0.031113,-0.043143,0.001222,-1.481388,0.422945,-0.051956,-0.041801,0.001222,0.017285,0.019081,0.000183
2013_06_CAR_MIN,2013-10-13,2013,REG,6,00-0027939,C.Newton,CAR,MIN,27,0.774998,7.607150,0.592593,24.424367,0.000000,0.008108,0.766890,0.077698,0.107073,0.029355,0.077259,0.081956,0.078177,0.001278,-0.911357,0.446436,0.088787,0.064548,0.001278,0.079952,0.067757,0.070816
2013_06_CIN_BUF,2013-10-13,2013,REG,6,00-0027253,T.Lewis,BUF,CIN,37,0.079868,-4.793391,0.405405,25.900068,5.572154,-0.029821,0.109689,-0.007964,-0.007964,-0.007964,-0.007964,-0.026586,-0.017319,0.003741,-0.717474,0.430182,-0.040373,-0.064479,0.003741,0.029908,0.025126,0.013900
2013_06_CIN_BUF,2013-10-13,2013,REG,6,00-0027973,A.Dalton,CIN,BUF,43,0.367624,0.329037,0.511628,25.957563,3.555348,-0.008324,0.375948,0.003207,0.001069,-0.034854,-0.032452,0.011613,0.014404,0.001212,0.355543,0.441459,0.012579,-0.007403,0.001212,0.061376,0.053030,0.047247
2013_06_DET_CLE,2013-10-13,2013,REG,6,00-0026498,M.Stafford,DET,CLE,44,0.231695,-2.564689,0.522727,25.681040,0.000000,-0.027725,0.259420,0.034885,0.045473,0.043634,-0.014494,0.057199,0.065978,0.001044,-1.992834,0.467440,0.071454,0.062401,0.001044,0.070122,0.066259,0.072552
2013_06_DET_CLE,2013-10-13,2013,REG,6,00-0029677,B.Weeden,CLE,DET,44,-0.102100,3.649935,0.477273,29.998631,3.091042,-0.017397,-0.084703,-0.068142,-0.055835,-0.084304,-0.079863,-0.068961,-0.076582,0.001448,-2.805854,0.405870,-0.082348,-0.082187,0.001448,-0.009593,-0.013641,-0.030455
2013_06_GB_BAL,2013-10-13,2013,REG,6,00-0023459,A.Rodgers,GB,BAL,35,0.109880,-8.730074,0.428571,29.864476,3.178054,-0.018468,0.128348,0.228365,0.187951,0.209688,0.201589,0.237906,0.244582,0.001132,5.122150,0.506416,0.236727,0.241200,0.001132,0.201093,0.207016,0.201587
2013_06_GB_BAL,2013-10-13,2013,REG,6,00-0026158,J.Flacco,BAL,GB,39,0.081886,-2.308720,0.333333,28.739220,2.890372,0.012733,0.069153,0.050303,0.029760,0.017740,0.005467,0.039625,0.041537,0.001141,-0.219564,0.410134,0.034704,0.033100,0.001141,0.056231,0.057186,0.030321
2013_06_JAX_DEN,2013-10-13,2013,REG,6,00-0010346,P.Manning,DEN,JAX,42,0.257262,2.488576,0.452381,37.555099,0.000000,0.037167,0.220095,0.284483,0.271749,0.542609,0.406636,0.319966,0.304626,0.001107,6.599887,0.547123,0.277944,0.280766,0.001107,0.239568,0.243031,0.253318
2013_06_JAX_DEN,2013-10-13,2013,REG,6,00-0026197,C.Henne,JAX,DEN,45,0.025411,3.465734,0.511111,28.281999,4.043051,0.008735,0.016676,-0.023061,-0.134392,-0.093792,-0.098095,-0.048997,-0.049122,0.001229,-1.629690,0.425362,-0.055632,-0.059866,0.001229,0.015337,0.010608,-0.000369
2013_06_NO_NE,2013-10-13,2013,REG,6,00-0019596,T.Brady,NE,NO,47,0.090895,-1.444055,0.446809,36.194387,5.293305,-0.019259,0.110154,0.266983,0.286657,0.155556,0.202250,0.233894,0.243871,0.001076,1.362919,0.501368,0.217763,0.223496,0.001076,0.161107,0.164879,0.168918
2013_06_NO_NE,2013-10-13,2013,REG,6,00-0020531,D.Brees,NO,NE,37,0.178020,-10.055058,0.378378,34.743326,3.465736,-0.011628,0.189648,0.211323,0.166545,0.316726,0.186346,0.233858,0.232821,0.001064,4.051079,0.516376,0.209310,0.210116,0.001064,0.184694,0.189936,0.192127
2013_06_OAK_KC,2013-10-13,2013,REG,6,00-0023436,A.Smith,KC,LV,34,-0.294409,-16.863019,0.264706,29.434634,0.000000,0.051234,-0.345643,-0.029839,0.138685,0.038211,0.076967,0.013162,0.007946,0.001252,-1.725544,0.424312,0.000835,0.016238,0.001252,0.034934,0.046509,0.018839
2013_06_PHI_TB,2013-10-13,2013,REG,6,00-0029567,N.Foles,PHI,TB,32,0.595638,5.733932,0.531250,24.728268,4.477337,0.004138,0.591500,-0.014243,-0.064772,0.133406,-0.014243,0.018242,0.002939,0.002099,0.346246,0.417367,-0.000461,-0.043079,0.002099,0.050058,0.029951,0.025888
2013_06_PHI_TB,2013-10-13,2013,REG,6,00-0030520,M.Glennon,TB,PHI,45,0.044297,5.423224,0.422222,23.835729,4.290459,0.063230,-0.018933,-0.226535,,-0.226535,-0.226535,-0.062646,-0.071985,0.003508,-0.825397,0.413766,-0.084969,-0.097345,0.003508,0.008258,-0.002135,-0.014221
2013_06_PIT_NYJ,2013-10-13,2013,REG,6,00-0022924,B.Roethlisberger,PIT,NYJ,33,0.269357,12.510707,0.454545,31.616701,2.397895,-0.010677,0.280034,0.108935,0.143482,0.004230,0.006715,0.111869,0.111315,0.001129,3.282348,0.479606,0.103219,0.096378,0.001129,0.129484,0.125105,0.123761
2013_06_PIT_NYJ,2013-10-13,2013,REG,6,00-0030565,G.Smith,NYJ,PIT,37,-0.339592,-3.701338,0.405405,23.008898,3.663562,0.001297,-0.340889,-0.022216,,0.014033,-0.022216,-0.064846,-0.069283,0.002596,-0.537875,0.419823,-0.074103,-0.045755,0.002596,0.016287,0.028915,-0.004404
2013_06_STL_HOU,2013-10-13,2013,REG,6,00-0022787,M.Schaub,HOU,LA,24,0.201995,1.087365,0.333333,32.301164,4.499810,0.007848,0.194147,0.123545,0.148519,-0.116424,-0.009403,0.085349,0.082345,0.001131,1.285972,0.464957,0.069487,0.066009,0.001131,0.096370,0.096115,0.089590
2013_06_STL_HOU,2013-10-13,2013,REG,6,00-0027854,S.Bradford,LA,HOU,16,0.723279,11.574965,0.687500,25.930185,0.000000,-0.022527,0.745806,-0.073935,0.008569,-0.035249,-0.045652,-0.046486,-0.046867,0.001136,-4.065242,0.428843,-0.045442,-0.060096,0.001136,-0.000524,-0.008968,-0.008731
2013_06_STL_HOU,2013-10-13,2013,REG,6,00-0028090,T.Yates,HOU,LA,19,-0.588614,4.288539,0.368421,26.379192,5.023881,0.007848,-0.596462,-0.062698,-0.472583,-0.372678,-0.062698,-0.087188,-0.097011,0.002990,-1.264562,0.422225,-0.109798,-0.080488,0.002990,-0.002271,0.007553,-0.020023
2013_06_TEN_SEA,2013-10-13,2013,REG,6,00-0023682,R.Fitzpatrick,TEN,SEA,32,-0.131155,-1.312659,0.375000,30.885695,5.521461,-0.063726,-0.067429,-0.048357,0.016548,0.078882,-0.013272,-0.032439,-0.027038,0.001211,-1.528936,0.414972,-0.035889,-0.034617,0.001211,0.020632,0.021478,0.000250
2013_06_TEN_SEA,2013-10-13,2013,REG,6,00-0029263,R.Wilson,SEA,TEN,32,0.173640,8.224621,0.500000,24.870637,4.317488,-0.016033,0.189673,0.171886,0.193535,0.161563,0.268563,0.129747,0.139265,0.001668,2.270476,0.462247,0.141698,0.138993,0.001668,0.130395,0.126727,0.119784
2013_06_WAS_DAL,2013-10-13,2013,REG,6,00-0021678,T.Romo,DAL,WAS,31,-0.054013,-4.044976,0.451613,33.478439,5.572154,0.027879,-0.081892,0.173537,0.124108,0.284969,0.205024,0.158437,0.155657,0.001098,3.772190,0.500968,0.135462,0.143118,0.001098,0.151156,0.156073,0.153065
2013_06_WAS_DAL,2013-10-13,2013,REG,6,00-0029665,R.Griffin,WAS,DAL,42,-0.159144,-16.333241,0.404762,23.665982,0.693147,0.042615,-0.201759,0.176441,0.202222,0.155597,0.173620,0.106394,0.096088,0.001533,0.623628,0.458542,0.103787,0.124813,0.001533,0.101632,0.117762,0.093699
2013_06_IND_SD,2013-10-14,2013,REG,6,00-0022942,P.Rivers,LAC,IND,35,0.193667,4.604270,0.485714,31.849418,1.386294,-0.013162,0.206829,0.190344,-0.003262,0.219948,0.095089,0.156555,0.154384,0.001141,5.260066,0.491584,0.146086,0.143559,0.001141,0.165071,0.164373,0.159299
2013_06_IND_SD,2013-10-14,2013,REG,6,00-0029668,A.Luck,IND,LAC,31,-0.113317,1.374988,0.483871,24.087611,0.000000,0.027095,-0.140412,0.042017,0.021281,0.103816,0.018737,0.025790,0.019739,0.001364,-2.229450,0.439399,0.028663,0.036128,0.001364,0.044928,0.046121,0.036327
2013_07_SEA_ARI,2013-10-17,2013,REG,7,00-0021429,C.Palmer,ARI,SEA,53,-0.303063,5.352925,0.433962,33.806982,0.000000,-0.066520,-0.236543,0.060517,0.033279,-0.055596,-0.081594,-0.006975,-0.002392,0.001112,1.104075,0.453435,-0.022882,-0.009495,0.001112,0.057907,0.061557,0.047054
2013_07_SEA_ARI,2013-10-17,2013,REG,7,00-0029263,R.Wilson,SEA,ARI,32,0.105116,4.412398,0.500000,24.881588,4.317488,-0.037056,0.142172,0.171980,0.193535,0.164055,0.264359,0.128464,0.139416,0.001628,2.354994,0.464214,0.142248,0.142252,0.001628,0.131837,0.130598,0.121839
2013_07_BAL_PIT,2013-10-20,2013,REG,7,00-0022924,B.Roethlisberger,PIT,BAL,26,0.218785,9.564012,0.538462,31.635866,2.397895,-0.015212,0.233997,0.110376,0.143482,0.058925,0.019646,0.115048,0.114964,0.001144,3.415654,0.481356,0.106748,0.102848,0.001144,0.132370,0.129348,0.127037
2013_07_BAL_PIT,2013-10-20,2013,REG,7,00-0026158,J.Flacco,BAL,PIT,35,0.295681,8.734950,0.485714,28.758385,2.890372,-0.013261,0.308942,0.050725,0.029760,0.030973,0.019776,0.049869,0.052234,0.001143,0.038244,0.413158,0.045317,0.034332,0.001143,0.063103,0.056095,0.037783
2013_07_BUF_MIA,2013-10-20,2013,REG,7,00-0027253,T.Lewis,BUF,MIA,36,-0.028841,3.196288,0.333333,25.919233,5.572154,0.019937,-0.048778,0.037172,-0.007964,0.010156,0.037172,-0.026857,-0.021096,0.003335,-0.432339,0.418553,-0.041710,-0.040745,0.003335,0.028702,0.029772,0.007108
2013_07_BUF_MIA,2013-10-20,2013,REG,7,00-0029701,R.Tannehill,MIA,BUF,39,-0.234868,-7.736287,0.384615,25.232033,2.079442,0.005480,-0.240348,-0.021126,-0.036654,-0.026055,-0.009601,-0.037077,-0.039964,0.001413,-1.702913,0.430832,-0.038580,-0.026812,0.001413,0.022434,0.029730,0.009149
2013_07_CHI_WAS,2013-10-20,2013,REG,7,00-0021206,J.McCown,CHI,WAS,21,0.532171,7.910057,0.571429,34.297057,4.394449,0.023710,0.508461,-0.119709,,-0.336668,-0.148507,-0.060498,-0.067225,0.002370,-1.023790,0.426333,-0.081784,-0.112698,0.002370,0.011123,-0.004952,-0.005599
2013_07_CHI_WAS,2013-10-20,2013,REG,7,00-0024226,J.Cutler,CHI,WAS,9,-1.223065,-24.674031,0.222222,30.477755,2.397895,0.023710,-1.246775,0.032918,-0.048007,0.034068,-0.012929,-0.017200,-0.018869,0.001224,0.917205,0.436953,-0.027417,-0.013835,0.001224,0.050249,0.057565,0.032963
2013_07_CHI_WAS,2013-10-20,2013,REG,7,00-0029665,R.Griffin,WAS,CHI,30,0.414427,0.451757,0.566667,23.685147,0.693147,-0.029436,0.443863,0.154487,0.202222,0.090666,0.144430,0.120359,0.111855,0.001511,0.617645,0.463444,0.119734,0.104341,0.001511,0.108739,0.101835,0.102824
2013_07_CIN_DET,2013-10-20,2013,REG,7,00-0026498,M.Stafford,DET,CIN,51,0.409286,-0.934891,0.470588,25.700205,0.000000,-0.026918,0.436204,0.038796,0.045473,0.082431,0.033890,0.075810,0.085547,0.001036,-1.951936,0.467607,0.090381,0.071082,0.001036,0.077445,0.069985,0.079780
2013_07_CIN_DET,2013-10-20,2013,REG,7,00-0027973,A.Dalton,CIN,DET,35,0.711691,12.496829,0.571429,25.976728,3.555348,-0.022304,0.733995,0.014892,0.001069,0.048177,-0.019076,0.041232,0.044849,0.001209,0.741819,0.446958,0.042745,0.012207,0.001209,0.077158,0.061240,0.064273
2013_07_CLE_GB,2013-10-20,2013,REG,7,00-0023459,A.Rodgers,GB,CLE,37,0.385243,11.901424,0.513514,29.883641,3.178054,-0.018290,0.403533,0.227004,0.187951,0.189098,0.195689,0.244082,0.251245,0.001133,5.326191,0.506713,0.243363,0.236355,0.001133,0.205324,0.200957,0.205411
2013_07_CLE_GB,2013-10-20,2013,REG,7,00-0029677,B.Weeden,CLE,GB,45,-0.277906,-14.614777,0.311111,30.017796,3.091042,0.013629,-0.291535,-0.070235,-0.055835,-0.087976,-0.112475,-0.082159,-0.090159,0.001404,-3.381455,0.399884,-0.095909,-0.082720,0.001404,-0.021018,-0.009729,-0.042911
2013_07_DAL_PHI,2013-10-20,2013,REG,7,00-0021678,T.Romo,DAL,PHI,49,0.059587,-1.939059,0.510204,33.497604,5.572154,0.059741,-0.000154,0.171604,0.124108,0.215037,0.213062,0.153174,0.147362,0.001087,3.553841,0.501459,0.127049,0.134202,0.001087,0.146365,0.150694,0.149053
