passer_player_id,origin_season,target_start_season,target_end_season,target_span_days,k_epa,k_cpoe,k_success,k_informed,y
00-0025409,2007,2008,2012,1452,-0.0468569976833024,-1.4026524291315428,0.41825259515570934,-0.056231562817770864,-0.1866346731707317
00-0026158,2008,2008,2009,357,-0.057237652338445515,-1.8410336699666892,0.41920710440926334,-0.06430794654750807,0.017923025210084032
00-0026158,2008,2008,2009,365,-0.01094963159440429,-0.3060494527224592,0.42085583970971757,-0.011223309605089762,0.06663647683397685
00-0026158,2009,2009,2010,358,0.005012359588313569,-0.9113044791109062,0.41628584589284967,0.008241239539359398,0.06683321698113208
00-0026158,2009,2009,2010,354,0.037654455786488815,0.6301442236327259,0.4320289405135049,0.04329626649740874,0.09299419092627599
00-0026158,2010,2010,2011,357,0.035572469884464906,0.6180657585266861,0.4329312524165904,0.04229003035565507,0.11599869171483622
00-0026158,2010,2010,2011,357,0.07714599989684892,1.0558166138010567,0.4385309343381173,0.07937703348678952,0.01931377889447236
00-0026158,2011,2011,2012,358,0.07253925337714942,1.5763458453390549,0.4282054371725225,0.07162836634711174,0.05637765391304346
00-0026158,2011,2011,2012,357,0.04131070874379004,0.030662077992439363,0.4253500522178185,0.038395612392499626,0.08476883877159308
00-0026158,2012,2012,2013,354,0.06814335263174714,0.749796803539672,0.4300869012278277,0.0633600299361136,0.013340743760399332
00-0026158,2012,2012,2013,357,0.058552163666026544,0.27991462150276086,0.4358147338512629,0.052731742748415675,-0.0007803430894308906
00-0026158,2013,2013,2014,357,0.046349439552822176,-0.18200767839819482,0.41852761136028444,0.03985711863765836,-0.062291717522658614
00-0026158,2013,2013,2014,350,0.03002274945127426,-0.23311517244664687,0.4072443754180683,0.023084282960444295,0.004656572123176665
00-0026158,2014,2014,2015,367,-0.017917760685221714,-0.984594644828541,0.40629381150127547,-0.02490456254618467,0.11043506145251397
00-0026158,2014,2014,2015,371,0.024026831624562678,-0.3969649539837049,0.4320503610116461,0.0163722720395678,0.07703382769726248
00-0026158,2015,2015,2016,399,0.032108204848349114,-0.8036189726415173,0.43153745931546195,0.02407759672662892,-0.018991673184357537
00-0026158,2015,2015,2016,399,0.046710468296808694,-0.3282500641639603,0.4495639370563454,0.038931218515227024,-0.03271603890489913
00-0026158,2016,2016,2017,350,-0.019742865017146574,-0.9035141174338969,0.4348598147671011,-0.027322160569582955,-0.05472605483870968
00-0026158,2016,2016,2017,356,0.004982427616842833,-0.2833921630362506,0.44154136363170227,-0.0027497689932710614,-0.07775643771626298
00-0026158,2017,2017,2018,360,-0.049238810980141184,-0.6202681841688188,0.4318698549021174,-0.06255084098213337,0.030399273148148147
00-0026158,2017,2017,2019,651,-0.026037265960009128,-0.18920449128223904,0.43308537983241907,-0.04397016166950729,0.00623932006125575
00-0026158,2018,2018,2021,1113,-0.007066846171447485,-1.0219054258982967,0.43926901575487426,-0.027180465590920466,-0.06795764453125
00-0026158,2019,2019,2023,1515,-0.006072370382710756,-0.8763113578357101,0.439578568290224,-0.029201005233355802,-0.11747623243243244
00-0026158,2021,2021,2024,1085,-0.03528334060900889,-1.1268434236675073,0.4231538002727634,-0.062019477316103834,-0.04149123040752351
00-0026158,2023,2023,2025,669,-0.058404599136575495,-1.981979030883129,0.41927115237797713,-0.08458744562539906,-0.03862957384615385
00-0026143,2008,2008,2009,364,-0.02183231139019358,-0.797194760708939,0.4205659565704679,-0.015663380818799717,0.1665436033755274
00-0026143,2008,2008,2009,364,0.07014914563735913,-0.6091428239202163,0.43432688374820827,0.07597659018126449,0.14541082696177063
00-0026143,2009,2009,2010,371,0.11705678776045549,0.13858890706250265,0.4549875367432046,0.12414991008121007,0.12875421150278293
00-0026143,2009,2009,2010,371,0.10878107423192131,0.20392632376142458,0.46132267345567185,0.11679875901707418,0.17129931046312177
00-0026143,2010,2010,2011,357,0.1383451334840076,-0.21733218345471728,0.45665298843097685,0.14486813383832622,0.0989018349514563
00-0026143,2010,2010,2011,357,0.15774137607267957,0.44350621547988245,0.4634008922082095,0.15970391469365322,0.11803243664383561
00-0026143,2011,2011,2012,357,0.11494406130486143,0.35719650571012584,0.4524431369080087,0.11389072574642166,0.2667750638297873
00-0026143,2011,2011,2012,357,0.1450262710997041,0.7179367829892416,0.46945218481431866,0.14179677697765264,0.2239194310897436
00-0026143,2012,2012,2013,357,0.19513005063915057,1.6673831502006093,0.4793857985799924,0.190344097136536,0.1839756179604262
00-0026143,2012,2012,2013,357,0.17459737990105148,2.334009016792298,0.49310994534630015,0.1689424493158164,0.1271977181818182
00-0026143,2013,2013,2014,354,0.18430258852573086,3.0271325814267036,0.49154016654157384,0.17792608199671486,0.06082545614035087
00-0026143,2013,2013,2014,357,0.14394881556019284,2.6552674942910386,0.48069891219201527,0.13714491219475394,0.06357420566318926
00-0026143,2014,2014,2015,364,0.13150702195055758,2.928176936165366,0.4799992345532852,0.12437205897696783,0.1150099486404834
00-0026143,2014,2014,2015,364,0.10704167599287072,2.408667272476607,0.4764568216208231,0.099634602626527,0.11724904491017964
00-0026143,2015,2015,2016,358,0.13044147607973536,1.9922635278249297,0.49322226578529216,0.12287499790208162,0.1366121874015748
00-0026143,2015,2015,2016,357,0.09958993970895963,1.3796765371952269,0.4898295858948936,0.091920884720705,0.23876380634390656
00-0026143,2016,2016,2017,357,0.1359455664692502,1.7147433344727872,0.4998537207291283,0.12794681319264725,0.26503285840707963
00-0026143,2016,2016,2017,357,0.1749373800866954,2.692633245246828,0.5012721352782875,0.1667659786424553,0.2157759057301294
00-0026143,2017,2017,2018,357,0.20082317342205297,3.7070551848639854,0.51262880581673,0.1898692253421643,0.13880902831858405
00-0026143,2017,2017,2018,354,0.1933160706530158,4.352191766111709,0.5112859645171647,0.17690241760832814,0.1854524
00-0026143,2018,2018,2019,357,0.18147618200286003,3.285615771503914,0.5013708552716809,0.161613271565156,0.16873413880597016
00-0026143,2018,2018,2019,361,0.19053353929288436,4.275501827927176,0.501468510284861,0.16927133642664052,0.025799577151335316
00-0026143,2019,2019,2020,372,0.16603565184974053,3.755773109302404,0.5004674785151302,0.14283602514828989,0.024649004189944142
00-0026143,2019,2019,2020,364,0.09509343619973672,2.9341130267070006,0.48054076683398805,0.07135972370455873,0.08770335250737464
00-0026143,2020,2020,2021,357,0.09562254730249375,2.565230717530396,0.47643179885907116,0.07128187229949569,0.07285521580547114
00-0026143,2020,2020,2021,357,0.08532202690276348,1.6742857625901004,0.46871276280964885,0.05981997759513589,0.06200569805194806
00-0026143,2021,2021,2022,350,0.08062554628137511,1.889746421955344,0.46873549668978925,0.05473539719350623,-0.01813681172291295
00-0026143,2021,2021,2022,357,0.07474019417769699,1.714410828338513,0.47305650549104605,0.047272723205568856,-0.05390874879227053
00-0023578,2008,2008,2011,1187,-0.06998585788669923,-1.2003613122463124,0.41663399333464024,-0.0956292303295308,-0.017360206088992976
00-0026197,2008,2009,2010,357,-0.03154434596665906,-1.0467311697563817,0.4245709975485574,-0.04811000534482672,0.023805835849056604
00-0026197,2009,2009,2010,364,-0.02431430662587571,-1.5156660709552348,0.429586090107408,-0.028905679233303755,0.08244379124579125
00-0026197,2010,2010,2011,364,0.01999250068394526,-0.5539837959811167,0.4449024735369993,0.01908130020217165,0.008350400684931505
00-0026197,2010,2010,2012,735,0.05272641083663475,0.5300139199657616,0.4534256609767866,0.04976460134664784,-0.09516591428571429
00-0026197,2011,2011,2013,742,0.012799061751591439,-0.48101132746531106,0.44593774579153406,0.008375304387569173,-0.11443978806584365
00-0026197,2012,2012,2013,364,-0.021444952971604772,-1.3728193555936319,0.42991600534404745,-0.027236997345057794,-0.09202598977853492
00-0026197,2013,2013,2020,2562,-0.04912225191432117,-1.6296901727561408,0.42536173423012785,-0.05563171200198589,-0.12667340725806453
00-0023682,2008,2008,2009,406,-0.07635556012008625,-1.1323410408520904,0.42683479602322566,-0.10194871005113454,-0.19182022567287785
00-0023682,2008,2008,2010,665,-0.16212995601378838,-2.110249916103945,0.4062005667235775,-0.17503228856913872,-0.10801990048543689
00-0023682,2009,2009,2010,378,-0.15735153293818685,-2.458954809830281,0.3868024573739833,-0.16886620203002453,0.000980601503759395
00-0023682,2010,2010,2011,357,-0.140414803781473,-1.9053656548484592,0.3886387688166357,-0.15068469470478837,0.08874693436960275
00-0023682,2010,2010,2011,364,-0.0644803953538088,-2.007539142801129,0.39598616596732666,-0.07357428237246545,-0.0067127499999999965
00-0023682,2011,2011,2012,350,-0.012811965568201317,-0.5261416321544954,0.42033975268339224,-0.02160568873646633,-0.06057972105263157
00-0023682,2011,2011,2012,358,-0.042182963946398866,-0.6515733299037093,0.4160512269451974,-0.050563485080523086,-0.027306880952380957
00-0023682,2012,2012,2013,399,-0.03310854348803328,-1.3392691425082826,0.4221650056216766,-0.04169560760265285,0.05183978917910448
00-0023682,2012,2012,2014,637,-0.041234348049991994,-0.7623232668252219,0.4230299325216858,-0.04983612450213964,0.1043453076923077
00-0023682,2013,2013,2014,371,0.014017353343153013,-0.6016870360445568,0.42428205053064566,0.005253214720381831,0.09450647808764939
00-0023682,2014,2014,2015,399,0.0246215911778549,-0.4199612262299443,0.43213968096121996,0.01563209180451594,0.14765893684210524
00-0023682,2014,2014,2015,378,0.058725065074423224,-0.1801978281974986,0.4376213062160232,0.0479166606813532,0.14002459198542805
00-0023682,2015,2015,2016,350,0.0838027106641226,-0.2007487669697812,0.4430192441215032,0.06707544760798917,0.041278919803600655
00-0023682,2015,2015,2017,623,0.09958611359612009,-0.3992584299551946,0.4426844827054622,0.08032303085511124,-0.05381349023861172
00-0023682,2016,2016,2018,694,0.06057684609515544,-1.5173668440059573,0.4352933224556414,0.038357566352453076,0.11598904338394794
00-0023682,2017,2017,2019,707,0.035720576383842836,-1.8012672637851017,0.43023260055447604,0.008636560832429436,0.08101938163265306
00-0023682,2018,2018,2019,427,0.09572224714566754,-0.5958508569263125,0.4497338595063066,0.0689726839451806,-0.0025094586614173102
00-0023682,2019,2019,2020,357,0.045634808838012346,-0.7837030930698529,0.4491748132157275,0.016084826547642445,0.09954475078864354
00-0026349,2008,2009,2013,1429,-0.06859687762301216,-1.189477533514381,0.40965618141916604,-0.09613844373151711,0.05474536423841059
00-0026349,2010,2010,2014,1400,-0.11922010446820606,-1.5713426545568276,0.41816320395122136,-0.1410533727331649,-0.03764721533923304
00-0025430,2008,2008,2014,2184,-0.0553418366986278,-0.4303356600585774,0.41782008609768684,-0.06965748145548828,-0.06840138244514106
00-0025430,2010,2010,2015,1848,-0.16985449629330657,-2.536432215124239,0.3881455840176694,-0.18040563275479607,0.01301298260869565
00-0025430,2014,2014,2017,1078,-0.041365024243790426,-3.1403539672803604,0.39862550885189774,-0.0494719719146276,-0.20185778189300407
00-0026498,2009,2009,2011,742,-0.09933281123459567,-2.3060011501893336,0.40745863705008806,-0.08622351724254076,-0.03546380031948882
00-0026498,2009,2009,2011,728,-0.12117947858283398,-3.9791794449678024,0.40826835329066613,-0.11310269413539095,0.019405852359208525
00-0026498,2011,2011,2012,356,-0.0422825196958348,-3.6340819153200576,0.4230691111232177,-0.03411947253131821,0.09429333470507545
00-0026498,2011,2011,2012,357,-0.03010804609841116,-2.5977017713507053,0.4395256942391751,-0.02171619674370937,0.15824325435073627
00-0026498,2012,2012,2013,350,0.04621583970863992,-1.0690928550122547,0.4691461508212357,0.05514542118008156,0.059419642954856355
00-0026498,2012,2012,2013,354,0.07258921152944867,-1.973910627923346,0.4587094596546912,0.08201938441675831,0.0636937302259887
00-0026498,2013,2013,2014,357,0.061546931405661864,-1.987282532671956,0.4673887708030676,0.06833846568051877,0.09392664848484848
00-0026498,2013,2013,2014,354,0.0799362503005253,-2.1372336224921757,0.46533965034039415,0.08215979712848867,0.015103820312499993
00-0026498,2014,2014,2015,365,0.07413374657356617,-2.32190665621057,0.4613971650167622,0.07326503334833288,-0.004311948091603055
00-0026498,2014,2014,2015,361,0.045089559532060425,-3.4365119157965593,0.4501836572670702,0.04207426431799184,0.024278875796178344
00-0026498,2015,2015,2016,357,0.0350229208673802,-3.1857857421318325,0.4498630522371122,0.03047701178662799,0.09980752440944882
00-0026498,2015,2015,2016,357,0.03757408800676808,-2.706291642328228,0.45910284810544455,0.03188498650172883,0.14678355322580644
00-0026498,2016,2016,2017,357,0.07081482024785547,-1.2977349369287872,0.4761330231782641,0.06443759664617085,0.045359694805194806
00-0026498,2016,2016,2017,357,0.09235887626743185,-0.7816250163738911,0.474927757387464,0.0853334659226102,0.03054661224489796
00-0026498,2017,2017,2018,357,0.056225504724883406,-1.17576564025218,0.46510081317706725,0.04890040833401531,0.09980411392405063
00-0026498,2017,2017,2018,357,0.07563245809349345,-0.8853797386565834,0.46497253048331766,0.06797301480572956,0.03997617412140574
00-0026498,2018,2018,2019,357,0.08182468782674465,-0.2107413646447857,0.46386397141354535,0.07403699712022918,0.03374934729493891
00-0026498,2018,2018,2020,665,0.04896105508015077,-0.8143513637554457,0.45252072463667586,0.0410348865065637,0.12992917157712305
00-0026498,2019,2019,2020,419,0.06904939735913933,-0.7362555691799106,0.4505653045797401,0.06074288918051633,0.11605176413570273
00-0026498,2020,2020,2021,350,0.08888490084855515,-0.6300394827750272,0.45790265435664684,0.07742261970400877,0.18543350543478263
00-0026498,2020,2020,2021,357,0.07872428992342917,-0.8292705536613194,0.4640983960665491,0.06248406915557686,0.2189139484902309
00-0026498,2021,2021,2022,353,0.13929002948563873,-0.47636587263859953,0.4784702232968677,0.1186476592307682,0.10973420757825371
00-0026498,2021,2021,2023,643,0.12764120184476835,-0.48658146498155314,0.4836093806904786,0.10529602638747003,0.020173528239202657
00-0026498,2022,2022,2023,419,0.11521837829299596,-0.0745895994201548,0.48614847486784224,0.0908215441292461,-0.007804795532646052
00-0026498,2023,2023,2024,363,0.08650652412518535,-0.8669173991274248,0.4789797523261279,0.0612006439657741,0.06258527240773286
00-0026498,2023,2023,2024,357,0.07110827324968777,-1.6137543997506931,0.46792580216955115,0.04398750004154918,0.07554125249169437
00-0026498,2024,2024,2025,357,0.08314638464410358,-0.858371898725923,0.4673186043452484,0.05573429011937566,0.09163146168224301
00-0026498,2024,2024,2025,357,0.07560013204220746,-0.7597493680917982,0.4751836299976881,0.048038777807257176,0.21783448653846155
00-0026898,2009,2009,2010,364,-0.017826566181995386,-0.9900343880039879,0.4199126931390774,-0.015741864003923238,-0.1898049928229665
00-0026898,2009,2009,2010,364,-0.12028759782341537,-2.9587392150062524,0.3945725103471878,-0.11618513817772035,-0.018720367219917006
00-0026898,2010,2010,2011,364,-0.12972053015308702,-3.216368176743674,0.410119693372948,-0.12345291401460917,0.003911634680134686
00-0026898,2010,2010,2011,367,-0.05605755967364505,-3.7916967267832558,0.40870716488453346,-0.04888243539922187,-0.09462239826086956
00-0026898,2011,2011,2012,357,-0.05439481131959345,-3.656438392577515,0.41427096639580147,-0.046159184893523046,-0.0929235625
00-0026898,2011,2011,2012,354,-0.07633385316256823,-3.9040487796905117,0.4129238134063445,-0.06943994362856164,-0.07974112500000001
00-0026898,2012,2012,2014,784,-0.07319080302867159,-4.45568826894971,0.4082167382747535,-0.07079045379486411,-0.11718227458256031
00-0026898,2012,2012,2015,1089,-0.07795948710699525,-4.441942341978232,0.42134006064134794,-0.07871644522841476,-0.04408727808471455
00-0026300,2009,2009,2012,1183,-0.05919345139994253,-1.2965029244086808,0.4190385530699667,-0.08398501137910708,-0.19857001630434784
00-0026300,2010,2010,2022,4375,-0.10909863886354187,-2.420579478347285,0.4039422021946624,-0.11988007607402719,0.0343276255319149
00-0026625,2009,2009,2014,1784,-0.0559315366169121,-0.6663785988421591,0.41224952380275687,-0.08447009093856478,0.013699571428571424
00-0026625,2013,2013,2014,448,-0.08279245931272997,-2.556472361156457,0.3972974485564483,-0.09989929562811278,0.00999039644970414
00-0026625,2014,2014,2015,399,-0.008898061793759932,-2.9471417994011233,0.41442990712166133,-0.020601032396671357,0.019919577205882354
00-0026625,2014,2015,2016,399,-0.03910440409065192,-4.240762825450658,0.4132889855625274,-0.04889464849479205,0.08866012627986347
00-0026625,2015,2015,2017,707,0.004824166847695789,-3.6269729458602784,0.4304295237494722,-0.004078048148926599,-0.01681920332717188
00-0026625,2016,2016,2021,1851,0.02665096321204649,-1.9785405859930385,0.4479452138933932,0.018331683197271496,-0.16394637391304348
00-0026993,2009,2009,2010,357,-0.07925977953318375,-1.17035127715116,0.41254975259633114,-0.08667165306928448,-0.07618171586715868
00-0026993,2009,2009,2010,357,-0.11151247491629263,-2.2425975715810083,0.40415970981240346,-0.11164172063156932,0.1021677554240631
00-0026993,2010,2010,2011,350,-0.06146119401712511,-1.4902623713592578,0.412465536127392,-0.05819398174161504,0.11494900924214417
00-0026993,2010,2010,2011,364,0.023620865613221256,-0.7795538791510956,0.4273634264023738,0.029470429696314672,-0.044435290640394094
00-0026993,2011,2011,2012,364,0.025217829202898587,-0.7342670555178759,0.44067323481822557,0.03251303128598061,0.015838028119507918
00-0026993,2011,2012,2012,112,-0.023764558637337035,-0.5957138552363149,0.4417576719411605,-0.015195500152535839,0.042041325938566555
00-0027854,2010,2010,2011,357,-0.08998722594847375,-1.653552928732216,0.40455017622393913,-0.07785462703623222,-0.05733131270903011
00-0027854,2010,2010,2011,371,-0.0626398495342161,-2.896701936294176,0.40549705953967563,-0.05424212925641811,-0.1490778095238095
00-0027854,2011,2011,2012,398,-0.08290835851001638,-3.282097956098476,0.4077345049286503,-0.07455571164306311,-0.12858563986599664
00-0027854,2011,2011,2012,377,-0.13271101875098812,-4.512495094795807,0.3958543545872699,-0.12386003747483434,-0.008223458188153312
00-0027854,2012,2012,2013,357,-0.09855001016105257,-4.13311533806113,0.40590071241738773,-0.08862284280373207,0.007214536115569822
00-0027854,2012,2012,2015,1043,-0.06425797085017142,-3.854890984814279,0.4223370878842451,-0.05920159312706498,-0.0181556246105919
00-0027854,2013,2015,2016,377,-0.04089185102265352,-3.740192063982245,0.4314461498138424,-0.03987785685836186,0.01506018750000001
00-0027854,2015,2015,2016,375,-0.0457651633373187,-3.498360442194265,0.43276888350457693,-0.047493509362213616,0.050207472131147554
00-0027854,2016,2016,2018,706,-0.00924140712903713,-2.027804570445795,0.4381556827359851,-0.012918969752965997,0.046591232786885255
00-0027659,2010,2010,2014,1554,-0.05371678279906543,-1.2544519364210736,0.41580041580041577,-0.06971381565416686,-0.2701585447368421
00-0027688,2010,2010,2011,385,-0.045216426124726865,-0.04573082681691676,0.4116956035741253,-0.06270980519119679,-0.025636957371225583
00-0027688,2011,2011,2014,1135,-0.0374381889080507,-0.38714168573049446,0.4151203793624642,-0.04356983261630844,-0.04114001149425287
00-0027688,2011,2011,2019,2877,-0.036398650695059834,-0.7418347816207118,0.42810145522154897,-0.042084330122333286,-0.10932597058823529
00-0027688,2014,2014,2021,2576,-0.037777950826655846,-0.7535538379279759,0.42615180007968667,-0.044479916354258194,-0.06729763756613757
00-0024296,2010,2010,2015,1855,-0.09089860603173772,-1.2969805355480473,0.4034404430408099,-0.11005432897905529,-0.14333096174863388
00-0027876,2010,2010,2012,644,-0.042951961235868294,-0.8975061036881874,0.4229142828714989,-0.05370052389546889,-0.140392881748072
00-0027754,2010,2010,2012,687,-0.05826414710313181,-1.0165499170167294,0.415415067271937,-0.08316671015996548,-0.21558162210338683
00-0026544,2010,2011,2019,2911,-0.05148742142938454,-1.0669321910279632,0.4236812343496035,-0.0811617267184753,-0.02698582352941176
00-0027939,2011,2011,2012,357,0.019136874734556414,-0.296310594707868,0.4316308564268257,0.03208163055173901,0.07293171115173676
00-0027939,2011,2011,2012,357,0.045429514251379643,-0.27590747607099686,0.4405607038688465,0.053847253962088656,0.023920929577464785
00-0027939,2012,2012,2013,357,0.05518681515900316,-0.012996341635717057,0.44017626210808886,0.06418784341531006,0.11029499408284023
00-0027939,2012,2012,2013,357,0.029064450034860842,-1.4669532867529322,0.43670680522312283,0.03863307990055133,0.15583932307692308
00-0027939,2013,2013,2014,364,0.08656349993706779,-0.9003315258047042,0.44544118804491656,0.09701416849895396,0.0678099337121212
00-0027939,2013,2013,2014,357,0.08207055914223389,-0.4038518498649351,0.45067955656430014,0.09305812309164767,-0.0016646966911764802
00-0027939,2014,2014,2015,371,0.07515993022605522,-0.36485999923497436,0.4412649403285157,0.08590594340533161,-0.01739712909090908
00-0027939,2014,2014,2015,375,0.031064111197520946,-1.1767876367306689,0.4352733809130076,0.03613819920792955,0.06587725636007827
00-0027939,2015,2015,2016,357,0.029190207747941743,-1.7281255816798469,0.4390791146154143,0.030367062389998076,0.14237827087198515
00-0027939,2015,2015,2016,364,0.050628185532262664,-1.5406844782186322,0.4444213251005345,0.04898656228523957,0.08841654195804195
00-0027939,2016,2016,2017,364,0.0776781661164067,-0.4749226437484664,0.4516319901994759,0.07409404910726691,-0.028047117540687158
00-0027939,2016,2016,2017,357,0.05142195204515297,-1.6011726567734108,0.44015809972841224,0.046387708078785846,-0.022050126126126137
00-0027939,2017,2017,2018,364,0.017751796608261906,-1.9983922240377696,0.44061612355563917,0.011619694500938924,-0.012034272727272727
00-0027939,2017,2017,2018,357,0.014330261624319836,-2.334199914389792,0.43148620892733314,0.007450972016991524,0.05798366727605119
00-0027939,2018,2018,2020,735,-0.00041519638005983045,-2.34818340390276,0.4344066986874262,-0.007935416784324656,0.04850465641025641
00-0027939,2018,2018,2020,732,0.03553418521183095,-0.12943825987128563,0.46381887624336116,0.027794905226019816,-0.055848579268292675
00-0027939,2020,2020,2021,420,0.007533210664533923,-1.0698575872296077,0.4526100234101565,-0.00042077436333878143,-0.10348260406091371
00-0027973,2011,2011,2012,358,-0.050713497856756516,-0.6270714576019896,0.41740765432211935,-0.06314852192679479,-0.025503686170212765
00-0027973,2011,2011,2012,357,-0.020837385209299866,-0.324115361038535,0.42830987870358156,-0.023032451344578958,0.02543417739130435
00-0027973,2012,2012,2013,357,-0.025574740425634863,-1.673493217919745,0.4180030072342231,-0.023510018237049506,0.04374469680851063
00-0027973,2012,2012,2013,347,0.01920850860737469,-0.23555778895655105,0.4318444683531103,0.022335547497497773,0.06545171694915254
00-0027973,2013,2013,2014,356,0.0005462337192824931,0.23059542262799188,0.4386724104021877,0.0002718845429591013,0.11457848387096774
00-0027973,2013,2013,2014,361,0.05286185692652423,0.7321316908337787,0.45055043680757095,0.05029469552680382,0.004836151351351363
00-0027973,2014,2014,2015,364,0.06440110465466783,0.20718380615093848,0.4492501605650215,0.06015838870455643,0.013994616465863452
00-0027973,2014,2014,2015,365,0.01967606201226735,-0.6171028012212418,0.4391171138184494,0.014066215658286998,0.1922650556621881
00-0027973,2015,2015,2016,375,0.04240016970974847,0.9176162956609641,0.451296476380793,0.035744966410638,0.22382816760828628
00-0027973,2015,2015,2016,378,0.10617918755710488,1.35637517978638,0.4696687314532366,0.09900610776337378,0.17085833805309736
00-0027973,2016,2016,2017,357,0.1301370463530476,1.7914764934446028,0.4769181813640939,0.12240897482539372,0.04822776379310346
00-0027973,2016,2016,2017,358,0.1369827312022905,1.9203981014326323,0.47598228790936414,0.12923928084589403,-0.0073171264367815955
00-0027973,2017,2017,2018,357,0.07916811672794008,2.4349420226407563,0.47177210488373733,0.07105176325065622,0.03580861319073084
00-0027973,2017,2017,2019,637,0.08286224321642185,1.6658611137740396,0.4595322517697698,0.07437750180843569,0.011907438356164377
00-0027973,2018,2018,2019,420,0.07159726547035725,0.3794915783482569,0.45399901389829944,0.06336000786117145,-0.03256006602254429
00-0027973,2019,2019,2020,406,0.05475961747921053,-0.347050883465726,0.45454927998007333,0.04634429607284904,-0.062496614093959735
00-0027973,2019,2019,2021,644,0.012945620971035823,-1.379850401007903,0.4369211510160108,0.0040512687524326685,-0.038196339317773796
00-0027973,2020,2020,2022,679,-0.007093761960934508,-1.890947353878032,0.43866723512720857,-0.022443540402459855,-0.037130871376811606
00-0027973,2021,2021,2022,434,-0.012267807572568394,-1.4106644039960354,0.4523907627809422,-0.031162262798196227,0.010446678642714561
00-0027973,2022,2022,2024,714,-0.022350825401305376,-1.5657094459639609,0.4463870303903541,-0.04460498214316784,0.05839702315789473
00-0027948,2011,2011,2012,357,-0.03626257205125846,-0.6653406025744957,0.43004781967450617,-0.039430444662822674,-0.20116366601178784
00-0027948,2011,2011,2012,357,-0.13298942924493118,-5.409436565246028,0.36301763045404656,-0.1313820766101551,-0.176666408
00-0027948,2012,2012,2015,1169,-0.1595160462158749,-6.898751716157821,0.36225644906814736,-0.1551470063598132,-0.1908604916666667
00-0027948,2012,2013,2016,1120,-0.16155970286448856,-5.988321526024535,0.37558878060785533,-0.15493842201182179,-0.19290886329588017
00-0027948,2015,2015,2018,1001,-0.1708365610293226,-6.004696891432306,0.3688045502680036,-0.1665529041543113,-0.23012100894454382
00-0027948,2016,2016,2021,1830,-0.16562170863644238,-5.398935485606435,0.3740213974287976,-0.1651815270378877,-0.24654700542005417
00-0027946,2011,2011,2013,686,-0.05295701540723651,-1.1286563846288122,0.41788965723098354,-0.0543975309320032,-0.02760748484848485
00-0027946,2012,2012,2014,672,0.011225463084572146,-1.6968448947944306,0.40279426690210274,0.013593361554382925,-0.03726073053892217
00-0027974,2011,2011,2013,662,-0.02839071014343922,-0.703213405825869,0.4236812343496035,-0.04198146816778251,0.12676103581267217
00-0027974,2012,2012,2013,357,0.0662876910874951,0.385568281547202,0.4417662942994009,0.058152164211778684,0.13328146017699116
00-0027974,2013,2013,2014,357,0.08321025888035666,0.3258522889847877,0.4398663286838711,0.07673838710988475,0.15848134199134198
00-0027974,2013,2013,2014,354,0.12137476111422336,-0.2416175004891658,0.43109221398587955,0.11462491244791838,0.0696489645522388
00-0027974,2014,2014,2015,364,0.13032061692330565,0.33278190069063174,0.44499684449171223,0.1234674560826359,-0.05169555218216319
00-0027974,2014,2014,2016,700,0.08497291268305189,-0.5594280891159451,0.43420070597415866,0.07791174345595861,-0.09906329800000001
00-0027974,2015,2015,2016,448,0.0259059051811762,-1.2217373554106614,0.41669327124255584,0.01832203164414126,-0.03387842436149312
00-0027950,2011,2011,2012,357,-0.056595110352288716,-1.1471304408035095,0.40539668453285443,-0.06099421194281527,-0.054904349716446116
00-0027950,2011,2011,2012,358,-0.11729875774280948,-3.393687245922187,0.3888241816778001,-0.11618389054317288,-0.06890685269709543
00-0027950,2012,2012,2013,382,-0.056900742123610876,-2.054448022016705,0.4258574699852159,-0.05295475681761992,-0.08666978028747431
00-0028090,2011,2011,2017,2198,-0.06689478486335368,-1.0841959597720578,0.41113288484169236,-0.09082529987917773,-0.06648787307692308
00-0028118,2011,2012,2015,1189,-0.05134934158921924,-0.5980122990099992,0.41373196079397134,-0.07795680178080965,0.08934483333333333
00-0028118,2015,2015,2016,371,0.001809649404838104,0.8681424778021316,0.4292470445566225,-0.013339398320348375,0.08593332359081421
00-0028118,2015,2015,2016,357,0.05636686172240081,0.4651141079936355,0.4153895316148035,0.04617416084828622,0.022092828282828287
00-0028118,2016,2016,2017,371,0.06455193941129184,0.8895533082945757,0.4101028472071802,0.05552879966135276,0.06801154826254827
00-0028118,2016,2016,2017,371,0.03382293638352579,1.0253345492917103,0.41358167536199897,0.02541209435675787,0.04717670059880238
00-0028118,2017,2017,2020,1050,0.0735557180392135,1.5339339217116899,0.4167272499565962,0.0652132617492249,-0.08365606053268766
00-0028118,2017,2017,2022,1806,0.02883008973914806,1.1796935639815278,0.4149762648905186,0.02035491495164815,-0.10397008529411766
00-0028118,2020,2021,2023,834,0.0012255225735459676,-0.006971513315305725,0.4037454420734522,-0.008275846517296466,-0.08159431468531471
00-0028118,2022,2023,2025,805,-0.033120157581155024,-0.41807341740474546,0.40378962475959035,-0.049621264380023074,0.020893735384615385
00-0029668,2012,2012,2013,357,-0.06751664913101234,-1.7623521077417053,0.42747900772698,-0.054940210376078144,0.043900449999999994
