game_id,game_date,season,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,cpoe_mean,success_mean,attempts
2007_07_NE_MIA,2007-10-21,2007,7,00-0023662,M.Cassel,NE,MIA,-3.771650086622685,-7.54330017324537,2,-73.31736087799072,0.0,2.0
2007_07_NE_MIA,2007-10-21,2007,7,00-0024824,M.Gutierrez,NE,MIA,1.3180487552890554,1.3180487552890554,1,33.54493975639343,1.0,1.0
2007_07_NYJ_CIN,2007-10-21,2007,7,00-0019559,C.Pennington,NYJ,CIN,0.29459962004328805,10.016387081471793,34,5.813265412018217,0.5294117647058824,34.0
2007_07_NYJ_CIN,2007-10-21,2007,7,00-0021429,C.Palmer,CIN,NYJ,0.3102973656923597,6.826542045231914,22,1.4338623909723192,0.5454545454545454,22.0
2007_07_PIT_DEN,2007-10-21,2007,7,00-0022924,B.Roethlisberger,PIT,DEN,0.2304781669640033,8.988648511596129,39,7.734614099775042,0.48717948717948717,39.0
2007_07_PIT_DEN,2007-10-21,2007,7,00-0024226,J.Cutler,DEN,PIT,0.29561678823102416,9.164120435161749,31,15.973175805190515,0.6129032258064516,31.0
2007_07_SF_NYG,2007-10-21,2007,7,00-0004293,T.Dilfer,SF,NYG,-0.41985925888390174,-18.89366664977558,45,1.2398137858039455,0.37777777777777777,45.0
2007_07_SF_NYG,2007-10-21,2007,7,00-0018272,A.Wright,NYG,SF,-0.8917381877545267,-0.8917381877545267,1,-51.6106903553009,0.0,1.0
2007_07_SF_NYG,2007-10-21,2007,7,00-0022803,E.Manning,NYG,SF,-0.0209287399890683,-0.6487909396611173,31,-6.983282466729482,0.4838709677419355,31.0
2007_07_STL_SEA,2007-10-21,2007,7,00-0007091,M.Hasselbeck,SEA,LA,-0.004257885008665159,-0.15328386031194574,36,-7.60772256180644,0.4444444444444444,36.0
2007_07_STL_SEA,2007-10-21,2007,7,00-0019599,M.Bulger,LA,SEA,-0.4475907066270957,-21.0367632114735,47,-4.101068036896842,0.2765957446808511,47.0
2007_07_TB_DET,2007-10-21,2007,7,00-0005755,J.Garcia,TB,DET,0.3099073025696201,14.875550523341765,48,9.67988531256831,0.5833333333333334,48.0
2007_07_TB_DET,2007-10-21,2007,7,00-0009311,J.Kitna,DET,TB,0.01870124540176872,0.4114273988389119,22,11.605627913224069,0.45454545454545453,22.0
2007_07_TEN_HOU,2007-10-21,2007,7,00-0003292,K.Collins,TEN,HOU,-0.120718551138803,-5.190897698968529,43,-5.246120584862573,0.4883720930232558,43.0
2007_07_TEN_HOU,2007-10-21,2007,7,00-0020480,S.Rosenfels,HOU,TEN,0.18436597744544916,6.63717518803617,36,-1.380506344139576,0.5277777777777778,36.0
2007_07_TEN_HOU,2007-10-21,2007,7,00-0022787,M.Schaub,HOU,TEN,-0.5936766142046757,-6.530442756251432,11,-17.926401231024002,0.09090909090909091,11.0
2007_08_BUF_NYJ,2007-10-28,2007,8,00-0019559,C.Pennington,NYJ,BUF,-0.23381568504763392,-5.37776075609558,23,-0.12752601974888852,0.34782608695652173,23.0
2007_08_BUF_NYJ,2007-10-28,2007,8,00-0022912,J.Losman,BUF,NYJ,1.3983557926258072,6.991778963129036,5,10.588268041610718,0.6,5.0
2007_08_BUF_NYJ,2007-10-28,2007,8,00-0024264,K.Clemens,NYJ,BUF,-0.14369029043750328,-1.5805931948125362,11,-13.035862418738278,0.45454545454545453,11.0
2007_08_BUF_NYJ,2007-10-28,2007,8,00-0025479,T.Edwards,BUF,NYJ,-0.05635422707488689,-1.2397929956475116,22,2.6573378415334794,0.5454545454545454,22.0
2007_08_CLE_STL,2007-10-28,2007,8,00-0005589,G.Frerotte,LA,CLE,-0.36741853811017827,-1.469674152440713,4,-20.3747163216273,0.25,4.0
2007_08_CLE_STL,2007-10-28,2007,8,00-0019599,M.Bulger,LA,CLE,0.39549076611136735,13.842176813897858,35,9.22587531454423,0.5714285714285714,35.0
2007_08_CLE_STL,2007-10-28,2007,8,00-0023645,D.Anderson,CLE,LA,0.6060369319799506,16.362997163458665,27,12.220453568126844,0.6296296296296297,27.0
2007_08_DET_CHI,2007-10-28,2007,8,00-0006423,B.Griese,CHI,DET,-0.3430907245433823,-14.409810430822056,42,-3.8408403333864714,0.42857142857142855,42.0
2007_08_DET_CHI,2007-10-28,2007,8,00-0009311,J.Kitna,DET,CHI,0.12207651257500508,4.760983990425198,39,12.056568177307353,0.5128205128205128,39.0
2007_08_GB_DEN,2007-10-29,2007,8,00-0005106,B.Favre,GB,DEN,0.6860595115965102,19.209666324702287,28,13.208998132635045,0.5357142857142857,28.0
2007_08_GB_DEN,2007-10-29,2007,8,00-0024226,J.Cutler,DEN,GB,0.3093581544469781,11.136893560091213,36,-3.1682603499468636,0.4722222222222222,36.0
2007_08_GB_DEN,2007-10-29,2007,8,00-0024334,B.Marshall,DEN,GB,-1.1297503698151559,-1.1297503698151559,1,,0.0,1.0
2007_08_HOU_SD,2007-10-28,2007,8,00-0020480,S.Rosenfels,HOU,LAC,0.02639175318368611,0.738969089143211,28,-0.4486345327817477,0.5,28.0
2007_08_HOU_SD,2007-10-28,2007,8,00-0022787,M.Schaub,HOU,LAC,-0.6324038215926917,-11.38326878866845,18,-1.6182499773362105,0.5,18.0
2007_08_HOU_SD,2007-10-28,2007,8,00-0022942,P.Rivers,LAC,HOU,0.6584194316237699,7.901033179485239,12,2.126079499721527,0.4166666666666667,12.0
2007_08_IND_CAR,2007-10-28,2007,8,00-0010346,P.Manning,IND,CAR,0.37306613465096256,11.191984039528876,30,-9.2510484457016,0.4,30.0
2007_08_IND_CAR,2007-10-28,2007,8,00-0016193,V.Testaverde,CAR,IND,-0.1379707046697149,-2.759414093394298,20,-6.7666639387607574,0.45,20.0
2007_08_IND_CAR,2007-10-28,2007,8,00-0020608,D.Carr,CAR,IND,-0.018368737511336802,-0.4592184377834201,25,-6.23465155561765,0.36,25.0
2007_08_IND_CAR,2007-10-28,2007,8,00-0022744,J.Sorgi,IND,CAR,-0.926950755645521,-1.853901511291042,2,-5.119919776916504,0.5,2.0
2007_08_JAX_TB,2007-10-28,2007,8,00-0005755,J.Garcia,TB,JAX,-0.327495577539851,-14.082309834213593,43,-12.216622146164498,0.32558139534883723,43.0
2007_08_JAX_TB,2007-10-28,2007,8,00-0020613,Q.Gray,JAX,TB,0.08927076967887497,1.6068738542197494,18,-10.024854727089405,0.3333333333333333,18.0
2007_08_NO_SF,2007-10-28,2007,8,00-0020531,D.Brees,NO,SF,0.5695600004375782,22.21284001706555,39,18.692632821890022,0.5897435897435898,39.0
2007_08_NO_SF,2007-10-28,2007,8,00-0023436,A.Smith,SF,NO,-0.07016354631863914,-3.0871960380201218,44,-6.820106288281883,0.38636363636363635,44.0
2007_08_NYG_MIA,2007-10-28,2007,8,00-0020565,C.Lemon,MIA,NYG,0.14180640029949232,4.395998409284262,31,-2.4061103661855063,0.45161290322580644,31.0
2007_08_NYG_MIA,2007-10-28,2007,8,00-0022803,E.Manning,NYG,MIA,-0.5851024036786854,-13.457355284609763,23,-25.386917252432216,0.21739130434782608,23.0
2007_08_OAK_TEN,2007-10-28,2007,8,00-0003739,D.Culpepper,LV,TEN,-0.25476962862292457,-9.42647625904821,37,-8.720643001217995,0.32432432432432434,37.0
2007_08_OAK_TEN,2007-10-28,2007,8,00-0024218,V.Young,TEN,LV,-0.47544586794932586,-7.607133887189214,16,-20.538518684250967,0.3125,16.0
2007_08_PHI_MIN,2007-10-28,2007,8,00-0007576,K.Holcomb,MIN,PHI,-0.07080640114996574,-1.2745152206993833,18,-15.263333916664124,0.2777777777777778,18.0
2007_08_PHI_MIN,2007-10-28,2007,8,00-0011022,D.McNabb,PHI,MIN,0.348864483864066,13.256850386834508,38,0.7355142491204398,0.5263157894736842,38.0
2007_08_PHI_MIN,2007-10-28,2007,8,00-0022026,B.Bollinger,MIN,PHI,-0.050040470589628884,-0.6004856470755466,12,5.0832802057266235,0.5833333333333334,12.0
2007_08_PIT_CIN,2007-10-28,2007,8,00-0021429,C.Palmer,CIN,PIT,0.36792876266770635,11.405791642698897,31,13.651197055975596,0.5161290322580645,31.0
2007_08_PIT_CIN,2007-10-28,2007,8,00-0022924,B.Roethlisberger,PIT,CIN,0.6094754534014674,16.455837241839617,27,21.46653175354004,0.5925925925925926,27.0
2007_08_WAS_NE,2007-10-28,2007,8,00-0019596,T.Brady,NE,WAS,0.4421835004908534,17.245156519143283,39,13.190880653105284,0.6923076923076923,39.0
2007_08_WAS_NE,2007-10-28,2007,8,00-0021190,A.Randle El,WAS,NE,-0.49472065549343824,-0.49472065549343824,1,-41.45684242248535,0.0,1.0
2007_08_WAS_NE,2007-10-28,2007,8,00-0023460,J.Campbell,WAS,NE,-0.4079222190731133,-15.90896654385142,39,-6.295788536469142,0.38461538461538464,39.0
2007_08_WAS_NE,2007-10-28,2007,8,00-0023662,M.Cassel,NE,WAS,0.7150635417395582,2.1451906252186745,3,7.3151687781016035,0.6666666666666666,3.0
2007_09_ARI_TB,2007-11-04,2007,9,00-0005755,J.Garcia,TB,ARI,0.26843793037571373,7.784699980895699,29,5.65633991589913,0.4482758620689655,29.0
2007_09_ARI_TB,2007-11-04,2007,9,00-0017200,K.Warner,ARI,TB,-0.23831341312320314,-7.149402393696095,30,-18.863520175218582,0.3,30.0
2007_09_BAL_PIT,2007-11-05,2007,9,00-0000865,C.Batch,PIT,BAL,-0.9676488619790679,-4.838244309895339,5,-28.21944236755371,0.2,5.0
2007_09_BAL_PIT,2007-11-05,2007,9,00-0011024,S.McNair,BAL,PIT,-0.7123171994570401,-19.232564385340083,27,-6.454389989376068,0.37037037037037035,27.0
2007_09_BAL_PIT,2007-11-05,2007,9,00-0022164,K.Boller,BAL,PIT,-0.4427428947179578,-4.427428947179578,10,-26.520800590515137,0.3,10.0
2007_09_BAL_PIT,2007-11-05,2007,9,00-0022924,B.Roethlisberger,PIT,BAL,0.7885134346525822,14.981755258399062,19,34.06710997223854,0.5789473684210527,19.0
2007_09_CAR_TEN,2007-11-04,2007,9,00-0020608,D.Carr,CAR,TEN,-0.3893556554411428,-13.238092284998856,34,3.7557753920555115,0.2647058823529412,34.0
2007_09_CAR_TEN,2007-11-04,2007,9,00-0024218,V.Young,TEN,CAR,-0.3211042464960372,-8.348710408896967,26,1.0204923152923584,0.38461538461538464,26.0
2007_09_CAR_TEN,2007-11-04,2007,9,00-0025708,M.Moore,CAR,TEN,-0.6714006990194321,-3.3570034950971603,5,-11.735851764678955,0.4,5.0
2007_09_CIN_BUF,2007-11-04,2007,9,00-0021429,C.Palmer,CIN,BUF,0.22844970789370372,8.681088899960741,38,6.1221969288748666,0.5263157894736842,38.0
2007_09_CIN_BUF,2007-11-04,2007,9,00-0022912,J.Losman,BUF,CIN,0.3460707164897105,11.420333644160447,33,11.49123523271445,0.5757575757575758,33.0
2007_09_CIN_BUF,2007-11-04,2007,9,00-0025399,M.Lynch,BUF,CIN,2.4555505752796307,2.4555505752796307,1,64.95815217494965,1.0,1.0
2007_09_DAL_PHI,2007-11-04,2007,9,00-0011022,D.McNabb,PHI,DAL,0.03927508149922894,1.924478993462218,49,-6.45167522960239,0.4489795918367347,49.0
2007_09_DAL_PHI,2007-11-04,2007,9,00-0021678,T.Romo,DAL,PHI,0.8867946172994562,22.169865432486404,25,19.173980474472046,0.76,25.0
2007_09_DEN_DET,2007-11-04,2007,9,00-0009311,J.Kitna,DET,DEN,0.19195220042251704,6.142470413520545,32,-10.426930169905386,0.4375,32.0
2007_09_DEN_DET,2007-11-04,2007,9,00-0021379,P.Ramsey,DEN,DET,-0.2189913352865878,-10.730575429042801,49,-2.3050210015340284,0.40816326530612246,49.0
2007_09_DEN_DET,2007-11-04,2007,9,00-0024226,J.Cutler,DEN,DET,-0.6410607300175716,-3.8463643801054292,6,2.9984742403030396,0.3333333333333333,6.0
2007_09_GB_KC,2007-11-04,2007,9,00-0005106,B.Favre,GB,KC,0.4991192322198045,17.469173127693157,35,14.693532784779867,0.6,35.0
2007_09_GB_KC,2007-11-04,2007,9,00-0007835,D.Huard,KC,GB,-0.2577426095172209,-9.536476552137174,37,2.913263201713562,0.43243243243243246,37.0
2007_09_HOU_OAK,2007-11-04,2007,9,00-0020480,S.Rosenfels,HOU,LV,0.4508280409472921,8.114904737051258,18,3.157567150062985,0.4444444444444444,18.0
2007_09_HOU_OAK,2007-11-04,2007,9,00-0021206,J.McCown,LV,HOU,-0.19046792896989595,-5.523569940126983,29,-13.196644297352544,0.4482758620689655,29.0
2007_09_JAX_NO,2007-11-04,2007,9,00-0020531,D.Brees,NO,JAX,0.3356843893646752,16.78421946823376,50,11.647720375786657,0.58,50.0
2007_09_JAX_NO,2007-11-04,2007,9,00-0020613,Q.Gray,JAX,NO,0.16950332080639846,5.932616228223946,35,2.759177703410387,0.5142857142857142,35.0
2007_09_NE_IND,2007-11-04,2007,9,00-0010346,P.Manning,IND,NE,-0.004109070856164306,-0.12327212568492918,30,-4.668509739416617,0.4666666666666667,30.0
2007_09_NE_IND,2007-11-04,2007,9,00-0019596,T.Brady,NE,IND,0.2101438004996025,7.144889216986485,34,2.4534127674996853,0.5,34.0
2007_09_SD_MIN,2007-11-04,2007,9,00-0022026,B.Bollinger,MIN,LAC,0.8462200997532818,8.462200997532818,10,8.994558453559875,0.7,10.0
2007_09_SD_MIN,2007-11-04,2007,9,00-0022942,P.Rivers,LAC,MIN,-0.286461439074063,-12.31784188018471,43,-8.471341100003984,0.3488372093023256,43.0
2007_09_SD_MIN,2007-11-04,2007,9,00-0024279,T.Jackson,MIN,LAC,-0.15571419227247438,-1.8685703072696924,12,0.04670818646748861,0.3333333333333333,12.0
2007_09_SEA_CLE,2007-11-04,2007,9,00-0007091,M.Hasselbeck,SEA,CLE,0.3284439022974947,15.108419505684758,46,8.513179381151456,0.5434782608695652,46.0
2007_09_SEA_CLE,2007-11-04,2007,9,00-0023645,D.Anderson,CLE,SEA,0.24666739042322,12.333369521161,50,2.371900803164432,0.52,50.0
2007_09_SF_ATL,2007-11-04,2007,9,00-0021141,J.Harrington,ATL,SF,-0.16522554076346757,-4.295864059850157,26,-6.848010296622912,0.4230769230769231,26.0
2007_09_SF_ATL,2007-11-04,2007,9,00-0023436,A.Smith,SF,ATL,-0.39339276093170283,-15.34231767633641,39,-15.812985681825214,0.3333333333333333,39.0
2007_09_WAS_NYJ,2007-11-04,2007,9,00-0023460,J.Campbell,WAS,NYJ,0.08850334794566611,2.212583698641653,25,-4.949436404488304,0.48,25.0
2007_09_WAS_NYJ,2007-11-04,2007,9,00-0024264,K.Clemens,NYJ,WAS,0.08928295846235965,4.017733130806184,45,-9.385226339828677,0.4666666666666667,45.0
2007_10_ATL_CAR,2007-11-11,2007,10,00-0016193,V.Testaverde,CAR,ATL,-0.03152623854284077,-0.9457871562852231,30,-13.936347541985688,0.3,30.0
2007_10_ATL_CAR,2007-11-11,2007,10,00-0019709,C.Redman,ATL,CAR,1.7932055434212089,1.7932055434212089,1,35.694652795791626,1.0,1.0
2007_10_ATL_CAR,2007-11-11,2007,10,00-0021141,J.Harrington,ATL,CAR,0.16519698574432237,4.625515600841027,28,7.2232992603228645,0.39285714285714285,28.0
2007_10_ATL_CAR,2007-11-11,2007,10,00-0025708,M.Moore,CAR,ATL,-0.06836454223957844,-0.06836454223957844,1,-27.384966611862183,0.0,1.0
2007_10_BUF_MIA,2007-11-11,2007,10,00-0020565,C.Lemon,MIA,BUF,-0.08143542649507486,-2.4430627948522456,30,-6.939398934101236,0.3,30.0
2007_10_BUF_MIA,2007-11-11,2007,10,00-0022912,J.Losman,BUF,MIA,-0.15252232911763713,-3.813058227940928,25,-12.247196099032527,0.4,25.0
2007_10_CHI_OAK,2007-11-11,2007,10,00-0006423,B.Griese,CHI,LV,0.011847781750839203,0.17771672626258805,15,8.306212936128889,0.4,15.0
2007_10_CHI_OAK,2007-11-11,2007,10,00-0021206,J.McCown,LV,CHI,-0.5443478424568388,-16.874783116162,31,-12.02410626411438,0.25806451612903225,31.0
2007_10_CHI_OAK,2007-11-11,2007,10,00-0022121,R.Grossman,CHI,LV,0.22858988586525203,3.6574381738440325,16,-1.297023663154015,0.4375,16.0
2007_10_CIN_BAL,2007-11-11,2007,10,00-0011024,S.McNair,BAL,CIN,-0.3839727219081916,-10.751236213429365,28,1.0307976259635045,0.42857142857142855,28.0
2007_10_CIN_BAL,2007-11-11,2007,10,00-0021429,C.Palmer,CIN,BAL,0.18525656148182718,6.854492774827605,37,7.86858139669194,0.4864864864864865,37.0
2007_10_CIN_BAL,2007-11-11,2007,10,00-0022164,K.Boller,BAL,CIN,0.2764514607260935,2.211611685808748,8,18.256834149360657,0.625,8.0
2007_10_CLE_PIT,2007-11-11,2007,10,00-0022250,W.Parker,PIT,CLE,-0.7144018132821657,-0.7144018132821657,1,-35.41034162044525,0.0,1.0
2007_10_CLE_PIT,2007-11-11,2007,10,00-0022924,B.Roethlisberger,PIT,CLE,0.14524832709843585,5.664684756838998,39,5.432240489651175,0.5128205128205128,39.0
2007_10_CLE_PIT,2007-11-11,2007,10,00-0023645,D.Anderson,CLE,PIT,0.11064002364764747,3.540480756724719,32,-9.932753350585699,0.40625,32.0
2007_10_DAL_NYG,2007-11-11,2007,10,00-0021678,T.Romo,DAL,NYG,0.5532924395611597,16.59877318683479,30,10.41467594248908,0.5666666666666667,30.0
2007_10_DAL_NYG,2007-11-11,2007,10,00-0022803,E.Manning,NYG,DAL,-0.06554975559150701,-2.5564404680687733,39,5.7606203591122345,0.41025641025641024,39.0
2007_10_DEN_KC,2007-11-11,2007,10,00-0007835,D.Huard,KC,DEN,-0.8149791370784178,-13.854645330333103,17,-15.38795605301857,0.35294117647058826,17.0
2007_10_DEN_KC,2007-11-11,2007,10,00-0021379,P.Ramsey,DEN,KC,-0.20310880325268954,-0.20310880325268954,1,,0.0,1.0
2007_10_DEN_KC,2007-11-11,2007,10,00-0024226,J.Cutler,DEN,KC,-0.04080020697358678,-1.2240062092076034,30,-1.1651262640953064,0.43333333333333335,30.0
2007_10_DEN_KC,2007-11-11,2007,10,00-0024300,B.Croyle,KC,DEN,-0.15519091827466108,-4.966109384789155,32,-6.098332118105005,0.46875,32.0
2007_10_DET_ARI,2007-11-11,2007,10,00-0009311,J.Kitna,DET,ARI,0.023224791035540784,1.1380147607414983,49,8.132929537031385,0.5306122448979592,49.0
2007_10_DET_ARI,2007-11-11,2007,10,00-0017200,K.Warner,ARI,DET,0.1143797315769553,4.346429799924302,38,8.73683492342631,0.5789473684210527,38.0
2007_10_DET_ARI,2007-11-11,2007,10,00-0019623,T.Rattay,ARI,DET,1.4106511585996486,1.4106511585996486,1,49.003857374191284,1.0,1.0
2007_10_IND_SD,2007-11-11,2007,10,00-0010346,P.Manning,IND,LAC,-0.008410705133566324,-0.4878208977468468,58,1.598903699354692,0.5172413793103449,58.0
2007_10_IND_SD,2007-11-11,2007,10,00-0022017,M.Scifres,LAC,IND,-0.947,-0.947,1,,0.0,1.0
2007_10_IND_SD,2007-11-11,2007,10,00-0022942,P.Rivers,LAC,IND,-0.5586754796465783,-14.525562470811034,26,-8.102137663147666,0.34615384615384615,26.0
2007_10_JAX_TEN,2007-11-11,2007,10,00-0020613,Q.Gray,JAX,TEN,0.10858198606244211,2.6059676654986106,24,-4.117546522099039,0.4166666666666667,24.0
2007_10_JAX_TEN,2007-11-11,2007,10,00-0024218,V.Young,TEN,JAX,-0.16152921400505277,-7.107285416222322,44,1.1361203514612639,0.4090909090909091,44.0
2007_10_MIN_GB,2007-11-11,2007,10,00-0005106,B.Favre,GB,MIN,0.5852821677443558,26.922979716240366,46,8.31117600850437,0.6086956521739131,46.0
2007_10_MIN_GB,2007-11-11,2007,10,00-0022026,B.Bollinger,MIN,GB,-0.43814110622845653,-12.70609208062524,29,4.717424626533802,0.3103448275862069,29.0
2007_10_MIN_GB,2007-11-11,2007,10,00-0023459,A.Rodgers,GB,MIN,-0.03224044438684359,-0.06448088877368718,2,16.703882813453674,0.5,2.0
2007_10_PHI_WAS,2007-11-11,2007,10,00-0011022,D.McNabb,PHI,WAS,0.2772906160724707,8.873299714319062,32,9.152590696300779,0.53125,32.0
2007_10_PHI_WAS,2007-11-11,2007,10,00-0023460,J.Campbell,WAS,PHI,0.255483571982852,9.197408591382672,36,12.03920967651136,0.5833333333333334,36.0
2007_10_SF_SEA,2007-11-12,2007,10,00-0007091,M.Hasselbeck,SEA,SF,0.2487351764039365,10.198142232561397,41,7.492628922829261,0.5853658536585366,41.0
2007_10_SF_SEA,2007-11-12,2007,10,00-0023436,A.Smith,SF,SEA,-0.7320046012070135,-22.69214263741742,31,-10.613450514418739,0.16129032258064516,31.0
2007_10_STL_NO,2007-11-11,2007,10,00-0019599,M.Bulger,LA,NO,0.4929763969671447,18.240126687784354,37,19.090489275527723,0.5675675675675675,37.0
2007_10_STL_NO,2007-11-11,2007,10,00-0020531,D.Brees,NO,LA,0.04732218515135862,1.7982430357516277,38,9.37766301281312,0.5789473684210527,38.0
2007_10_STL_NO,2007-11-11,2007,10,00-0022736,S.Jackson,LA,NO,1.252592870092485,1.252592870092485,1,48.627519607543945,1.0,1.0
2007_11_ARI_CIN,2007-11-18,2007,11,00-0017200,K.Warner,ARI,CIN,0.19425709405450053,6.021969915689517,31,-1.4541985200984138,0.4838709677419355,31.0
2007_11_ARI_CIN,2007-11-18,2007,11,00-0021429,C.Palmer,CIN,ARI,-0.31984016465484694,-16.951528726706886,53,4.098195889416863,0.49056603773584906,53.0
2007_11_CAR_GB,2007-11-18,2007,11,00-0005106,B.Favre,GB,CAR,0.20748215103355705,6.431946682040269,31,8.523466289043427,0.4838709677419355,31.0
2007_11_CAR_GB,2007-11-18,2007,11,00-0016193,V.Testaverde,CAR,GB,-0.1428445310647458,-5.570936711525086,39,-9.940113248051825,0.41025641025641024,39.0
2007_11_CHI_SEA,2007-11-18,2007,11,00-0007091,M.Hasselbeck,SEA,CHI,0.19541874280216223,8.7938434260973,45,6.354007124900818,0.5333333333333333,45.0
2007_11_CHI_SEA,2007-11-18,2007,11,00-0022121,R.Grossman,CHI,SEA,-0.08229000127745972,-3.373890052375849,41,6.808016614781486,0.4146341463414634,41.0
2007_11_CLE_BAL,2007-11-18,2007,11,00-0022164,K.Boller,BAL,CLE,-0.2628977428566611,-12.356193914263073,47,-3.198540029002399,0.40425531914893614,47.0
2007_11_CLE_BAL,2007-11-18,2007,11,00-0023645,D.Anderson,CLE,BAL,-0.08691121181162978,-3.4764484724651914,40,0.3740459680557251,0.325,40.0
2007_11_KC_IND,2007-11-18,2007,11,00-0010346,P.Manning,IND,KC,-0.3066621956296768,-10.426514651409011,34,-16.166425123810768,0.29411764705882354,34.0
2007_11_KC_IND,2007-11-18,2007,11,00-0024300,B.Croyle,KC,IND,0.0008327759693579236,0.024150503111379784,29,1.331851879755656,0.5517241379310345,29.0
2007_11_MIA_PHI,2007-11-18,2007,11,00-0011022,D.McNabb,PHI,MIA,-0.8498036950641418,-9.34784064570556,11,-30.745882337743584,0.18181818181818182,11.0
2007_11_MIA_PHI,2007-11-18,2007,11,00-0020305,A.Feeley,PHI,MIA,0.28567928211812516,5.4279063602443784,19,10.621755942702293,0.5789473684210527,19.0
2007_11_MIA_PHI,2007-11-18,2007,11,00-0025427,J.Beck,MIA,PHI,-0.07944578656531828,-1.7478073044370022,22,-17.397513538599014,0.36363636363636365,22.0
2007_11_NE_BUF,2007-11-18,2007,11,00-0019596,T.Brady,NE,BUF,0.9137064468455859,35.63455142697785,39,17.906458754288522,0.7692307692307693,39.0
2007_11_NE_BUF,2007-11-18,2007,11,00-0022912,J.Losman,BUF,NE,-0.2616161572483257,-7.848484717449771,30,-3.057747334241867,0.3333333333333333,30.0
2007_11_NE_BUF,2007-11-18,2007,11,00-0023662,M.Cassel,NE,BUF,0.5199407120817341,1.0398814241634682,2,27.165839076042175,1.0,2.0
2007_11_NO_HOU,2007-11-18,2007,11,00-0020531,D.Brees,NO,HOU,-0.01646390938232027,-0.8067315597336933,49,-1.3752628738681476,0.5510204081632653,49.0
2007_11_NO_HOU,2007-11-18,2007,11,00-0022787,M.Schaub,HOU,NO,0.3186696280857914,10.516097726831116,33,1.823201294868223,0.48484848484848486,33.0
2007_11_NYG_DET,2007-11-18,2007,11,00-0009311,J.Kitna,DET,NYG,-0.04691866860651269,-2.158258755899584,46,11.235546912902441,0.391304347826087,46.0
2007_11_NYG_DET,2007-11-18,2007,11,00-0022803,E.Manning,NYG,DET,0.18823947978695352,7.7178186712650945,41,2.776621167476361,0.5609756097560976,41.0
2007_11_OAK_MIN,2007-11-18,2007,11,00-0003739,D.Culpepper,LV,MIN,0.1524579046398544,6.555689899513739,43,-2.3684315775570117,0.4883720930232558,43.0
2007_11_OAK_MIN,2007-11-18,2007,11,00-0024279,T.Jackson,MIN,LV,-0.19178381635108963,-4.794595408777241,25,9.114633145786467,0.64,25.0
2007_11_OAK_MIN,2007-11-18,2007,11,00-0025431,S.Rice,MIN,LV,2.5729467629862484,5.145893525972497,2,62.08120286464691,1.0,2.0
2007_11_PIT_NYJ,2007-11-18,2007,11,00-0022924,B.Roethlisberger,PIT,NYJ,-0.0681755887917587,-2.1816188413362783,32,4.778163135051727,0.4375,32.0
2007_11_PIT_NYJ,2007-11-18,2007,11,00-0024264,K.Clemens,NYJ,PIT,-0.4174032730952853,-13.774308012144415,33,-10.863135208686193,0.42424242424242425,33.0
2007_11_SD_JAX,2007-11-18,2007,11,00-0021231,D.Garrard,JAX,LAC,0.33943851322900925,8.146524317496223,24,1.8442673608660698,0.4583333333333333,24.0
2007_11_SD_JAX,2007-11-18,2007,11,00-0022942,P.Rivers,LAC,JAX,0.21338794550985601,8.53551782039424,40,-5.003069341182709,0.35,40.0
2007_11_STL_SF,2007-11-18,2007,11,00-0004293,T.Dilfer,SF,LA,-0.18490575573067516,-7.581135984957681,41,-2.4233276645342507,0.3902439024390244,41.0
2007_11_STL_SF,2007-11-18,2007,11,00-0019599,M.Bulger,LA,SF,-0.14036791988737551,-5.3339809557202695,38,6.093474934178014,0.3157894736842105,38.0
2007_11_TB_ATL,2007-11-18,2007,11,00-0005755,J.Garcia,TB,ATL,0.2313636363695371,4.858636363760279,21,-4.2127680447366505,0.42857142857142855,21.0
2007_11_TB_ATL,2007-11-18,2007,11,00-0021141,J.Harrington,ATL,TB,0.15526045450020493,3.2604695445043035,21,7.466077953577042,0.5238095238095238,21.0
2007_11_TB_ATL,2007-11-18,2007,11,00-0022177,B.Leftwich,ATL,TB,-0.9081962745741851,-28.154084511799738,31,-17.607128407273972,0.3225806451612903,31.0
2007_11_TB_ATL,2007-11-18,2007,11,00-0024408,B.Gradkowski,TB,ATL,-3.1196094303159043,-3.1196094303159043,1,40.135061740875244,0.0,1.0
2007_11_TEN_DEN,2007-11-19,2007,11,00-0024218,V.Young,TEN,DEN,0.1909950655825529,8.02179275446722,42,5.193067145975013,0.5238095238095238,42.0
2007_11_TEN_DEN,2007-11-19,2007,11,00-0024226,J.Cutler,DEN,TEN,0.5845989052818275,12.861175916200203,22,12.795554314340864,0.5909090909090909,22.0
2007_11_WAS_DAL,2007-11-18,2007,11,00-0021190,A.Randle El,WAS,DAL,1.3476331399288028,1.3476331399288028,1,24.61785078048706,1.0,1.0
2007_11_WAS_DAL,2007-11-18,2007,11,00-0021678,T.Romo,DAL,WAS,0.5989483198764819,19.7652945559239,33,16.34493901811797,0.6060606060606061,33.0
2007_11_WAS_DAL,2007-11-18,2007,11,00-0023460,J.Campbell,WAS,DAL,0.17455965544664945,9.42622139411907,54,16.94431908428669,0.5370370370370371,54.0
